Cluster_1,project_1,scanno_1,amp_jy,X_loc_pixels,y_loc_pixels,RA,DEC,cluster_2,project_2,scanno_2,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,offset,int_flux_Jy,int_flux_err_Jy,peak_snr,peak_flux_mJy_adj,snr,masked,noise_ps,hits_ps,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type,GroupID,GroupSize,Separation
ACT-CLJ1020.1-0013,AGBT21B_298_03,27,0.03,324,414,155.028,-0.1963,ACT-CLJ1020.1-0013,AGBT21B_298_03,27,334.0,414.0,5.120000000000001,2.0,6.0,155.02831961807408,-0.19656822756418643,4.390174426940166E-4,0.029319167388862977,332.0,412.0,4.144273439515644,-1.1722844401860172E-4,0.019782743842414442,2.1246640816187308E-5,108.19873809814453,29.5438290584347,108.14079284667969,0.0,1.4477111108135432E-4,987578.625,ACT-CLJ1020.1-0013,1.16353246809E-4,1.0929638295415876,0.0965388573088385,0.0,17176.088393703125,-1.911561419375E-4,-0.0688999605621329,417.4236145837651,21.0,10,4,1.5021129496080268
ACT-CLJ0916.8-0059,AGBT21B_298_03,4,0.01,331,345,139.2123,-0.9884,ACT-CLJ0916.8-0059,AGBT21B_298_03,4,362.0,346.0,5.120000000000001,2.0,6.0,139.2124653343747,-0.9884560278261211,2.128768256645657E-4,0.01024747694455922,360.0,344.0,4.197755612429555,-2.5786239800555376E-5,0.00748446200686231,2.011745947267557E-5,47.78479766845703,10.211011161505128,47.78479766845703,0.0,1.1648765212157741E-4,1332862.25,ACT-CLJ0916.8-0059,1.42113840488E-4,1.1816606792458773,-0.0551211175957524,0.004763447211478,10825.537197181786,-5.466707398549732E-5,-0.0734697897694569,423.2929923447391,21.0,,,0.6283872435666991
ACT-CLJ0203.7+0216,AGBT22B_242_04,38,0.01,346,345,30.9272,2.2699,ACT-CLJ0203.7+0216,AGBT21B_298_01,15,359.0,346.0,5.120000000000001,2.0,6.0,30.926702006074898,2.2731346418836296,2.0042223594443292E-4,0.006733715302579679,357.0,344.0,4.152348373917903,-3.361712094229372E-4,-0.002867037102817344,2.8315916428206368E-5,7.394436836242676,6.679966039579016,7.394436836242676,0.0,4.43603697931394E-4,290681.21875,ACT-CLJ0203.7+0216,1.600316418025E-4,1.206596040463917,0.2439702969660505,0.0085733882030178,15858.1661654686,0.0017712734838395,-0.0662082381242969,428.615329181678,21.0,15,4,11.78139589762732
ACT-CLJ0913.2+0349,AGBT21B_298_08,8,0.003,460,324,138.269,3.8208,ACT-CLJ0913.2+0349,AGBT21B_298_08,8,492.0,326.0,5.120000000000001,2.0,6.0,138.26926941284668,3.821050130155418,8.145445377116456E-4,0.004990694205438549,491.0,325.0,3.0000187416216266,6.663500205781361E-5,0.003617005758089737,4.098770261012068E-5,6.078012466430664,4.779726776338246,6.050589084625244,0.0,4.011930723208934E-4,126319.203125,ACT-CLJ0913.2+0349,1.83707869597E-4,1.2374718634446626,-0.3591635497192381,0.0,16711.680721258883,-8.364682652774E-4,-0.0645514138263448,429.2790493545513,21.0,,,1.3217102221109427
ACT-CLJ1327.0+0212,AGBT21B_298_08,53,0.01,325,345,201.7502,2.2084,ACT-CLJ1327.0+0212,AGBT21B_298_08,53,351.0,346.0,5.120000000000001,2.0,6.0,201.75020011385604,2.208299107287233,1.6885163630441535E-4,0.009503780593779872,349.0,344.0,4.028838180611209,-1.9869482481664916E-4,0.002148863330153287,2.377110359801938E-5,22.231639862060547,9.466205914662392,22.231639862060547,0.0,2.149404026567936E-4,662176.5625,ACT-CLJ1327.0+0212,2.470419957039E-4,1.0456476259639422,-0.1919885568436576,0.0028577960676726,10517.854116466317,1.643872890705E-4,-0.0748079220045564,413.3356717599421,21.0,,,0.3632538223049657
ACT-CLJ0247.3-0156,AGBT22B_242_03,36,0.03,316,558,41.8424,-1.8725,ACT-CLJ0247.3-0156_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,36,342.0,558.0,5.120000000000001,2.0,6.0,41.84237892293506,-1.8727172185079277,0.0011378150022845234,0.019823411616569437,339.0,556.0,4.67841211822747,-7.125510413877851E-5,0.017760587770648397,2.8785975030342692E-5,28.435606002807617,19.89210053051673,28.435606002807617,0.0,4.1075542685575783E-4,83633.1328125,,,,,,,,,,,,,0.7858603790565469
ACT-CLJ0232.1+0230,AGBT22B_242_02,36,0.01,342,345,38.026,2.5214,ACT-CLJ0232.1+0230_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,36,345.0,346.0,5.120000000000001,2.0,6.0,38.02631509749325,2.5212728508604125,1.4745032718335908E-4,0.009424490704021554,343.0,344.0,4.579903718030403,-1.4904552397840645E-4,0.005290667333620908,2.2805783684181794E-5,26.147483825683594,9.387472160797573,26.147483825683594,0.0,2.057360834442079E-4,422676.1875,,,,,,,,,,,,,1.222171043458173
ACT-CLJ0224.5+0102,AGBT22B_242_02,25,0.007,476,472,36.0813,1.0909,ACT-CLJ0224.5+0102_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,25,485.0,473.0,5.120000000000001,2.0,6.0,36.0816658709827,1.090780773728309,0.0010635221710360377,0.006097825948466059,485.0,472.0,4.998350225280476,1.514463609418113E-4,0.010476270526685774,3.476842512198147E-5,6.297296524047852,5.583221787040281,6.078324317932129,0.0,6.662557716481388E-4,32824.6640625,,,,,,,,,,,,,1.385016369033821
ACT-CLJ1250.6+0036,AGBT21B_298_06,19,0.003,318,324,192.65,0.6002,ACT-CLJ1250.6+0036,AGBT21B_298_08,49,333.0,317.0,5.120000000000001,2.0,6.0,192.6505760357907,0.5979563370479928,5.527726577726197E-5,0.0010226678664097665,332.0,317.0,3.000000335837625,-3.832067735710005E-5,-5.077160265191909E-4,4.713884909615458E-5,2.357703685760498,0.729565316558879,2.309407949447632,0.0,2.0792463328689337E-4,618229.125,,,,,,,,,,,,,8.339105184115502
ACT-CLJ0241.2-0018,AGBT22B_242_03,21,0.007,452,472,40.275,-0.2717,ACT-CLJ0241.2-0018_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,21,475.0,473.0,5.120000000000001,2.0,6.0,40.27533873146059,-0.27178833205757824,0.0010284676409405295,0.005567158262097083,474.0,472.0,4.506165975377947,6.310097590947247E-5,0.00658963437667117,2.3772224505444053E-5,15.312219619750977,5.084405106465979,15.15291690826416,0.0,2.2117022308520973E-4,447183.125,,,,,,,,,,,,,1.2602051424949428
ACT-CLJ0904.3+0206,AGBT21B_298_02,36,0.03,321,414,136.0817,2.1298,ACT-CLJ0904.3+0206,AGBT21B_298_02,36,325.0,415.0,5.120000000000001,2.0,6.0,136.08182957422065,2.12980191231481,4.4120706917463135E-4,0.029358102198730845,323.0,413.0,4.257855975166233,-2.0752856902537926E-4,0.018900393306516102,2.4356245445157534E-5,77.4905014038086,29.584091035110678,77.4905014038086,0.0,2.0671846868935972E-4,593044.75,ACT-CLJ0904.3+0206,2.138267105862E-4,1.0868549714929767,-0.1088002870374361,0.0,10356.814586551938,-2.976590174657E-4,-0.0769370425478428,420.0615856947764,21.0,,,0.46619156399753836
ACT-CLJ0918.7+0211,AGBT21B_298_03,5,0.007,313,414,139.6849,2.2153,ACT-CLJ0918.7+0211,AGBT21B_298_03,5,343.0,415.0,5.120000000000001,2.0,6.0,139.6851021860692,2.2153421975864576,4.506942101352902E-4,0.006925625273290257,341.0,413.0,4.18137032860748,-5.169518613944229E-5,0.00419219476793503,2.003704378068838E-5,29.98539924621582,6.857772220567852,29.98539924621582,0.0,1.2415526725817472E-4,1150680.5,ACT-CLJ0918.7+0211,1.361750968769E-4,0.9664545296371204,-0.0069492085641328,0.0047648998418053,11538.245872545303,-7.784658160607E-4,-0.0772356988313927,409.739106013837,21.0,,,0.7429596700876361
ACT-CLJ0201.6-0211,AGBT22B_242_04,34,0.007,472,324,30.383,-2.2021,ACT-CLJ0201.6-0211_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,34,481.0,324.0,5.120000000000001,2.0,6.0,30.383303296226927,-2.202434616733596,7.611573507780322E-4,0.006899203034057678,479.0,322.0,4.130988526536,1.4533285820841648E-5,0.005633164814894572,2.7134404050729237E-5,15.078006744384766,6.759178896762836,15.078006744384766,0.0,2.466266741976142E-4,364039.4375,,,,,,,,,,,3,4,1.6251731029000362
ACT-CLJ0219.9+0130,AGBT22B_242_02,14,0.003,335,345,34.9692,1.5096,ACT-CLJ0219.9+0130_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,14,357.0,345.0,5.120000000000001,2.0,6.0,34.96951362319465,1.5093905193325297,1.8963591327630447E-4,0.0040811435403631914,356.0,344.0,3.0000067186291557,7.776848456176913E-5,0.003517124784105956,2.477100423059716E-5,9.42153549194336,4.007620350045536,9.300809860229492,0.0,1.9088425324298441E-4,524688.8125,,,,,,,,,,,,,1.357498589956293
ACT-CLJ1020.3-0100,AGBT21B_298_03,28,0.01,475,324,155.0462,-1.0181,ACT-CLJ1020.3-0100,AGBT21B_298_03,28,481.0,324.0,5.120000000000001,2.0,6.0,155.04646989761312,-1.0183774858750134,7.611573507781329E-4,0.009076427112104603,480.0,323.0,4.525301186235556,2.0201387809551496E-5,0.008827248615135943,2.597216128524431E-5,25.904090881347656,8.978999518142587,25.904090881347656,0.0,2.110083296429366E-4,438182.875,ACT-CLJ1020.3-0100,1.390113854762E-4,1.0961314089638363,-0.2027819941136026,0.0,16656.29415711155,0.0013830328055419,-0.0695743582376002,417.4913854221219,21.0,,,1.393377731812077
ACT-CLJ1148.0-0234,AGBT21B_298_05,10,0.003,308,558,177.0209,-2.512,ACT-CLJ1148.0-0234,AGBT21B_298_05,10,344.0,558.0,5.120000000000001,2.0,6.0,177.02129457184918,-2.5123260738334965,0.0011385997159434242,0.002936278314288432,343.0,557.0,3.000007764323949,-3.851989940882712E-5,2.604467606235382E-4,3.322582988886924E-5,4.164568901062012,2.1292596486752027,3.4460549354553223,0.0,3.7562899524345994E-4,128255.5703125,ACT-CLJ1148.0-0234,1.31271577645E-4,1.2724306752898555,-0.32981794701061,0.0171467764060356,15583.597918224312,5.624512862162E-4,-0.0678539910147481,424.0511727400727,21.0,,,1.841488010616725
ACT-CLJ0854.7-0122,AGBT21B_298_02,22,0.001,470,324,133.6541,-1.3727,ACT-CLJ0854.7-0122,AGBT21B_298_02,22,484.0,324.0,5.120000000000001,2.0,6.0,133.65468525652753,-1.3729383390332544,7.757017529752141E-4,0.0023519438642795546,484.0,323.0,3.000002955099734,5.267324070049437E-5,0.0022156596495603986,3.0350398612837063E-5,3.6202402114868164,1.9509625902144196,3.6039299964904785,0.0,2.858235966414213E-4,362573.625,ACT-CLJ0854.7-0122,1.990518723691E-4,1.0724131313151066,0.2142288387650388,0.0,10742.307628670407,8.047377964649E-4,-0.0777748942231948,411.95091895986144,21.0,,,2.2744068103410933
ACT-CLJ0234.6-0259,AGBT22B_242_02,46,0.03,458,472,38.6208,-2.9527,ACT-CLJ0234.6-0259_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,46,466.0,473.0,5.120000000000001,2.0,6.0,38.62081196785294,-2.9528440251979577,9.978800463890465E-4,0.027906831061281216,464.0,471.0,4.043519630252733,-2.6238358156571316E-4,0.014173011795695406,4.426109049332335E-5,24.569244384765625,28.46985972896999,24.569244384765625,0.0,5.910664913244545E-4,43758.26171875,,,,,,,,,,,,,0.5206328942242343
ACT-CLJ0205.9-0307,AGBT22B_242_01,20,0.003,321,345,31.4966,-3.1194,ACT-CLJ0205.9-0307_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_01,20,352.0,344.0,5.120000000000001,2.0,6.0,31.496607114724135,-3.120017812231834,1.6682100164504428E-4,0.0036575553243338565,351.0,343.0,3.0000257860386066,1.7950009388078486E-5,0.0019086948639507788,2.2422099286341464E-5,8.132417678833008,3.569499596135859,8.132417678833008,0.0,1.9613074255175889E-4,748836.3125,,,,,,,,,,,,,2.2241831877860174
ACT-CLJ0248.0-0331,AGBT22B_242_03,37,0.01,318,324,42.0107,-3.5325,ACT-CLJ0248.0-0331_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,37,342.0,325.0,5.120000000000001,2.0,6.0,42.01098169299116,-3.5324558875678296,8.740103120820911E-5,0.010695082179242199,340.0,323.0,3.999380055920434,2.6924364696393607E-5,0.00832448070386756,1.9032983676572228E-5,51.3737678527832,10.663208044087893,51.3737678527832,0.0,1.0909861885011196E-4,1650768.25,,,,,,,,,,,9,2,1.0245661410979996
ACT-CLJ0247.3-0156,AGBT22B_242_04,29,0.003,309,414,41.846,-1.914,ACT-CLJ0247.3-0156_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,29,346.0,414.0,5.120000000000001,2.0,6.0,41.84605069922375,-1.9142627378486656,4.491792675315616E-4,0.0037827625108298843,345.0,413.0,3.0000073629738293,-2.5627121075080704E-5,9.12154295403981E-4,2.1553597484633165E-5,10.553730010986328,3.6815678829287664,10.553730010986328,0.0,1.5392096247524023E-4,1220209.0,,,,,,,,,,,,,0.9631643820024582
ACT-CLJ0248.3-0337,AGBT22B_242_03,57,0.03,470,472,42.0474,-3.5827,ACT-CLJ0248.3-0337_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,23,477.0,471.0,5.120000000000001,2.0,6.0,42.051121025754924,-3.58254014785119,0.0010286504551294709,0.0023115007841832363,477.0,471.0,3.0000039924369504,-2.343122037374772E-4,-0.004696526053041138,3.567952611200686E-5,2.5667073726654053,1.6153704222009881,1.8381918668746948,0.0,3.4240109380334616E-4,190419.40625,,,,,,,,,,,20,3,13.381895369961013
ACT-CLJ0904.5+0426,AGBT21B_298_02,37,0.01,470,324,136.0935,4.444,ACT-CLJ0904.5+0426,AGBT21B_298_02,37,473.0,325.0,5.120000000000001,2.0,6.0,136.09377073460666,4.443955948707239,7.223885454191108E-4,0.011349362303753083,471.0,323.0,3.781906957471076,-7.130842856996809E-5,0.005571819214267137,3.5376468195333396E-5,17.582542419433594,11.28525481350051,17.582542419433594,0.0,3.149935510009527E-4,234369.03125,ACT-CLJ0904.5+0426,2.191914950253E-4,0.9919644457801098,-0.1231779424530711,0.0,11055.925397957082,-0.0011266301115738,-0.0769401012841668,408.7731826758384,21.0,,,0.9844353436744162
ACT-CLJ0254.4-0538,AGBT22B_242_04,16,0.001,325,345,43.6085,-5.6325,ACT-CLJ0254.4-0538_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,16,336.0,350.0,5.120000000000001,2.0,6.0,43.60923747609165,-5.63143104643014,1.3882951317323466E-4,0.0014243932201867251,336.0,349.0,2.999999531425157,-2.785605295807279E-4,-0.006118072494124871,2.2683708150897462E-5,1.8187400102615356,1.1800206844522503,1.5760501623153687,0.0,1.649209880270064E-4,788488.6875,,,,,,,,,,,,,4.668440349758101
ACT-CLJ0248.9-0328,AGBT22B_242_04,20,0.03,453,324,42.2023,-3.48,ACT-CLJ0248.9-0328_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,60,460.0,331.0,5.120000000000001,2.0,6.0,42.20292472779044,-3.4789343435761717,6.60219326277566E-4,0.00199085471500162,459.0,331.0,3.00000010469351,3.668797272375887E-5,0.0016857038669693344,2.9991173475646437E-5,3.4648818969726562,1.6605741912056855,3.3100717067718506,0.0,2.4398636014666408E-4,355487.0625,,,,,,,,,,,11,2,4.444959975732487
ACT-CLJ1131.6-0107,AGBT21B_298_04,37,0.03,471,324,172.8685,-1.1227,ACT-CLJ1131.6-0107,AGBT21B_298_08,32,494.0,351.0,5.120000000000001,2.0,6.0,172.86876913322843,-1.1198122797009094,8.345133209494199E-4,0.004247579053006942,493.0,350.0,2.9997802454086417,-4.148640048669377E-5,7.18567873589332E-4,4.0465646726657456E-5,3.087212562561035,3.9595799441037784,3.087212562561035,0.0,4.6167545951902866E-4,51642.21875,ACT-CLJ1131.6-0107,2.678689345459E-4,1.188916876450265,-0.1215991369330061,0.0,20048.407518867967,-0.0013136555601806,-0.0667519878729713,410.9725446126248,21.0,21,2,10.440741503022643
ACT-CLJ0241.4-0433,AGBT22B_242_03,22,0.003,300,558,40.3701,-4.4882,ACT-CLJ0241.4-0433_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,22,333.0,553.0,5.120000000000001,2.0,6.0,40.36965798590839,-4.489822327471417,0.0011110799901749948,0.001962132020339141,332.0,552.0,3.0000067489994042,9.486106133068279E-5,0.003071922015006777,2.691431796451602E-5,4.681976795196533,1.3816761985622388,4.507805347442627,0.0,2.559073909651488E-4,441503.0,,,,,,,,,,,,,6.0513388289114545
ACT-CLJ1136.9+0006,AGBT21B_298_08,34,0.03,308,414,174.231,0.1222,ACT-CLJ1136.9+0006,AGBT21B_298_08,34,339.0,414.0,5.120000000000001,2.0,6.0,174.23124592220788,0.12188933808391239,4.4235095590346765E-4,0.02933707176637081,337.0,412.0,4.11096603350816,-2.6348202568401285E-4,0.015920254502011736,2.892802476167436E-5,60.39733123779297,29.562715080789033,60.328670501708984,0.0,2.5538494810462E-4,289718.0,ACT-CLJ1136.9+0006,2.080381242317E-4,1.1420784345540227,0.0409493715262471,0.0419143423258649,20235.48986623012,9.707957237668616E-5,-0.0643953232382517,415.8366252949708,21.0,,,1.4263752897197162
ACT-CLJ0232.7+0214,AGBT22B_242_02,37,0.007,312,414,38.1981,2.2773,ACT-CLJ0232.7+0214_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,37,319.0,415.0,5.120000000000001,2.0,6.0,38.19804907476046,2.2773880189204005,4.418458827503771E-4,0.005333946615240895,317.0,413.0,4.711069943807992,5.066036056976484E-5,0.006530293780034198,2.093832448745518E-5,14.831328392028809,5.2518473641191274,14.831328392028809,0.0,2.2823642939329147E-4,378499.25,,,,,,,,,,,,,0.36637993156912924
ACT-CLJ1118.7+0039,AGBT21B_298_08,25,0.007,304,324,169.6956,0.6558,ACT-CLJ1118.7+0039,AGBT21B_298_08,25,327.0,325.0,5.120000000000001,2.0,6.0,169.69591343807858,0.6556700668771479,1.533115510125501E-5,0.005082524250641818,326.0,324.0,5.15943680704966,-1.7369108610220305E-4,0.0018985087790951206,1.8635892710968428E-5,15.33874797821045,5.0046046848998476,15.33874797821045,0.0,2.089248737320304E-4,367638.3125,ACT-CLJ1118.7+0039,2.439534498319E-4,0.8223165080545152,0.0747230766891444,0.0,20439.3648498609,-5.980356648696E-4,-0.07071628119799,389.90545579030095,21.0,,,1.221399214876867
ACT-CLJ0248.2+0238,AGBT22B_242_03,54,0.007,345,345,42.0501,2.6398,ACT-CLJ0248.2+0238_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,54,349.0,346.0,5.120000000000001,2.0,6.0,42.05013130839262,2.6397675936027456,1.6145096555076566E-4,0.0066359360652509915,347.0,344.0,4.322822839693595,-5.3291207279102E-5,0.004284792733129637,1.74789583299864E-5,33.508544921875,6.580755537344856,33.508544921875,0.0,1.0979962826240808E-4,1715299.0,,,,,,,,,,,,,0.1623182499560262
ACT-CLJ0940.9+0322,AGBT21B_298_03,17,0.007,322,324,145.2349,3.3685,ACT-CLJ0940.9+0322,AGBT21B_298_03,17,334.0,324.0,5.120000000000001,2.0,6.0,145.23505616054126,3.3681831320270703,4.848136924713453E-5,0.007116657883913148,332.0,323.0,4.256079911711354,-4.057203213986289E-5,0.004810699793446047,1.749575208888018E-5,35.20783233642578,7.069448240713713,35.187255859375,0.0,1.1015895142918453E-4,1615476.375,ACT-CLJ0940.9+0322,1.369079983371E-4,0.8908538844876939,-0.1028705955019453,0.0,11251.926012816566,4.329699042556E-4,-0.0813434318351025,403.9720260900235,21.0,,,1.2712823734415168
ACT-CLJ0855.4-0106,AGBT21B_298_02,23,0.03,471,472,133.8281,-1.075,ACT-CLJ0855.4-0106,AGBT21B_298_02,23,486.0,473.0,5.120000000000001,2.0,6.0,133.82816104173116,-1.0751006729213142,0.001067085436236933,0.023124659722283062,484.0,470.0,4.270553241816143,-1.7930740601161338E-4,0.014619096211777219,3.478070228725552E-5,27.980579376220703,23.423696723568455,27.731592178344727,0.0,4.499150672927499E-4,66912.484375,ACT-CLJ0855.4-0106,1.806925149876E-4,1.4268521151068498,-0.3079389512870291,0.0647767108672458,10311.533383360307,6.783897466369E-4,-0.0698102828275006,433.7325497591409,21.0,,,0.42367304359193897
ACT-CLJ0206.2-0114,AGBT22B_242_01,21,0.001,302,414,31.5615,-1.2282,ACT-CLJ0206.2-0114_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_01,21,321.0,412.0,5.120000000000001,2.0,6.0,31.56298066553859,-1.2290420704067473,4.26883867880107E-4,0.0018337511041059684,320.0,412.0,3.0000037036018528,-1.8510831377258082E-4,-0.0037071996763123876,2.6732866563825763E-5,2.6844427585601807,1.6006038202320145,2.6348748207092285,0.0,2.131834626197815E-4,414773.5625,,,,,,,,,,,,,6.131122834710276
ACT-CLJ0920.4+0134,AGBT21B_298_03,6,0.003,461,324,140.0578,1.5767,ACT-CLJ0920.4+0134,AGBT21B_298_03,6,488.0,323.0,5.120000000000001,2.0,6.0,140.05803438820573,1.5761645616037925,7.951090694844727E-4,0.004186473883145083,487.0,322.0,3.000029750690238,4.666510795327413E-6,0.0018031597909301707,2.9599098459881892E-5,8.188130378723145,3.940815907750499,8.048422813415527,0.0,2.29296536417678E-4,287770.3125,ACT-CLJ0920.4+0134,1.356691065189E-4,1.150866553576968,-0.0578115024865806,0.0076207895137936,10155.786660176953,-4.806148366008E-4,-0.0749267880675365,428.3514898167481,21.0,,,2.103955033392003
ACT-CLJ1031.2+0031,AGBT21B_298_03,32,0.001,324,324,157.8087,0.5271,ACT-CLJ1031.2+0031,AGBT21B_298_08,10,326.0,319.0,5.120000000000001,2.0,6.0,157.81156295090884,0.5272374337989845,2.6108016361344637E-5,0.001460949010113279,325.0,318.0,3.0000023514399246,2.096871090777623E-7,5.951445798075902E-4,2.7069678578692228E-5,3.4101717472076416,1.240160234447523,3.2425191402435303,0.0,2.1297477360349149E-4,336423.6875,ACT-CLJ1031.2+0031,1.325083891695E-4,1.4810126950793847,0.1966475420728481,0.0581085200426764,16654.047106963255,-3.257647974406651E-5,-0.0628263381067681,437.5831659915367,21.0,22,2,10.318051426100343
ACT-CLJ0257.0-0300,AGBT22B_242_03,67,0.003,309,324,44.2704,-3.0179,ACT-CLJ0257.0-0300_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,67,313.0,321.0,5.120000000000001,2.0,6.0,44.27103465558039,-3.018939551206481,5.527726577742775E-5,0.003357085863124936,312.0,321.0,3.000021380064559,2.275512057955027E-6,0.0014106876507940372,2.7314484503874097E-5,5.493046283721924,3.271627247266796,5.4184651374816895,0.0,2.582839806564152E-4,399204.125,,,,,,,,,,,14,2,4.383076810520762
ACT-CLJ1138.5-0011,AGBT21B_298_08,35,0.01,459,324,174.5971,-0.2009,ACT-CLJ1138.5-0011,AGBT21B_298_08,35,487.0,325.0,5.120000000000001,2.0,6.0,174.5974679240961,-0.20094250794900967,7.902610262802721E-4,0.00978775453560797,486.0,324.0,4.244820912804359,-7.479133537443672E-6,0.00773533718471064,3.4004070043141665E-5,14.92437744140625,9.693276994382785,14.92437744140625,0.0,3.6803376860916615E-4,171426.1875,ACT-CLJ1138.5-0011,2.08349082075E-4,1.2265485921499966,-0.0020620102662353,0.0438303954263935,19751.458721918625,3.781910167087E-4,-0.0616252081568541,429.4387175981635,21.0,23,2,1.3333280290692524
ACT-CLJ1127.5+0003,AGBT21B_298_04,33,0.007,317,324,171.8889,0.0667,ACT-CLJ1127.5+0003,AGBT21B_298_04,33,337.0,324.0,5.120000000000001,2.0,6.0,171.88944003337647,0.06646543728029113,6.302577998731215E-5,0.005719323888690082,334.0,321.0,6.004372935485087,2.8565071433119676E-4,0.01611779412141917,2.2321289974552E-5,7.300669193267822,5.650301947584774,7.287355899810791,0.0,6.154988659545779E-4,633482.5,ACT-CLJ1127.5+0003,2.193700332718E-4,1.1681655356381624,-0.0725428684389487,0.0,19782.449491475945,6.789430845202E-4,-0.0638032299633722,423.3982060926082,21.0,,,2.119583039624658
ACT-CLJ1107.4+0121,AGBT21B_298_04,13,0.03,305,324,166.8637,1.358,ACT-CLJ1107.4+0121,AGBT21B_298_04,13,323.0,324.0,5.120000000000001,2.0,6.0,166.86384902279343,1.3577201366240412,4.848136928159678E-6,0.030672728702824885,321.0,322.0,4.232276158093321,-3.446876656654269E-5,0.02382944761725474,1.9760997053992602E-5,123.84228515625,30.63940103186819,123.5759506225586,0.0,1.356762950308621E-4,804989.5,ACT-CLJ1107.4+0121,1.523092085071E-4,0.8742949933658294,-0.0189047934693337,0.0,11237.812458242775,-2.727709099212E-4,-0.0823285235056913,396.2772360040424,21.0,,,1.1414966639132889
ACT-CLJ1027.8+0004,AGBT21B_298_03,29,0.007,473,472,156.9168,0.1085,ACT-CLJ1027.8+0004,AGBT21B_298_03,29,484.0,472.0,5.120000000000001,2.0,6.0,156.91710334781686,0.10804152304543217,0.0010566710421291592,0.00754300879827878,483.0,471.0,2.9999958824678923,-4.312591131111396E-5,0.0020105026827144062,3.5142227095459906E-5,8.177038192749023,7.156738566636027,8.139694213867188,0.0,3.94864211557433E-4,155503.953125,ACT-CLJ1027.8+0004,1.658747047975E-4,1.0417198668219398,-0.2203836851141566,0.0038103947568968,11010.306238933232,-0.0011950060950417,-0.0786661945031376,409.2307271423942,21.0,,,1.979074758410246
ACT-CLJ0203.2-0123,AGBT21B_298_01,14,0.01,321,324,30.8164,-1.3965,ACT-CLJ0203.2-0123_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,37,330.0,324.0,5.120000000000001,2.0,6.0,30.816325999346823,-1.400535702117341,2.9088821562642725E-5,0.030365413313342002,328.0,322.0,4.210450133292424,-6.447054321256155E-6,0.024004595655534793,1.973781086820625E-5,116.92217254638672,30.355301394952235,116.92217254638672,0.0,1.411054254276678E-4,1349985.75,,,,,,,,,,,12,4,14.530999299774145
