cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps,Unnamed: 0,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,red_type,cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,gal_contam,mp_flg,j_h,h_k,j_k,GroupID,GroupSize,Separation
ACT-CLJ1203.9+0126,126.0,177.0,3.2,2.0,5.0,181.00857752521063,1.4446112310169625,3.781546623965495E-4,0.0020709410309791565,126.0,177.0,3.0,0.0021639877646276134,14.471653210635678,126.21213818625667,176.8576812117113,0.3648591195881241,16.372819900512695,0.0,1.1233435361646116E-4,4455718.5,211,ACT-CLJ1203.9+0126,1.484328706489E-4,1.263906301106244,-0.1520895647995525,0.0352605948557651,2878.528670754236,-0.0213212730899179,1.0962995629811707,20.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,36,15,1.5703502212743528
ACT-CLJ1203.9+0126,126.0,177.0,5.120000000000001,2.0,6.0,181.00857752521063,1.4446112310169625,3.781546623965495E-4,0.0020709410309791565,126.0,177.0,3.0,0.0021639877646276134,14.471653210635678,126.21213818625667,176.8576812117113,0.3648591195881241,16.372819900512695,0.0,1.1233435361646116E-4,4455718.5,211,ACT-CLJ1203.9+0126,1.484328706489E-4,1.263906301106244,-0.1520895647995525,0.0352605948557651,2878.528670754236,-0.0213212730899179,1.0962995629811707,20.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,36,15,1.5703502212743528
ACT-CLJ1203.9+0126,126.0,177.0,5.120000000000001,2.0,7.0,181.00857752521063,1.4446112310169625,3.781546623965495E-4,0.0020709410309791565,126.0,177.0,3.0,0.0021639877646276134,14.471653210635678,126.21213818625667,176.8576812117113,0.3648591195881241,16.372819900512695,0.0,1.1233435361646116E-4,4455718.5,211,ACT-CLJ1203.9+0126,1.484328706489E-4,1.263906301106244,-0.1520895647995525,0.0352605948557651,2878.528670754236,-0.0213212730899179,1.0962995629811707,20.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,36,15,1.5703502212743528
ACT-CLJ1203.9+0126,126.0,177.0,3.0,3.0,4.0,181.00857752521063,1.4446112310169625,3.781546623965495E-4,0.0020709410309791565,126.0,177.0,3.0,0.0021639877646276134,14.471653210635678,126.21213818625667,176.8576812117113,0.3648591195881241,16.372819900512695,0.0,1.1233435361646116E-4,4455718.5,211,ACT-CLJ1203.9+0126,1.484328706489E-4,1.263906301106244,-0.1520895647995525,0.0352605948557651,2878.528670754236,-0.0213212730899179,1.0962995629811707,20.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,36,15,1.5703502212743528
ACT-CLJ1203.9+0126,126.0,177.0,4.800000000000001,3.0,5.0,181.00857752521063,1.4446112310169625,3.781546623965495E-4,0.0020709410309791565,126.0,177.0,3.0,0.0021639877646276134,14.471653210635678,126.21213818625667,176.8576812117113,0.3648591195881241,16.372819900512695,0.0,1.1233435361646116E-4,4455718.5,211,ACT-CLJ1203.9+0126,1.484328706489E-4,1.263906301106244,-0.1520895647995525,0.0352605948557651,2878.528670754236,-0.0213212730899179,1.0962995629811707,20.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,36,15,1.5703502212743528
ACT-CLJ1203.9+0126,126.0,177.0,4.800000000000001,3.0,6.0,181.00857752521063,1.4446112310169625,3.781546623965495E-4,0.0020709410309791565,126.0,177.0,3.0,0.0021639877646276134,14.471653210635678,126.21213818625667,176.8576812117113,0.3648591195881241,16.372819900512695,0.0,1.1233435361646116E-4,4455718.5,211,ACT-CLJ1203.9+0126,1.484328706489E-4,1.263906301106244,-0.1520895647995525,0.0352605948557651,2878.528670754236,-0.0213212730899179,1.0962995629811707,20.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,36,15,1.5703502212743528
ACT-CLJ1203.9+0126,126.0,177.0,4.800000000000001,3.0,7.0,181.00857752521063,1.4446112310169625,3.781546623965495E-4,0.0020709410309791565,126.0,177.0,3.0,0.0021639877646276134,14.471653210635678,126.21213818625667,176.8576812117113,0.3648591195881241,16.372819900512695,0.0,1.1233435361646116E-4,4455718.5,211,ACT-CLJ1203.9+0126,1.484328706489E-4,1.263906301106244,-0.1520895647995525,0.0352605948557651,2878.528670754236,-0.0213212730899179,1.0962995629811707,20.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,36,15,1.5703502212743528
ACT-CLJ1203.9+0126,126.0,177.0,4.0,4.0,5.0,181.00857752521063,1.4446112310169625,3.781546623965495E-4,0.0020709410309791565,126.0,177.0,3.0,0.0021639877646276134,14.471653210635678,126.21213818625667,176.8576812117113,0.3648591195881241,16.372819900512695,0.0,1.1233435361646116E-4,4455718.5,211,ACT-CLJ1203.9+0126,1.484328706489E-4,1.263906301106244,-0.1520895647995525,0.0352605948557651,2878.528670754236,-0.0213212730899179,1.0962995629811707,20.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,36,15,1.5703502212743528
ACT-CLJ1203.9+0126,126.0,177.0,4.0,4.0,6.0,181.00857752521063,1.4446112310169625,3.781546623965495E-4,0.0020709410309791565,126.0,177.0,3.0,0.0021639877646276134,14.471653210635678,126.21213818625667,176.8576812117113,0.3648591195881241,16.372819900512695,0.0,1.1233435361646116E-4,4455718.5,211,ACT-CLJ1203.9+0126,1.484328706489E-4,1.263906301106244,-0.1520895647995525,0.0352605948557651,2878.528670754236,-0.0213212730899179,1.0962995629811707,20.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,36,15,1.5703502212743528
ACT-CLJ1203.9+0126,126.0,177.0,4.0,4.0,7.0,181.00857752521063,1.4446112310169625,3.781546623965495E-4,0.0020709410309791565,126.0,177.0,3.0,0.0021639877646276134,14.471653210635678,126.21213818625667,176.8576812117113,0.3648591195881241,16.372819900512695,0.0,1.1233435361646116E-4,4455718.5,211,ACT-CLJ1203.9+0126,1.484328706489E-4,1.263906301106244,-0.1520895647995525,0.0352605948557651,2878.528670754236,-0.0213212730899179,1.0962995629811707,20.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,36,15,1.5703502212743528
ACT-CLJ1203.9+0126,126.0,177.0,5.0,5.0,6.0,181.00857752521063,1.4446112310169625,3.781546623965495E-4,0.0020709410309791565,126.0,177.0,3.0,0.0021639877646276134,14.471653210635678,126.21213818625667,176.8576812117113,0.3648591195881241,16.372819900512695,0.0,1.1233435361646116E-4,4455718.5,211,ACT-CLJ1203.9+0126,1.484328706489E-4,1.263906301106244,-0.1520895647995525,0.0352605948557651,2878.528670754236,-0.0213212730899179,1.0962995629811707,20.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,36,15,1.5703502212743528
ACT-CLJ1203.9+0126,126.0,177.0,5.0,5.0,7.0,181.00857752521063,1.4446112310169625,3.781546623965495E-4,0.0020709410309791565,126.0,177.0,3.0,0.0021639877646276134,14.471653210635678,126.21213818625667,176.8576812117113,0.3648591195881241,16.372819900512695,0.0,1.1233435361646116E-4,4455718.5,211,ACT-CLJ1203.9+0126,1.484328706489E-4,1.263906301106244,-0.1520895647995525,0.0352605948557651,2878.528670754236,-0.0213212730899179,1.0962995629811707,20.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,36,15,1.5703502212743528
ACT-CLJ1203.9+0126,127.0,177.0,6.0,6.0,7.0,181.0080217930814,1.4446112358395593,3.6922309155695886E-4,0.0015187691897153854,127.0,177.0,3.0,0.0015870070150107367,14.465472553529862,126.21126692919303,176.85717705439197,0.36477668927209367,15.293858528137207,0.0,1.1203356552869081E-4,4511320.5,211,ACT-CLJ1203.9+0126,1.484328706489E-4,1.263906301106244,-0.1520895647995525,0.0352605948557651,2878.528670754236,-0.0213212730899179,1.0962995629811707,20.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,36,15,1.1168104129284568
ACT-CLJ1208.3+0254,237.0,97.0,2.0,2.0,3.0,182.0468427555465,2.8775705920347,9.623274060043167E-4,0.004781506024301052,237.0,97.0,3.0,0.004996337596434845,7.957250161994432,236.85490880370165,97.80459385687035,0.38810462990706424,8.983418464660645,0.0,2.5940031628124416E-4,902279.875,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,3.3667685096583204
ACT-CLJ1208.3+0254,237.0,98.0,3.2,2.0,4.0,182.04684273495812,2.8781261472391155,9.560051069316923E-4,0.005741736851632595,237.0,98.0,3.0,0.0059997112949033374,7.953734054434192,236.85259572604798,97.80188673004103,0.38803111119768285,8.76279354095459,0.0,2.5908637326210737E-4,886777.75,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,2.181592630584814
ACT-CLJ1208.3+0254,237.0,98.0,3.2,2.0,5.0,182.04684273495812,2.8781261472391155,9.560051069316923E-4,0.005741736851632595,237.0,98.0,3.0,0.0059997112949033374,7.953734054434192,236.85259572604798,97.80188673004103,0.38803111119768285,8.76279354095459,0.0,2.5908637326210737E-4,886777.75,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,2.181592630584814
ACT-CLJ1208.3+0254,237.0,98.0,3.2,2.0,6.0,182.04684273495812,2.8781261472391155,9.560051069316923E-4,0.005741736851632595,237.0,98.0,3.0,0.0059997112949033374,7.953734054434192,236.85259572604798,97.80188673004103,0.38803111119768285,8.76279354095459,0.0,2.5908637326210737E-4,886777.75,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,2.181592630584814
ACT-CLJ1208.3+0254,237.0,98.0,3.2,2.0,7.0,182.04684273495812,2.8781261472391155,9.560051069316923E-4,0.005741736851632595,237.0,98.0,3.0,0.0059997112949033374,7.953734054434192,236.85259572604798,97.80188673004103,0.38803111119768285,8.76279354095459,0.0,2.5908637326210737E-4,886777.75,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,2.181592630584814
ACT-CLJ1208.3+0254,237.0,98.0,3.0,3.0,4.0,182.04684273495812,2.8781261472391155,9.560051069316923E-4,0.005741736851632595,237.0,98.0,3.0,0.0059997112949033374,7.953734054434192,236.85259572604798,97.80188673004103,0.38803111119768285,8.76279354095459,0.0,2.5908637326210737E-4,886777.75,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,2.181592630584814
ACT-CLJ1208.3+0254,237.0,98.0,3.0,3.0,5.0,182.04684273495812,2.8781261472391155,9.560051069316923E-4,0.005741736851632595,237.0,98.0,3.0,0.0059997112949033374,7.953734054434192,236.85259572604798,97.80188673004103,0.38803111119768285,8.76279354095459,0.0,2.5908637326210737E-4,886777.75,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,2.181592630584814
ACT-CLJ1208.3+0254,237.0,98.0,3.0,3.0,6.0,182.04684273495812,2.8781261472391155,9.560051069316923E-4,0.005741736851632595,237.0,98.0,3.0,0.0059997112949033374,7.953734054434192,236.85259572604798,97.80188673004103,0.38803111119768285,8.76279354095459,0.0,2.5908637326210737E-4,886777.75,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,2.181592630584814
ACT-CLJ1208.3+0254,237.0,98.0,3.0,3.0,7.0,182.04684273495812,2.8781261472391155,9.560051069316923E-4,0.005741736851632595,237.0,98.0,3.0,0.0059997112949033374,7.953734054434192,236.85259572604798,97.80188673004103,0.38803111119768285,8.76279354095459,0.0,2.5908637326210737E-4,886777.75,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,2.181592630584814
ACT-CLJ1208.3+0254,237.0,98.0,4.0,4.0,5.0,182.04684273495812,2.8781261472391155,9.560051069316923E-4,0.005741736851632595,237.0,98.0,3.0,0.0059997112949033374,7.953734054434192,236.85259572604798,97.80188673004103,0.38803111119768285,8.76279354095459,0.0,2.5908637326210737E-4,886777.75,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,2.181592630584814
ACT-CLJ1208.3+0254,237.0,98.0,4.0,4.0,6.0,182.04684273495812,2.8781261472391155,9.560051069316923E-4,0.005741736851632595,237.0,98.0,3.0,0.0059997112949033374,7.953734054434192,236.85259572604798,97.80188673004103,0.38803111119768285,8.76279354095459,0.0,2.5908637326210737E-4,886777.75,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,2.181592630584814
ACT-CLJ1208.3+0254,237.0,98.0,4.0,4.0,7.0,182.04684273495812,2.8781261472391155,9.560051069316923E-4,0.005741736851632595,237.0,98.0,3.0,0.0059997112949033374,7.953734054434192,236.85259572604798,97.80188673004103,0.38803111119768285,8.76279354095459,0.0,2.5908637326210737E-4,886777.75,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,2.181592630584814
ACT-CLJ1208.3+0254,237.0,98.0,5.0,5.0,6.0,182.04684273495812,2.8781261472391155,9.560051069316923E-4,0.005741736851632595,237.0,98.0,3.0,0.0059997112949033374,7.953734054434192,236.85259572604798,97.80188673004103,0.38803111119768285,8.76279354095459,0.0,2.5908637326210737E-4,886777.75,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,2.181592630584814
ACT-CLJ1208.3+0254,237.0,98.0,5.0,5.0,7.0,182.04684273495812,2.8781261472391155,9.560051069316923E-4,0.005741736851632595,237.0,98.0,3.0,0.0059997112949033374,7.953734054434192,236.85259572604798,97.80188673004103,0.38803111119768285,8.76279354095459,0.0,2.5908637326210737E-4,886777.75,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,2.181592630584814
ACT-CLJ1208.3+0254,236.0,98.0,6.0,6.0,7.0,182.04739899179268,2.8781261674153975,9.486501674162222E-4,0.0018843291327357292,236.0,98.0,3.0,0.0019689914520856877,7.951843471026598,236.85339069161597,97.81118895313078,0.38793134493907105,8.414817810058594,0.0,2.497815294191241E-4,1166000.375,214,ACT-CLJ1208.3+0254,1.447710062193E-4,1.1137111879237818,-0.2277836190119628,0.0,2999.675539638892,-0.0750610981094841,1.025193395017257,20.0,215,198.366305,-129.942944,182.088562,2.913682461,182.046263,2.878305,0.1,0.07,1,12081110+0252418,13.16,0.08,0.081,165.4,12.314,0.089,0.089,189.8,11.804,0.059,0.059,144.5,EAA,222,111,000,666655,1,0,0.846,0.51,1.356,37,15,4.134838890132838
ACT-CLJ1210.2+0223,165.0,172.0,3.2,2.0,4.0,182.5746868561539,2.395007296828797,1.0123207071540705E-4,7.606410654261708E-4,165.0,172.0,3.0,7.948164309040204E-4,5.0316192569503,165.4575310533673,171.57077389429293,0.3385778976993511,6.107690811157227,0.0,1.1107570753665641E-4,4565709.0,215,ACT-CLJ1210.2+0223,1.326756496079E-4,1.07263076583413,-0.1322414185583053,0.0,3019.695240590176,0.0120449472770131,1.0386513945538385,20.0,216,22.946374,-23.815273,182.576355,2.389451742,182.573779,2.395283,0.19,0.17,8,12101770+0223430,16.602,0.17,0.171,6.5,15.763,0.175,0.175,7.4,14.801,0.147,0.147,8.5,CCB,222,111,000,060606,0,0,0.839,0.962,1.801,38,14,3.4129358993955163
ACT-CLJ1210.2+0223,165.0,172.0,3.2,2.0,5.0,182.5746868561539,2.395007296828797,1.0123207071540705E-4,7.606410654261708E-4,165.0,172.0,3.0,7.948164309040204E-4,5.0316192569503,165.4575310533673,171.57077389429293,0.3385778976993511,6.107690811157227,0.0,1.1107570753665641E-4,4565709.0,215,ACT-CLJ1210.2+0223,1.326756496079E-4,1.07263076583413,-0.1322414185583053,0.0,3019.695240590176,0.0120449472770131,1.0386513945538385,20.0,216,22.946374,-23.815273,182.576355,2.389451742,182.573779,2.395283,0.19,0.17,8,12101770+0223430,16.602,0.17,0.171,6.5,15.763,0.175,0.175,7.4,14.801,0.147,0.147,8.5,CCB,222,111,000,060606,0,0,0.839,0.962,1.801,38,14,3.4129358993955163
ACT-CLJ1210.2+0223,165.0,172.0,5.120000000000001,2.0,6.0,182.5746868561539,2.395007296828797,1.0123207071540705E-4,7.606410654261708E-4,165.0,172.0,3.0,7.948164309040204E-4,5.0316192569503,165.4575310533673,171.57077389429293,0.3385778976993511,6.107690811157227,0.0,1.1107570753665641E-4,4565709.0,215,ACT-CLJ1210.2+0223,1.326756496079E-4,1.07263076583413,-0.1322414185583053,0.0,3019.695240590176,0.0120449472770131,1.0386513945538385,20.0,216,22.946374,-23.815273,182.576355,2.389451742,182.573779,2.395283,0.19,0.17,8,12101770+0223430,16.602,0.17,0.171,6.5,15.763,0.175,0.175,7.4,14.801,0.147,0.147,8.5,CCB,222,111,000,060606,0,0,0.839,0.962,1.801,38,14,3.4129358993955163
ACT-CLJ1210.2+0223,165.0,172.0,5.120000000000001,2.0,7.0,182.5746868561539,2.395007296828797,1.0123207071540705E-4,7.606410654261708E-4,165.0,172.0,3.0,7.948164309040204E-4,5.0316192569503,165.4575310533673,171.57077389429293,0.3385778976993511,6.107690811157227,0.0,1.1107570753665641E-4,4565709.0,215,ACT-CLJ1210.2+0223,1.326756496079E-4,1.07263076583413,-0.1322414185583053,0.0,3019.695240590176,0.0120449472770131,1.0386513945538385,20.0,216,22.946374,-23.815273,182.576355,2.389451742,182.573779,2.395283,0.19,0.17,8,12101770+0223430,16.602,0.17,0.171,6.5,15.763,0.175,0.175,7.4,14.801,0.147,0.147,8.5,CCB,222,111,000,060606,0,0,0.839,0.962,1.801,38,14,3.4129358993955163
ACT-CLJ1210.2+0223,165.0,172.0,3.0,3.0,4.0,182.5746868561539,2.395007296828797,1.0123207071540705E-4,7.606410654261708E-4,165.0,172.0,3.0,7.948164309040204E-4,5.0316192569503,165.4575310533673,171.57077389429293,0.3385778976993511,6.107690811157227,0.0,1.1107570753665641E-4,4565709.0,215,ACT-CLJ1210.2+0223,1.326756496079E-4,1.07263076583413,-0.1322414185583053,0.0,3019.695240590176,0.0120449472770131,1.0386513945538385,20.0,216,22.946374,-23.815273,182.576355,2.389451742,182.573779,2.395283,0.19,0.17,8,12101770+0223430,16.602,0.17,0.171,6.5,15.763,0.175,0.175,7.4,14.801,0.147,0.147,8.5,CCB,222,111,000,060606,0,0,0.839,0.962,1.801,38,14,3.4129358993955163
ACT-CLJ1210.2+0223,165.0,172.0,4.800000000000001,3.0,5.0,182.5746868561539,2.395007296828797,1.0123207071540705E-4,7.606410654261708E-4,165.0,172.0,3.0,7.948164309040204E-4,5.0316192569503,165.4575310533673,171.57077389429293,0.3385778976993511,6.107690811157227,0.0,1.1107570753665641E-4,4565709.0,215,ACT-CLJ1210.2+0223,1.326756496079E-4,1.07263076583413,-0.1322414185583053,0.0,3019.695240590176,0.0120449472770131,1.0386513945538385,20.0,216,22.946374,-23.815273,182.576355,2.389451742,182.573779,2.395283,0.19,0.17,8,12101770+0223430,16.602,0.17,0.171,6.5,15.763,0.175,0.175,7.4,14.801,0.147,0.147,8.5,CCB,222,111,000,060606,0,0,0.839,0.962,1.801,38,14,3.4129358993955163
ACT-CLJ1210.2+0223,165.0,172.0,4.800000000000001,3.0,6.0,182.5746868561539,2.395007296828797,1.0123207071540705E-4,7.606410654261708E-4,165.0,172.0,3.0,7.948164309040204E-4,5.0316192569503,165.4575310533673,171.57077389429293,0.3385778976993511,6.107690811157227,0.0,1.1107570753665641E-4,4565709.0,215,ACT-CLJ1210.2+0223,1.326756496079E-4,1.07263076583413,-0.1322414185583053,0.0,3019.695240590176,0.0120449472770131,1.0386513945538385,20.0,216,22.946374,-23.815273,182.576355,2.389451742,182.573779,2.395283,0.19,0.17,8,12101770+0223430,16.602,0.17,0.171,6.5,15.763,0.175,0.175,7.4,14.801,0.147,0.147,8.5,CCB,222,111,000,060606,0,0,0.839,0.962,1.801,38,14,3.4129358993955163
