cluster,project,scanno,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,offset,int_flux_Jy,int_flux_err_Jy,peak_snr,peak_flux_mJy_adj,snr,masked,noise_ps,hits_ps,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type
ACT-CLJ0233.6-0530,all,0,263.0,187.0,6.4,4.0,7.0,38.34922785505569,-5.491756605590375,0.0010088781981479745,0.0029132718925567918,263.0,186.0,3.0000067305193867,0.00014413003362559747,0.018559881375273195,3.513230197245504e-05,4.080543518066406,2.913271892556792,2.7652981281280518,0.0,0.000561282504349947,239693.25,ACT-CLJ0233.6-0530,0.0002654958835053,1.149327998049685,-0.2641996655299052,0.004762993446121,10325.5305524655,0.0009518917862288,-0.0778680395284098,402.79626703926914,21.0
ACT-CLJ0233.6-0530,all,0,55.0,206.0,6.0,6.0,7.0,38.465315158650455,-5.481200733548962,0.0011217959779964075,0.0024670683754681095,55.0,206.0,3.0000192716263827,6.069864666000725e-05,0.00982004246612617,3.5439200422657505e-05,3.2768328189849854,2.4670683754681093,1.8286316394805908,0.0,0.0006048267241567373,179229.875,ACT-CLJ0233.6-0530,0.0002654958835053,1.149327998049685,-0.2641996655299052,0.004762993446121,10325.5305524655,0.0009518917862288,-0.0778680395284098,402.79626703926914,21.0
ACT-CLJ0233.6-0530,all,0,263.0,187.0,6.0,6.0,7.0,38.34922785505569,-5.491756605590375,0.0010088781981479745,0.0029132718925567918,263.0,186.0,3.0000067305193867,0.00014413003362559747,0.018559881375273195,3.513230197245504e-05,4.080543518066406,2.913271892556792,2.7652981281280518,0.0,0.000561282504349947,239693.25,ACT-CLJ0233.6-0530,0.0002654958835053,1.149327998049685,-0.2641996655299052,0.004762993446121,10325.5305524655,0.0009518917862288,-0.0778680395284098,402.79626703926914,21.0
ACT-CLJ0233.7+0127,all,0,277.0,148.0,5.120000000000001,2.0,6.0,38.36767392648117,1.455306849324414,0.0011233035425580297,0.003963726616833633,277.0,147.0,3.0000110890517786,0.00014261816623978608,0.02011179034040166,3.3993695670304306e-05,4.872401714324951,3.9637266168336325,4.315661430358887,0.0,0.0005940827541053295,134812.625,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,265.0,116.0,5.120000000000001,2.0,6.0,38.37434319050673,1.437529260639858,0.0010937891104642863,0.0030625312486371667,264.0,115.0,3.0000064398757007,3.667488235934058e-05,0.008473060692326643,3.567143421597531e-05,4.617309093475342,3.0625312486371667,4.272006511688232,0.0,0.0005107196047902107,217036.328125,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,277.0,148.0,5.120000000000001,2.0,7.0,38.36767392648117,1.455306849324414,0.0011233035425580297,0.003963726616833633,277.0,147.0,3.0000110890517786,0.00014261816623978608,0.02011179034040166,3.3993695670304306e-05,4.872401714324951,3.9637266168336325,4.315661430358887,0.0,0.0005940827541053295,134812.625,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,265.0,116.0,5.120000000000001,2.0,7.0,38.37434319050673,1.437529260639858,0.0010937891104642863,0.0030625312486371667,264.0,115.0,3.0000064398757007,3.667488235934058e-05,0.008473060692326643,3.567143421597531e-05,4.617309093475342,3.0625312486371667,4.272006511688232,0.0,0.0005107196047902107,217036.328125,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,277.0,147.0,4.800000000000001,3.0,5.0,38.367673942308556,1.4547512941119993,0.0011245164997484328,0.0042160316744534665,276.0,146.0,3.0000888633361487,0.00013289439812705806,0.01958519677559472,3.413717356433302e-05,4.872401714324951,4.2160316744534665,4.648158550262451,0.0,0.0005946335732005537,122851.90625,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,265.0,116.0,4.800000000000001,3.0,5.0,38.37434319050673,1.437529260639858,0.0010937891104642863,0.0030625312486371667,264.0,115.0,3.0000064398757007,3.667488235934058e-05,0.008473060692326643,3.567143421597531e-05,4.617309093475342,3.0625312486371667,4.272006511688232,0.0,0.0005107196047902107,217036.328125,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,277.0,147.0,4.800000000000001,3.0,6.0,38.367673942308556,1.4547512941119993,0.0011245164997484328,0.0042160316744534665,276.0,146.0,3.0000888633361487,0.00013289439812705806,0.01958519677559472,3.413717356433302e-05,4.872401714324951,4.2160316744534665,4.648158550262451,0.0,0.0005946335732005537,122851.90625,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,265.0,116.0,4.800000000000001,3.0,6.0,38.37434319050673,1.437529260639858,0.0010937891104642863,0.0030625312486371667,264.0,115.0,3.0000064398757007,3.667488235934058e-05,0.008473060692326643,3.567143421597531e-05,4.617309093475342,3.0625312486371667,4.272006511688232,0.0,0.0005107196047902107,217036.328125,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,277.0,147.0,4.800000000000001,3.0,7.0,38.367673942308556,1.4547512941119993,0.0011245164997484328,0.0042160316744534665,276.0,146.0,3.0000888633361487,0.00013289439812705806,0.01958519677559472,3.413717356433302e-05,4.872401714324951,4.2160316744534665,4.648158550262451,0.0,0.0005946335732005537,122851.90625,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,265.0,116.0,4.800000000000001,3.0,7.0,38.37434319050673,1.437529260639858,0.0010937891104642863,0.0030625312486371667,264.0,115.0,3.0000064398757007,3.667488235934058e-05,0.008473060692326643,3.567143421597531e-05,4.617309093475342,3.0625312486371667,4.272006511688232,0.0,0.0005107196047902107,217036.328125,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,278.0,148.0,4.0,4.0,5.0,38.367118192356685,1.4553068335177877,0.0011329293476383011,0.003987075781425204,278.0,147.0,3.000032060680231,0.0001515066957658388,0.02100392008330597,3.392215198874629e-05,4.872401714324951,3.9870757814252036,4.341896057128906,0.0,0.0005966512253507972,160139.6875,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,265.0,116.0,4.0,4.0,5.0,38.37434319050673,1.437529260639858,0.0010937891104642863,0.0030625312486371667,264.0,115.0,3.0000064398757007,3.667488235934058e-05,0.008473060692326643,3.567143421597531e-05,4.617309093475342,3.0625312486371667,4.272006511688232,0.0,0.0005107196047902107,217036.328125,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,278.0,148.0,4.0,4.0,6.0,38.367118192356685,1.4553068335177877,0.0011329293476383011,0.003987075781425204,278.0,147.0,3.000032060680231,0.0001515066957658388,0.02100392008330597,3.392215198874629e-05,4.872401714324951,3.9870757814252036,4.341896057128906,0.0,0.0005966512253507972,160139.6875,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,265.0,116.0,4.0,4.0,6.0,38.37434319050673,1.437529260639858,0.0010937891104642863,0.0030625312486371667,264.0,115.0,3.0000064398757007,3.667488235934058e-05,0.008473060692326643,3.567143421597531e-05,4.617309093475342,3.0625312486371667,4.272006511688232,0.0,0.0005107196047902107,217036.328125,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,277.0,148.0,6.4,4.0,7.0,38.36767392648117,1.455306849324414,0.0011233035425580297,0.003963726616833633,277.0,147.0,3.0000110890517786,0.00014261816623978608,0.02011179034040166,3.3993695670304306e-05,4.872401714324951,3.9637266168336325,4.315661430358887,0.0,0.0005940827541053295,134812.625,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,266.0,116.0,6.4,4.0,7.0,38.37378746064896,1.4375292466485832,0.0011026496525650025,0.00299053364442367,265.0,115.0,3.0000022883056405,1.389693673968672e-05,0.006167435917951843,3.567778819345736e-05,4.617309093475342,2.99053364442367,4.608945846557617,0.0,0.0005245007923804224,219070.375,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,151.0,169.0,6.4,4.0,7.0,38.437696519310876,1.466974412821019,0.0001264239430264485,0.0008949887775659833,150.0,168.0,3.0000041427077555,3.8746603888737e-05,0.005170118487341902,1.8214237596283738e-05,4.036457061767578,0.6117476493252265,4.0158467292785645,0.0,0.00016999818035401404,1956388.875,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,277.0,147.0,5.0,5.0,6.0,38.367673942308556,1.4547512941119993,0.0011245164997484328,0.0042160316744534665,276.0,146.0,3.0000888633361487,0.00013289439812705806,0.01958519677559472,3.413717356433302e-05,4.872401714324951,4.2160316744534665,4.648158550262451,0.0,0.0005946335732005537,122851.90625,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,265.0,116.0,5.0,5.0,6.0,38.37434319050673,1.437529260639858,0.0010937891104642863,0.0030625312486371667,264.0,115.0,3.0000064398757007,3.667488235934058e-05,0.008473060692326643,3.567143421597531e-05,4.617309093475342,3.0625312486371667,4.272006511688232,0.0,0.0005107196047902107,217036.328125,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,277.0,147.0,5.0,5.0,7.0,38.367673942308556,1.4547512941119993,0.0011245164997484328,0.0042160316744534665,276.0,146.0,3.0000888633361487,0.00013289439812705806,0.01958519677559472,3.413717356433302e-05,4.872401714324951,4.2160316744534665,4.648158550262451,0.0,0.0005946335732005537,122851.90625,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,265.0,116.0,5.0,5.0,7.0,38.37434319050673,1.437529260639858,0.0010937891104642863,0.0030625312486371667,264.0,115.0,3.0000064398757007,3.667488235934058e-05,0.008473060692326643,3.567143421597531e-05,4.617309093475342,3.0625312486371667,4.272006511688232,0.0,0.0005107196047902107,217036.328125,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,277.0,148.0,6.0,6.0,7.0,38.36767392648117,1.455306849324414,0.0011233035425580297,0.003963726616833633,277.0,147.0,3.0000110890517786,0.00014261816623978608,0.02011179034040166,3.3993695670304306e-05,4.872401714324951,3.9637266168336325,4.315661430358887,0.0,0.0005940827541053295,134812.625,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,265.0,116.0,6.0,6.0,7.0,38.37434319050673,1.437529260639858,0.0010937891104642863,0.0030625312486371667,264.0,115.0,3.0000064398757007,3.667488235934058e-05,0.008473060692326643,3.567143421597531e-05,4.617309093475342,3.0625312486371667,4.272006511688232,0.0,0.0005107196047902107,217036.328125,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0233.7+0127,all,0,151.0,169.0,6.0,6.0,7.0,38.437696519310876,1.466974412821019,0.0001264239430264485,0.0008949887775659833,150.0,168.0,3.0000041427077555,3.8746603888737e-05,0.005170118487341902,1.8214237596283738e-05,4.036457061767578,0.6117476493252265,4.0158467292785645,0.0,0.00016999818035401404,1956388.875,ACT-CLJ0233.7+0127,0.0002375702095703,1.114648543720255,0.1576075993406298,0.0,10885.020376272654,-0.0010046196299471,-0.073567658454636,407.1683596846997,21.0
ACT-CLJ0234.5-0107,all,0,221.0,76.0,6.4,4.0,7.0,38.61687352868862,-1.1764523208814823,0.0010112517571001177,0.0019222123285325085,220.0,76.0,3.0000104083947203,1.589512746387239e-06,0.0032584693426887038,3.523372117302452e-05,4.358282566070557,1.9222123285325086,1.706444263458252,0.0,0.0005063256248831749,310073.8125,ACT-CLJ0234.5-0107,0.0002468748390345,0.9321867832988516,0.0213931515425335,0.0,10201.741005996082,0.0016849617122542,-0.076666889122036,387.93696336800616,21.0
ACT-CLJ0234.5-0107,all,0,221.0,76.0,6.0,6.0,7.0,38.61687352868862,-1.1764523208814823,0.0010112517571001177,0.0019222123285325085,220.0,76.0,3.0000104083947203,1.589512746387239e-06,0.0032584693426887038,3.523372117302452e-05,4.358282566070557,1.9222123285325086,1.706444263458252,0.0,0.0005063256248831749,310073.8125,ACT-CLJ0234.5-0107,0.0002468748390345,0.9321867832988516,0.0213931515425335,0.0,10201.741005996082,0.0016849617122542,-0.076666889122036,387.93696336800616,21.0
ACT-CLJ0234.6-0259,all,0,76.0,227.0,5.120000000000001,2.0,6.0,38.70833344127242,-2.9579290679263277,0.0010452651368296718,0.003394644402020152,76.0,227.0,3.000002022924566,1.6681460199829208e-05,0.007087980613693696,3.3469280697296394e-05,5.842652320861816,3.394644402020152,4.4705681800842285,0.0,0.00043094344437122345,304713.3125,ACT-CLJ0234.6-0259,0.0002459856522847,1.1986309037044154,0.2844631862355827,0.0,9971.42151319495,5.248184671065585e-05,-0.0744862136524969,418.4879672893183,21.0
ACT-CLJ0234.6-0259,all,0,76.0,227.0,5.120000000000001,2.0,7.0,38.70833344127242,-2.9579290679263277,0.0010452651368296718,0.003394644402020152,76.0,227.0,3.000002022924566,1.6681460199829208e-05,0.007087980613693696,3.3469280697296394e-05,5.842652320861816,3.394644402020152,4.4705681800842285,0.0,0.00043094344437122345,304713.3125,ACT-CLJ0234.6-0259,0.0002459856522847,1.1986309037044154,0.2844631862355827,0.0,9971.42151319495,5.248184671065585e-05,-0.0744862136524969,418.4879672893183,21.0
ACT-CLJ0234.6-0259,all,0,75.0,227.0,6.4,4.0,7.0,38.708889737496214,-2.9579290438495027,0.0010530167373415881,0.0032489195385028715,75.0,226.0,3.0000033525402894,2.3219916682078195e-05,0.007480979845702708,3.349738455677022e-05,5.842652320861816,3.2489195385028715,3.175018072128296,0.0,0.0004357525904197246,308300.71875,ACT-CLJ0234.6-0259,0.0002459856522847,1.1986309037044154,0.2844631862355827,0.0,9971.42151319495,5.248184671065585e-05,-0.0744862136524969,418.4879672893183,21.0
ACT-CLJ0234.6-0259,all,0,166.0,55.0,6.4,4.0,7.0,38.6582665628237,-3.053485626706198,0.0010382256316079762,0.0027310596401982972,166.0,54.0,3.0000014562847155,0.00017103366557617435,0.020851292014778332,3.520977976791494e-05,4.92711877822876,2.731059640198297,4.12001371383667,0.0,0.0005065484438091516,214669.375,ACT-CLJ0234.6-0259,0.0002459856522847,1.1986309037044154,0.2844631862355827,0.0,9971.42151319495,5.248184671065585e-05,-0.0744862136524969,418.4879672893183,21.0
ACT-CLJ0234.6-0259,all,0,104.0,135.0,6.4,4.0,7.0,38.69275864916803,-3.0090407281894995,0.0006203341492297536,0.0014479638933855103,103.0,134.0,3.000000074705836,-0.00015136062374736527,-0.012208477878840636,2.273737749308669e-05,5.057480812072754,1.4479638933855103,5.057480812072754,0.0,0.0002229994279332459,1073176.5,ACT-CLJ0234.6-0259,0.0002459856522847,1.1986309037044154,0.2844631862355827,0.0,9971.42151319495,5.248184671065585e-05,-0.0744862136524969,418.4879672893183,21.0
ACT-CLJ0234.6-0259,all,0,76.0,227.0,5.0,5.0,6.0,38.70833344127242,-2.9579290679263277,0.0010452651368296718,0.003394644402020152,76.0,227.0,3.000002022924566,1.6681460199829208e-05,0.007087980613693696,3.3469280697296394e-05,5.842652320861816,3.394644402020152,4.4705681800842285,0.0,0.00043094344437122345,304713.3125,ACT-CLJ0234.6-0259,0.0002459856522847,1.1986309037044154,0.2844631862355827,0.0,9971.42151319495,5.248184671065585e-05,-0.0744862136524969,418.4879672893183,21.0
ACT-CLJ0234.6-0259,all,0,76.0,227.0,5.0,5.0,7.0,38.70833344127242,-2.9579290679263277,0.0010452651368296718,0.003394644402020152,76.0,227.0,3.000002022924566,1.6681460199829208e-05,0.007087980613693696,3.3469280697296394e-05,5.842652320861816,3.394644402020152,4.4705681800842285,0.0,0.00043094344437122345,304713.3125,ACT-CLJ0234.6-0259,0.0002459856522847,1.1986309037044154,0.2844631862355827,0.0,9971.42151319495,5.248184671065585e-05,-0.0744862136524969,418.4879672893183,21.0
ACT-CLJ0234.6-0259,all,0,75.0,227.0,6.0,6.0,7.0,38.708889737496214,-2.9579290438495027,0.0010530167373415881,0.0032489195385028715,75.0,226.0,3.0000033525402894,2.3219916682078195e-05,0.007480979845702708,3.349738455677022e-05,5.842652320861816,3.2489195385028715,3.175018072128296,0.0,0.0004357525904197246,308300.71875,ACT-CLJ0234.6-0259,0.0002459856522847,1.1986309037044154,0.2844631862355827,0.0,9971.42151319495,5.248184671065585e-05,-0.0744862136524969,418.4879672893183,21.0
ACT-CLJ0234.6-0259,all,0,166.0,55.0,6.0,6.0,7.0,38.6582665628237,-3.053485626706198,0.0010382256316079762,0.0027310596401982972,166.0,54.0,3.0000014562847155,0.00017103366557617435,0.020851292014778332,3.520977976791494e-05,4.92711877822876,2.731059640198297,4.12001371383667,0.0,0.0005065484438091516,214669.375,ACT-CLJ0234.6-0259,0.0002459856522847,1.1986309037044154,0.2844631862355827,0.0,9971.42151319495,5.248184671065585e-05,-0.0744862136524969,418.4879672893183,21.0
ACT-CLJ0234.6-0259,all,0,104.0,135.0,6.0,6.0,7.0,38.69275864916803,-3.0090407281894995,0.0006203341492297536,0.0014479638933855103,103.0,134.0,3.000000074705836,-0.00015136062374736527,-0.012208477878840636,2.273737749308669e-05,5.057480812072754,1.4479638933855103,5.057480812072754,0.0,0.0002229994279332459,1073176.5,ACT-CLJ0234.6-0259,0.0002459856522847,1.1986309037044154,0.2844631862355827,0.0,9971.42151319495,5.248184671065585e-05,-0.0744862136524969,418.4879672893183,21.0
ACT-CLJ0235.2-0323,all,0,103.0,256.0,6.4,4.0,7.0,38.84630225085519,-3.3335611556116196,0.001076111260921381,0.000908947925027478,103.0,256.0,11.343632504720212,4.780754688159545e-05,0.02509545663439319,8.718289553424185e-06,5.78546667098999,0.908947925027478,3.6411962509155273,0.0,0.00024414891959168017,1337975.75,ACT-CLJ0235.2-0323,0.0001276027519449,1.4514034624034569,0.001735464404435,0.0200072407156875,14498.856668064696,-1.1784066612559298e-05,-0.063237115575755,434.5188948888021,21.0
ACT-CLJ0235.2-0323,all,0,103.0,256.0,6.0,6.0,7.0,38.84630225085519,-3.3335611556116196,0.001076111260921381,0.000908947925027478,103.0,256.0,11.343632504720212,4.780754688159545e-05,0.02509545663439319,8.718289553424185e-06,5.78546667098999,0.908947925027478,3.6411962509155273,0.0,0.00024414891959168017,1337975.75,ACT-CLJ0235.2-0323,0.0001276027519449,1.4514034624034569,0.001735464404435,0.0200072407156875,14498.856668064696,-1.1784066612559298e-05,-0.063237115575755,434.5188948888021,21.0
ACT-CLJ0235.5-0005,all,0,236.0,94.0,5.120000000000001,2.0,6.0,38.83802391596715,-0.13827282274375444,0.0009744631540665649,0.0014876579824030594,235.0,93.0,3.0000051356924122,4.026013974947207e-05,0.006273156736337831,2.3060146752839613e-05,4.041539192199707,1.4876579824030594,4.041539192199707,0.0,0.00026223540771752596,1494313.0,ACT-CLJ0235.5-0005,0.0001169330878296,1.0209595249371044,0.0430477180068556,0.0,10822.374017252909,4.222175403306047e-05,-0.0776768204318934,403.2922429243193,21.0
ACT-CLJ0235.5-0005,all,0,217.0,58.0,5.120000000000001,2.0,6.0,38.848579477355884,-0.1582728222054739,0.0011407445930041408,0.0018244628437155681,216.0,57.0,3.0000052664295014,0.00011716992599456975,0.014209456015933791,2.3388577089039208e-05,4.695206165313721,1.824462843715568,4.407189846038818,0.0,0.00031275913352146745,984081.125,ACT-CLJ0235.5-0005,0.0001169330878296,1.0209595249371044,0.0430477180068556,0.0,10822.374017252909,4.222175403306047e-05,-0.0776768204318934,403.2922429243193,21.0
ACT-CLJ0235.5-0005,all,0,236.0,94.0,5.120000000000001,2.0,7.0,38.83802391596715,-0.13827282274375444,0.0009744631540665649,0.0014876579824030594,235.0,93.0,3.0000051356924122,4.026013974947207e-05,0.006273156736337831,2.3060146752839613e-05,4.041539192199707,1.4876579824030594,4.041539192199707,0.0,0.00026223540771752596,1494313.0,ACT-CLJ0235.5-0005,0.0001169330878296,1.0209595249371044,0.0430477180068556,0.0,10822.374017252909,4.222175403306047e-05,-0.0776768204318934,403.2922429243193,21.0
ACT-CLJ0235.5-0005,all,0,217.0,58.0,5.120000000000001,2.0,7.0,38.848579477355884,-0.1582728222054739,0.0011407445930041408,0.0018244628437155681,216.0,57.0,3.0000052664295014,0.00011716992599456975,0.014209456015933791,2.3388577089039208e-05,4.695206165313721,1.824462843715568,4.407189846038818,0.0,0.00031275913352146745,984081.125,ACT-CLJ0235.5-0005,0.0001169330878296,1.0209595249371044,0.0430477180068556,0.0,10822.374017252909,4.222175403306047e-05,-0.0776768204318934,403.2922429243193,21.0
ACT-CLJ0235.5-0005,all,0,236.0,94.0,4.800000000000001,3.0,5.0,38.83802391596715,-0.13827282274375444,0.0009744631540665649,0.0014876579824030594,235.0,93.0,3.0000051356924122,4.026013974947207e-05,0.006273156736337831,2.3060146752839613e-05,4.041539192199707,1.4876579824030594,4.041539192199707,0.0,0.00026223540771752596,1494313.0,ACT-CLJ0235.5-0005,0.0001169330878296,1.0209595249371044,0.0430477180068556,0.0,10822.374017252909,4.222175403306047e-05,-0.0776768204318934,403.2922429243193,21.0
ACT-CLJ0235.5-0005,all,0,236.0,94.0,4.800000000000001,3.0,6.0,38.83802391596715,-0.13827282274375444,0.0009744631540665649,0.0014876579824030594,235.0,93.0,3.0000051356924122,4.026013974947207e-05,0.006273156736337831,2.3060146752839613e-05,4.041539192199707,1.4876579824030594,4.041539192199707,0.0,0.00026223540771752596,1494313.0,ACT-CLJ0235.5-0005,0.0001169330878296,1.0209595249371044,0.0430477180068556,0.0,10822.374017252909,4.222175403306047e-05,-0.0776768204318934,403.2922429243193,21.0
ACT-CLJ0235.5-0005,all,0,236.0,94.0,4.800000000000001,3.0,7.0,38.83802391596715,-0.13827282274375444,0.0009744631540665649,0.0014876579824030594,235.0,93.0,3.0000051356924122,4.026013974947207e-05,0.006273156736337831,2.3060146752839613e-05,4.041539192199707,1.4876579824030594,4.041539192199707,0.0,0.00026223540771752596,1494313.0,ACT-CLJ0235.5-0005,0.0001169330878296,1.0209595249371044,0.0430477180068556,0.0,10822.374017252909,4.222175403306047e-05,-0.0776768204318934,403.2922429243193,21.0
ACT-CLJ0235.5-0005,all,0,236.0,95.0,4.0,4.0,5.0,38.83802391666633,-0.1377172675557443,0.0009679287481472943,0.0013678824828555966,235.0,94.0,3.000000444215485,4.618594416051293e-05,0.006649185211363214,2.2979811369640187e-05,4.041539192199707,1.3678824828555967,3.902494430541992,0.0,0.0002554156235419214,1672341.75,ACT-CLJ0235.5-0005,0.0001169330878296,1.0209595249371044,0.0430477180068556,0.0,10822.374017252909,4.222175403306047e-05,-0.0776768204318934,403.2922429243193,21.0
ACT-CLJ0235.5-0005,all,0,236.0,95.0,4.0,4.0,6.0,38.83802391666633,-0.1377172675557443,0.0009679287481472943,0.0013678824828555966,235.0,94.0,3.000000444215485,4.618594416051293e-05,0.006649185211363214,2.2979811369640187e-05,4.041539192199707,1.3678824828555967,3.902494430541992,0.0,0.0002554156235419214,1672341.75,ACT-CLJ0235.5-0005,0.0001169330878296,1.0209595249371044,0.0430477180068556,0.0,10822.374017252909,4.222175403306047e-05,-0.0776768204318934,403.2922429243193,21.0
ACT-CLJ0235.5-0005,all,0,237.0,93.0,6.4,4.0,7.0,38.83746835848238,-0.1388283769522519,0.0009881636878298398,0.0014390581723970695,236.0,92.0,3.0000015038329675,2.494281896535071e-05,0.0047224158592456015,2.3359746158334756e-05,4.041539192199707,1.4390581723970695,3.845468044281006,0.0,0.00027321072411723435,1350502.125,ACT-CLJ0235.5-0005,0.0001169330878296,1.0209595249371044,0.0430477180068556,0.0,10822.374017252909,4.222175403306047e-05,-0.0776768204318934,403.2922429243193,21.0
ACT-CLJ0235.5-0005,all,0,217.0,59.0,6.4,4.0,7.0,38.84857947787554,-0.15771726727499513,0.0011321822249771329,0.0016350624493028732,216.0,58.0,3.0000010590580843,0.00012505003659826853,0.014660829041931502,2.3436069332122038e-05,4.695206165313721,1.6350624493028731,4.085704326629639,0.0,0.0003111362166237086,953887.4375,ACT-CLJ0235.5-0005,0.0001169330878296,1.0209595249371044,0.0430477180068556,0.0,10822.374017252909,4.222175403306047e-05,-0.0776768204318934,403.2922429243193,21.0
ACT-CLJ0235.5-0005,all,0,236.0,94.0,5.0,5.0,6.0,38.83802391596715,-0.13827282274375444,0.0009744631540665649,0.0014876579824030594,235.0,93.0,3.0000051356924122,4.026013974947207e-05,0.006273156736337831,2.3060146752839613e-05,4.041539192199707,1.4876579824030594,4.041539192199707,0.0,0.00026223540771752596,1494313.0,ACT-CLJ0235.5-0005,0.0001169330878296,1.0209595249371044,0.0430477180068556,0.0,10822.374017252909,4.222175403306047e-05,-0.0776768204318934,403.2922429243193,21.0
