cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,int_flux_err_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps
ACT-CLJ0211.1-0453,240.0,175.0,5.120000000000001,2.0,6.0,32.76046331094145,-4.892156105285168,0.0007667415566557149,0.0011391123652828624,239.99999992871201,175.00000016046275,2.999999611898486,0.06441527002450101,3.1889000569741874,3.922829314246237,239.6415931919658,174.95460148182772,4.086366493981217,2.885284662246704,0.0,0.00021388597087934613,1139934.0
ACT-CLJ0211.2-0343,203.0,194.0,3.2,2.0,6.0,32.792073856425056,-3.709125844259988,0.000504299422596482,0.016487576467490116,202.99996988445193,193.99996875147372,2.999909082761118,0.932293973605666,3.174988191922828,105.45685421812193,202.59027272502016,193.5324319379857,2.726333836776481,56.35114669799805,0.0,0.00014336987806018442,2708761.0
ACT-CLJ0211.9-0146,170.0,237.0,3.2,2.0,6.0,32.98618844466119,-1.7314605326787262,0.0007313457845159545,0.003785841401954259,169.99999963881572,236.99999839694414,2.999990928503375,0.2140829929406694,3.1946920683544606,17.514035098602932,170.36551146033372,236.66614733681388,2.7966549469748423,19.89029312133789,0.0,0.00018716251361183822,1666156.125
ACT-CLJ0212.5+0152,80.0,250.0,5.120000000000001,2.0,6.0,33.17630704644986,1.9224467915886376,0.0011662963759346496,0.0024866215250692126,79.99999972456175,250.00000001582814,2.9999999898855916,0.1406151335293231,3.2205737339166087,3.935322588744662,80.03626505519075,250.7575791296016,4.363652556622998,4.665621280670166,0.0,0.0004079836653545499,292518.53125
ACT-CLJ0214.7-0432,169.0,177.0,3.2,2.0,6.0,33.6778806186435,-4.54382882644523,0.00016050188994531898,0.017549296389146006,168.9999656587096,176.99997999883013,2.9998883296344796,0.9923154520680829,3.2160148429789044,118.49631833107559,168.6024699260502,176.95546621118194,2.7747946090761957,58.19852066040039,0.0,0.00013038323959335685,3790665.5
ACT-CLJ0215.4+0030,212.0,163.0,3.2,2.0,6.0,33.84231161448315,0.5084631248247392,0.00048491060788620325,0.003932367467178796,211.9999999074553,162.9999994792432,2.999982521632529,0.22236755032606303,3.187018547095838,24.62379056424972,212.39453509452548,163.34280010813762,2.6129213875354558,26.94035530090332,0.0,0.00014247593935579062,2964498.0
ACT-CLJ0215.4-0440,220.0,215.0,5.120000000000001,2.0,6.0,33.837544660700026,-4.644801609322809,0.0007618209779364515,0.0015960694616413032,219.9999999746616,214.99999973370126,2.9999987406807964,0.09025552594187829,3.2122945905692473,5.624252386941721,220.40387596724025,214.62097349779575,2.6616860953922203,7.230907440185547,0.0,0.0002512111095711589,1186913.625
ACT-CLJ0215.8-0041,166.0,164.0,3.2,2.0,6.0,33.95896688067987,-0.7025024676067085,4.33630549180419e-05,0.017810638484875414,165.9999784109042,163.9999840357707,2.9998787744833733,1.0070864837038707,3.136952166767709,128.9187400665183,165.93170352336307,164.09603220033935,2.7644345615313295,60.88233184814453,0.0,0.00011837556667160243,4811406.0
ACT-CLJ0217.7-0345,179.0,175.0,3.2,2.0,6.0,34.426043954002836,-3.7559815858708037,0.0002075093193013628,0.003948321276246046,178.99999839811562,174.99999927808688,2.9999919706394227,0.22327111292409046,3.1752326448894306,29.13034695171324,178.74160559980754,175.09865629579042,2.533509578793043,31.158090591430664,0.0,0.00012614659499377012,4271120.5
ACT-CLJ0217.8-0048,169.0,206.0,3.2,2.0,6.0,34.450963809168286,-0.7796951687556872,0.00043200134756613115,0.0016349873774190937,168.9999997889946,205.9999994039025,2.999996587580559,0.09245614767188426,3.9228784320493766,6.964194355575448,168.99413557117762,205.49656562474868,2.4671979240935173,8.168052673339844,0.0,0.00023100868565961719,1532570.0
ACT-CLJ0218.1-0214,147.0,268.0,5.120000000000001,2.0,6.0,34.53522917543512,-2.1817662911238815,0.0010380445037480059,0.00370654225796444,146.9999999840249,267.9999998842319,3.000002036151897,0.2096003112195663,3.8811581539372892,3.2937865237113715,148.28031638501662,265.34012487724954,7.339431092238271,5.1523356437683105,0.0,0.0005667995428666472,269124.375
ACT-CLJ0218.2-0041,245.0,235.0,3.2,2.0,6.0,34.52318750299656,-0.6548068656770594,0.0010717778245748761,0.016405012391775838,244.9999986986122,235.00000163195458,2.999867250535841,0.9275994977435877,3.832951489157634,27.43822803229095,245.3514114121261,235.37333924644997,2.5885108529179846,29.348752975463867,0.0,0.0005092217470519245,317461.8125
ACT-CLJ0218.5-0114,173.0,160.0,5.120000000000001,2.0,6.0,34.63800670700891,-1.2456240196615642,0.00010840763693872753,0.0044335246202003575,172.99999849608602,159.99999842434542,2.9999977733601026,0.25070953861363465,3.823452675118654,18.672659391749775,172.74015545929223,159.64384308661707,3.026126589752846,21.82505226135254,0.0,0.00019909776165150106,1872199.625
ACT-CLJ0219.8+0022,171.0,236.0,3.2,2.0,6.0,34.955185875321796,0.4138867475393717,0.0007228114037224145,0.017451684212277708,171.0000022227849,235.99997811357917,2.999863719340373,0.9867798336726655,3.7391367005098166,59.6534487632519,171.4530861767129,235.77562908038095,2.713183384656849,47.1394157409668,0.0,0.00025194359477609396,946832.5
ACT-CLJ0219.9+0246,172.0,161.0,5.120000000000001,2.0,6.0,34.97420473702959,2.7815095844651814,9.744634594231077e-05,0.0018018459201950224,171.99999970917779,161.00000004224347,2.999999818030261,0.10189197394329923,3.4745943278267477,9.920213822430284,171.47970005585356,161.47093552496375,2.86510673929643,11.632623672485352,0.0,0.00015995479770936072,2738919.0
ACT-CLJ0220.9-0332,221.0,153.0,5.120000000000001,2.0,6.0,35.20532206641484,-3.5538320727700583,0.0005786977343756472,0.0021977573716909903,220.99999958460714,152.99999991927996,2.9999985601004657,0.1242801321383013,3.505047519540723,7.936881803089145,220.6030797684185,153.36316148147176,3.188974323692638,9.52684211730957,0.0,0.0002161033044103533,1663239.375
ACT-CLJ0221.6-0012,215.0,163.0,3.2,2.0,6.0,35.37412744168655,-0.21025229146650298,0.000513993935297852,0.01718224049564355,215.00000067395726,162.99998482207326,2.9998638796049066,0.9715446385456467,3.641970826219578,66.70294167974882,215.4327312217596,163.09206584034345,2.738463061608096,50.035709381103516,0.0,0.00021997548174113035,1378727.375
ACT-CLJ0221.7-0346,54.0,113.0,3.2,2.0,6.0,35.50039023199464,-3.800439004108654,0.0011499383289613947,0.01060688433854486,53.9999992432058,112.9999995989359,3.0000009713888605,0.5998055669075271,3.6854783545836445,12.166813384311196,54.28104483076604,113.21775161965455,2.7429175864337245,16.1013126373291,0.0,0.0007722151931375265,190277.328125
ACT-CLJ0221.7-0346,222.0,216.0,3.2,2.0,6.0,35.40685343685583,-3.7432182378005634,0.0007826999789436142,0.0040423700977284295,221.99999912022466,215.9999978964137,2.999995069497636,0.2285898922608759,3.6830109881708966,10.151595216841336,221.7184257341504,215.49149114374015,2.691792614372749,12.088861465454102,0.0,0.00036544722388498485,594525.9375
ACT-CLJ0221.7-0346,112.0,261.0,5.120000000000001,2.0,6.0,35.46809438376712,-3.718218448134676,0.001075412090584541,0.005345154232563456,112.00000009765708,260.9999998483125,2.999998012418991,0.30226095033538225,3.684556332092399,7.298197597427307,112.26151669454833,261.62216835241884,3.1558067075906804,8.111430168151855,0.0,0.0005572857335209846,250593.65625
ACT-CLJ0221.7-0346,48.0,194.0,3.2,2.0,6.0,35.50372761978015,-3.755438794932317,0.0011480972825333893,0.004561870567297393,47.99999884277336,193.99999936461515,3.0000000188339624,0.25796770633431787,3.6829791711661772,7.639671060453049,47.8072315874254,194.06290274367782,2.5357186421965965,9.478144645690918,0.0,0.0005771061405539513,276805.59375
ACT-CLJ0221.9-0340,166.0,270.0,5.120000000000001,2.0,6.0,35.47981376551706,-3.6102149091905984,0.0010479151893382896,0.0038833958630503174,166.00000038312893,269.9999997718134,2.9999834697383703,0.219598442424978,3.5967804051491123,4.4422155163502905,166.1765169583978,270.01548981323606,4.799369185188992,5.781060695648193,0.0,0.0005305992672219872,199622.875
ACT-CLJ0222.2+0520,252.0,110.0,5.120000000000001,2.0,6.0,35.515283406192935,5.30345314284804,0.0010078525842179707,0.003908355110909383,252.00000307664493,109.99999864441179,2.9999888946482542,0.2210106383966164,3.6410582153499433,3.8976828291837746,251.49472281347545,109.76445847896191,5.155743955487507,3.9296789169311523,0.0,0.0006565224612131715,93935.9296875
ACT-CLJ0223.1-0057,180.0,174.0,3.2,2.0,6.0,35.77988129915219,-0.9451270490645713,0.00020976247235721845,0.016835334315225627,179.9999769997619,173.99999530692617,2.999888507443026,0.9519449664343923,3.6313276496916336,84.54942660763635,179.76620161893706,174.28929521058063,2.664667460383797,55.59721374511719,0.0,0.00017518071399535984,2460154.25
ACT-CLJ0223.6+0020,168.0,211.0,3.2,2.0,6.0,35.90488116420532,0.3762182335993437,0.00047866602657112013,0.0035624317824840546,168.0,211.0,3.0,0.20145077130180053,2.0,14.513239195655666,167.7374930988868,211.35585359632273,2.7332755902139914,16.99823570251465,0.0,0.00021224119700491428,1237164.0
ACT-CLJ0225.4-0355,164.0,165.0,3.2,2.0,6.0,36.365131538079744,-3.9312573647630558,3.496041255822959e-05,0.018183716006787275,163.9999955028405,164.99997510100638,2.999885020081766,1.0281860968271512,3.923853322001079,72.51832216974776,164.34191139310826,164.819283086107,2.7878812146004326,52.75383758544922,0.0,0.00021485963952727616,1593660.25
ACT-CLJ0226.4+0426,217.0,216.0,3.2,2.0,6.0,36.590708090091894,4.472384557399074,0.0007473681197303723,0.016947925346397635,217.0000002600239,215.99999047397415,2.9998333541971407,0.9582761290450059,3.198846262028556,67.96526547406751,217.4002913917305,216.1852252288954,2.678343285990978,49.62027359008789,0.0,0.00021348503651097417,1619675.25
ACT-CLJ0227.6-0318,167.0,268.0,5.120000000000001,2.0,6.0,36.909765826561454,-3.2454586417133244,0.001028947458911028,0.00372821014176111,166.99999737503234,268.0000003528188,2.999987938169802,0.21082362137374933,3.206314244237148,10.86949124530472,166.5617522175718,268.50405650645763,2.8283934200396934,13.023431777954102,0.0,0.0002877798106055707,769150.875
ACT-CLJ0228.4+0030,164.0,163.0,3.2,2.0,6.0,37.11973082531759,0.5072462960586155,2.1681527469314643e-05,0.001609461269552853,163.99999988960576,162.9999998778165,2.9999985911549887,0.09101280512994393,3.1769294342908347,12.8838880709666,164.23903173573652,163.20715143126165,2.4236084506140467,14.949115753173828,0.0,0.00012017576955258846,5017715.0
ACT-CLJ0229.6-0336,266.0,163.0,5.120000000000001,2.0,6.0,37.35186311364347,-3.609377413639789,0.0010084587548857874,0.016768967095499118,265.99999763771285,162.99997953318316,2.999902132046999,0.9482008803589019,3.968661491328217,21.0391455249221,266.37584794585496,162.90211149745494,2.7699208822962467,22.672773361206055,0.0,0.0006980662001296878,98261.546875
ACT-CLJ0229.6-0336,114.0,138.0,5.120000000000001,2.0,6.0,37.43647578096968,-3.6232677472812007,0.0005203566123781482,0.002357255676133713,113.9999999500691,137.9999998427938,3.000000936346865,0.1332997512757718,3.9725184756843688,5.240657324073527,114.09826949537279,138.1138931105592,5.390734612176676,6.357028007507324,0.0,0.0002614096156321466,880166.375
ACT-CLJ0230.9+0248,161.0,160.0,5.120000000000001,2.0,6.0,37.732257118804306,2.8041788724801933,2.1681527469296015e-05,0.004690243183390408,160.9999992254921,159.99999996055064,2.999990264920613,0.2652252821783035,3.9199870860374397,17.922705583786936,161.19611893624332,160.39432626403678,2.964761758083052,22.623979568481445,0.0,0.00020949207828380167,1747598.75
ACT-CLJ0231.7-0453,187.0,171.0,5.120000000000001,2.0,6.0,37.92161129805145,-4.878703564855259,0.000257636395176771,0.0015845306916162372,187.0,171.0,3.0,0.08960309964304425,2.0,6.84497799772963,187.20000522076234,170.3402148155135,2.916166516957101,8.01063060760498,0.0,0.00020818936172872782,1559496.375
ACT-CLJ0231.7-0453,220.0,162.0,5.120000000000001,2.0,6.0,37.903211062737086,-4.883702934476177,0.0005623838244153964,0.0018263711409793777,219.99999992540327,161.99999999346798,3.00000038106409,0.10327888110336954,3.8990108068163303,4.716103927165325,219.7997180834643,162.05490454461918,3.8253479437793767,5.008299350738525,0.0,0.0002723420911934227,726270.75
ACT-CLJ0231.7-0453,161.0,176.0,3.2,2.0,6.0,37.93610826306723,-4.875925930501919,0.0001360936880717753,0.0014049901185625613,160.99999993806173,175.99999973398704,2.999998913843072,0.07945026189683028,3.899054974165521,6.668217695625618,161.36078260699318,175.58624517366215,2.5417071714660375,7.087361812591553,0.0,0.00020148989278823137,1523493.625
ACT-CLJ0232.7+0214,215.0,213.0,5.120000000000001,2.0,6.0,38.16640548810077,2.280247293219023,0.0007131870224737756,0.016618967950007054,215.00000234596652,212.99998725109967,2.9998410933992243,0.9396809416163082,3.7713861854381086,45.1473122583271,215.4497512865304,213.09850512293838,2.725609187995502,40.84987258911133,0.0,0.0003146645613014698,614701.375
ACT-CLJ0232.7+0350,163.0,264.0,5.120000000000001,2.0,6.0,38.19167719532175,3.8987677464889043,0.0009890671405044483,0.00485768662642755,162.99999622997805,263.99999564741904,2.999972276011416,0.2746906300588315,3.735109181020638,10.186318462012338,162.4144637749305,263.31034635522195,2.8475169100844107,12.332965850830078,0.0,0.0004264726594556123,339011.28125
ACT-CLJ0233.2+0211,158.0,160.0,3.2,2.0,6.0,38.304660686353955,2.1975223195984603,4.336305491802708e-05,0.0022026561433483526,157.9999996856178,159.9999995106596,2.999998400008961,0.12455713758958803,3.752441674938388,9.779762067425256,157.95588803049148,159.72028413124983,3.0469573070055374,12.376178741455078,0.0,0.0001834938011597842,2040695.875
ACT-CLJ0233.2+0448,158.0,203.0,3.2,2.0,6.0,38.31443641944727,4.832921721085695,0.00039943468208951855,0.01635744157703595,157.99998885621383,202.9999736285434,2.999891432614421,0.9249245811556714,3.7249205419391025,69.83715155913099,158.21195010160207,202.62452138644974,2.705382809338367,50.9454231262207,0.0,0.00021046683832537383,1554137.5
ACT-CLJ0233.6-0530,235.0,159.0,3.2,2.0,6.0,38.36382024020397,-5.507888961248165,0.0007084253364062624,0.00347392836275944,234.99999923816964,158.9999994065807,2.9999982068344107,0.19644578598366796,3.7576856657714193,9.964736844319622,234.60783028923632,158.84370461886135,2.730331895781167,11.625324249267578,0.0,0.0003090814861934632,685368.0
ACT-CLJ0233.7+0127,264.0,115.0,5.120000000000001,2.0,6.0,38.37406733543347,1.436771421240787,0.0010889649441103168,0.0036896699893102956,263.9999978705485,115.00000068105585,2.999942589542827,0.20863793682446535,3.6913777170843094,4.035079428748386,263.6772160085161,114.67677778358421,5.781655401468096,2.5119829177856445,0.0,0.0005859285593032837,163587.1875
ACT-CLJ0234.6-0259,173.0,158.0,3.2,2.0,6.0,38.65319753751379,-2.9966565619041496,0.00011349197526098443,0.018888789661937903,172.99999980708083,157.99999405272482,2.9998845454476313,1.0680536785498622,3.7561205095474057,84.72338323592456,173.47125543571426,158.337172707531,2.761400198117495,55.071815490722656,0.0,0.0001891572610475123,1874161.5
ACT-CLJ0235.2-0323,170.0,242.0,5.120000000000001,2.0,6.0,38.80879947835868,-3.3425563525059165,0.0007795706120847048,0.0011796990065602502,169.9999998122429,241.99999973885355,2.9999993028042997,0.06671037617742105,2.572574086949884,8.09425255652221,169.65992091494152,241.12872840006287,2.8346204633412166,8.86333179473877,0.0,0.0001345273485640064,4012235.25
ACT-CLJ0235.2-0323,197.0,190.0,5.120000000000001,2.0,6.0,38.79377334034271,-3.3714450492580617,0.00043460509566180564,0.0007325184997171164,197.0,190.0,3.0,0.04142294527193838,2.0,7.833432295947524,197.60342858693946,190.41936557898387,2.559210023428699,8.275087356567383,0.0,8.913670899346471e-05,10242318.0
ACT-CLJ0235.2-0323,168.0,274.0,5.120000000000001,2.0,6.0,38.80991254392786,-3.3247785942789436,0.001087539456488813,0.001675302628427744,168.0,274.0,3.0,0.09473613174014887,2.0,3.2591051972551512,165.11087520317173,274.0987168722063,8.176782286558815,5.504339218139648,0.0,0.00024385162396356463,1093215.625
ACT-CLJ0236.5+0106,159.0,169.0,3.2,2.0,6.0,39.138359029175426,1.1145282222254964,7.384462153293923e-05,0.017732873742231668,158.99995821446953,168.9999866049708,2.999876637221922,1.0026879177632537,2.8146777769781095,178.63362648327407,158.5591197618417,169.211488991907,2.7509779750155077,62.50845718383789,0.0,8.781081123743206e-05,11102922.0
ACT-CLJ0236.7-0228,160.0,181.0,3.2,2.0,6.0,39.17837730416107,-2.4611162635351986,0.0001852470498117431,0.0038366543146394604,159.99999800757712,180.9999981237404,2.9999930078142767,0.21695667882843114,2.855485097271522,42.64801934530668,159.6156717373426,180.67014632931892,2.735362267941452,38.858421325683594,0.0,8.233630796894431e-05,8730994.0
ACT-CLJ0237.6-0423,205.0,167.0,3.2,2.0,6.0,39.381154043454984,-4.389859569484857,0.00041974897159899533,0.0016484124353155494,205.0,167.0,3.0,0.09321552714372101,2.0,15.137980832584978,204.780202798542,166.69384598382257,2.7534538248966163,17.477622985839844,0.0,9.924851474352181e-05,7214954.5
ACT-CLJ0239.3-0332,161.0,273.0,3.2,2.0,6.0,39.84030114714148,-3.476077877577892,0.0010763296585101583,0.016973034743285077,160.99999155897234,272.999989616968,2.999826324812388,0.9596913766189031,2.720059746711769,77.38399793511245,161.4194536698504,272.97738868929196,2.6185358578686504,53.29829406738281,0.0,0.0001923565287142992,1702872.75
ACT-CLJ0239.8-0134,160.0,165.0,5.120000000000001,2.0,6.0,39.970403219744064,-1.5781342963966218,3.496041255807727e-05,0.004192027194616927,159.9999985845316,164.9999991608494,2.999993349269405,0.23705250203691522,2.691839917735526,46.64033837101487,159.8565141514619,165.14283310332118,2.8134140743638656,41.868160247802734,0.0,7.64675933169201e-05,12007248.0
ACT-CLJ0240.0+0116,171.0,176.0,3.2,2.0,6.0,40.007346938973114,1.2738283502271721,0.00016137815789769058,0.001663005559030232,170.99999986445707,175.99999966926987,2.999998743181864,0.09404067005358127,2.694297008230023,21.485764560423004,171.09031393577962,175.6755464433756,2.6530560612046457,22.193723678588867,0.0,7.040385389700532e-05,13067224.0
ACT-CLJ0240.0+0303,163.0,208.0,5.120000000000001,2.0,6.0,40.01004087030913,3.07905978292481,0.00044613394965438104,0.0004893201602330702,162.99999994826018,208.00000000626946,2.999999899846514,0.02767040132402383,2.6723494689719227,5.464472625286821,162.04714101740097,209.00265795006757,2.8544772025204654,6.077845096588135,0.0,7.97738684923388e-05,11776258.0
ACT-CLJ0241.2-0018,238.0,163.0,3.2,2.0,6.0,40.273828635664316,-0.31347354627883417,0.0007369804682171894,0.01655465967514247,237.9999839646351,162.9999764361309,2.999859045700592,0.9360559829827858,2.7068816293888647,115.18788586319171,237.9837927231573,162.8801174463466,2.691234774779485,59.13458251953125,0.0,0.00012563858763314784,4134784.5
ACT-CLJ0241.4-0433,240.0,236.0,5.120000000000001,2.0,6.0,40.32753030198361,-4.51288464137005,0.0010425181692783067,0.003996130329589731,239.99999808344626,235.9999987201899,2.9999972205501475,0.22597542762658168,2.7098253139031403,17.71174172448538,239.29797614183818,235.83482193302575,2.883739838172168,21.21442222595215,0.0,0.00019610472372733057,2124967.5
ACT-CLJ0242.2-0345,166.0,162.0,3.2,2.0,6.0,40.564270789773175,-3.758819338828756,3.878509540849478e-05,0.0019433985980492877,165.99999992471967,161.99999993784542,2.9999981925855104,0.10989646923620998,2.721813886592812,21.829236025811714,166.38771544397292,162.41563997942808,2.827887481260756,24.36054229736328,0.0,7.396427099592984e-05,13576132.0
ACT-CLJ0242.2-0345,68.0,136.0,5.120000000000001,2.0,6.0,40.618833458770375,-3.7732622165777587,0.0009456722916973785,0.001369089213527358,67.99999993552525,135.9999999319926,3.0000001149080235,0.0774201770066777,2.7218893612414257,5.371214520828331,67.71241009959415,135.43537157652284,3.596302213346064,5.358296871185303,0.0,0.00019530623103491962,1934287.875
ACT-CLJ0242.7-0226,180.0,161.0,5.120000000000001,2.0,6.0,40.67291328138745,-2.4409487278287,0.00017480206108105886,0.0006490303203463554,180.0,161.0,3.0,0.03670179995442853,2.0,7.169396649547307,180.2541813196058,161.33472372245276,2.769116656732524,8.833695411682129,0.0,7.242500578286126e-05,13440730.0
ACT-CLJ0242.7-0450,200.0,193.0,3.2,2.0,6.0,40.65578895301729,-4.828490111079584,0.0004755129847350686,0.0170594992734899,199.99997905808004,192.9999781776293,2.999865616325596,0.9646055326831301,2.7138079392786034,159.43034161703608,199.94306333480657,192.99129842385457,2.718264655785496,61.64961242675781,0.0,9.373314242111519e-05,8044479.0
ACT-CLJ0242.9-0250,169.0,235.0,3.2,2.0,6.0,40.73095828919749,-2.803503672672621,0.000711074654171336,0.004248701814739262,168.9999997894195,234.99999858802911,2.9999920980451136,0.24025716168011035,2.7066266613173005,33.664134871406915,169.42379140442722,234.91016706513747,2.71558818613148,36.08193588256836,0.0,0.00011005620763171464,6054348.0
ACT-CLJ0245.2+0032,172.0,158.0,3.2,2.0,6.0,41.301714243088824,0.5448944719985223,0.00010443206509031724,0.000608976602159762,171.99999998924105,157.99999997889245,2.999999942296879,0.034436814227216145,2.793982263717607,6.432121433203615,172.0420716588485,157.71104725970588,2.4988596211842826,7.748558044433594,0.0,8.767096733208746e-05,10531949.0
ACT-CLJ0245.2+0407,171.0,175.0,3.2,2.0,6.0,41.30469463574591,4.128105194592936,0.00015331154982281022,0.016517087534146026,170.9999715008758,174.9999651886837,2.999898543858288,0.9339561218130872,2.8199362518702924,161.03215006365272,170.73835580393444,174.60883306031363,2.695033750192498,61.75227355957031,0.0,9.416906686965376e-05,9517069.0
ACT-CLJ0245.2-0240,217.0,159.0,3.2,2.0,6.0,41.272694649669376,-2.6812736765060268,0.0005340877536433024,0.004143507817982778,216.99999821344076,158.99999956458075,2.9999924230608572,0.23430866341305878,2.8998001767414743,28.830189419160057,216.66617851458437,159.33243583944855,2.6717901411125218,29.079532623291016,0.0,0.00012861989671364427,5367198.0
ACT-CLJ0245.8-0042,172.0,204.0,3.2,2.0,6.0,41.4598142231265,-0.6874097338090008,0.0004186275458109925,0.016766275285089338,171.9999849992743,203.99996949665888,2.9998786043676713,0.9480338013141502,3.1818304871157284,108.10985605172021,172.08617589552273,203.67362545313682,2.630718486529533,58.39872360229492,0.0,0.0001408380048815161,4055789.0
ACT-CLJ0246.4+0429,246.0,158.0,3.2,2.0,6.0,41.577953158489485,4.490195528155406,0.0008154097550115595,0.004166656507717081,245.9999995411628,157.9999997137148,2.999993104000655,0.23561779132701155,3.1202053600344613,14.682091657560983,246.23607102130092,158.36727423330564,2.5476136548323707,15.730112075805664,0.0,0.0002586153568699956,1130110.375
