cluster,project,scanno,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,offset,int_flux_Jy,int_flux_err_Jy,peak_snr,peak_flux_mJy_adj,snr,masked,noise_ps,hits_ps,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type,cntr_01,dist_x,pang_x,ra_01,dec_01,designation,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,pmra,sigpmra,pmdec,sigpmdec,cc_flags,ext_flg,var_flg,ph_qual,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,GroupID,GroupSize,Separation
ACT-CLJ1029.9+0016,all,0,158.0,104.0,4.800000000000001,3.0,5.0,157.4782812010993,0.2380230342555534,5.637196545760988E-4,0.0011411798711849482,157.0,103.0,3.0000033041394305,-1.4411857011522048E-5,4.585959238535579E-4,2.0255646117167305E-5,7.332694053649902,1.1411798711849481,6.928899765014648,0.0,1.0371480311732739E-4,1499997.75,ACT-CLJ1029.9+0016,2.058687122071E-4,2.22185538051654,-0.1797460400904608,0.5966962472953266,8520.816831954231,0.0011445969529557,-0.0626467753013416,425.479526158464,21.0,169,133.469163,-179.541321,157.4795074,0.2753808796,J102955.01+001417.9,157.4792106,0.2383073,0.1827,0.2007,0.0398,16.325,0.074,14.7,0.884,15.34,0.103,10.5,0.8717,12.67,,-0.2,1.011,8.734,,0.5,0.9306,1,0,0.0,0.0,0.0,0.0,1612,680,-183,756,0000,0,0nnn,AAUU,1100,14,24,7,24,0,14,0,14,34,11,3.4988118398226336
ACT-CLJ1029.9+0016,all,0,158.0,104.0,4.800000000000001,3.0,6.0,157.4782812010993,0.2380230342555534,5.637196545760988E-4,0.0011411798711849482,157.0,103.0,3.0000033041394305,-1.4411857011522048E-5,4.585959238535579E-4,2.0255646117167305E-5,7.332694053649902,1.1411798711849481,6.928899765014648,0.0,1.0371480311732739E-4,1499997.75,ACT-CLJ1029.9+0016,2.058687122071E-4,2.22185538051654,-0.1797460400904608,0.5966962472953266,8520.816831954231,0.0011445969529557,-0.0626467753013416,425.479526158464,21.0,169,133.469163,-179.541321,157.4795074,0.2753808796,J102955.01+001417.9,157.4792106,0.2383073,0.1827,0.2007,0.0398,16.325,0.074,14.7,0.884,15.34,0.103,10.5,0.8717,12.67,,-0.2,1.011,8.734,,0.5,0.9306,1,0,0.0,0.0,0.0,0.0,1612,680,-183,756,0000,0,0nnn,AAUU,1100,14,24,7,24,0,14,0,14,34,11,3.4988118398226336
ACT-CLJ1029.9+0016,all,0,158.0,104.0,4.800000000000001,3.0,7.0,157.4782812010993,0.2380230342555534,5.637196545760988E-4,0.0011411798711849482,157.0,103.0,3.0000033041394305,-1.4411857011522048E-5,4.585959238535579E-4,2.0255646117167305E-5,7.332694053649902,1.1411798711849481,6.928899765014648,0.0,1.0371480311732739E-4,1499997.75,ACT-CLJ1029.9+0016,2.058687122071E-4,2.22185538051654,-0.1797460400904608,0.5966962472953266,8520.816831954231,0.0011445969529557,-0.0626467753013416,425.479526158464,21.0,169,133.469163,-179.541321,157.4795074,0.2753808796,J102955.01+001417.9,157.4792106,0.2383073,0.1827,0.2007,0.0398,16.325,0.074,14.7,0.884,15.34,0.103,10.5,0.8717,12.67,,-0.2,1.011,8.734,,0.5,0.9306,1,0,0.0,0.0,0.0,0.0,1612,680,-183,756,0000,0,0nnn,AAUU,1100,14,24,7,24,0,14,0,14,34,11,3.4988118398226336
ACT-CLJ1029.9+0016,all,0,157.0,105.0,4.0,4.0,5.0,157.47883676150036,0.23857858955050837,5.548098539865446E-4,0.0011215319538473679,156.0,104.0,3.0000018160729205,-1.793059661334095E-5,8.864822209886199E-5,2.0124072184248263E-5,7.332694053649902,1.1215319538473678,7.199741840362549,0.0,1.0237956303171813E-4,1568530.625,ACT-CLJ1029.9+0016,2.058687122071E-4,2.22185538051654,-0.1797460400904608,0.5966962472953266,8520.816831954231,0.0011445969529557,-0.0626467753013416,425.479526158464,21.0,169,133.469163,-179.541321,157.4795074,0.2753808796,J102955.01+001417.9,157.4792106,0.2383073,0.1827,0.2007,0.0398,16.325,0.074,14.7,0.884,15.34,0.103,10.5,0.8717,12.67,,-0.2,1.011,8.734,,0.5,0.9306,1,0,0.0,0.0,0.0,0.0,1612,680,-183,756,0000,0,0nnn,AAUU,1100,14,24,7,24,0,14,0,14,34,11,1.6628369354701567
ACT-CLJ1029.9+0016,all,0,157.0,105.0,4.0,4.0,6.0,157.47883676150036,0.23857858955050837,5.548098539865446E-4,0.0011215319538473679,156.0,104.0,3.0000018160729205,-1.793059661334095E-5,8.864822209886199E-5,2.0124072184248263E-5,7.332694053649902,1.1215319538473678,7.199741840362549,0.0,1.0237956303171813E-4,1568530.625,ACT-CLJ1029.9+0016,2.058687122071E-4,2.22185538051654,-0.1797460400904608,0.5966962472953266,8520.816831954231,0.0011445969529557,-0.0626467753013416,425.479526158464,21.0,169,133.469163,-179.541321,157.4795074,0.2753808796,J102955.01+001417.9,157.4792106,0.2383073,0.1827,0.2007,0.0398,16.325,0.074,14.7,0.884,15.34,0.103,10.5,0.8717,12.67,,-0.2,1.011,8.734,,0.5,0.9306,1,0,0.0,0.0,0.0,0.0,1612,680,-183,756,0000,0,0nnn,AAUU,1100,14,24,7,24,0,14,0,14,34,11,1.6628369354701567
ACT-CLJ1029.9+0016,all,0,157.0,105.0,4.0,4.0,7.0,157.47883676150036,0.23857858955050837,5.548098539865446E-4,0.0011215319538473679,156.0,104.0,3.0000018160729205,-1.793059661334095E-5,8.864822209886199E-5,2.0124072184248263E-5,7.332694053649902,1.1215319538473678,7.199741840362549,0.0,1.0237956303171813E-4,1568530.625,ACT-CLJ1029.9+0016,2.058687122071E-4,2.22185538051654,-0.1797460400904608,0.5966962472953266,8520.816831954231,0.0011445969529557,-0.0626467753013416,425.479526158464,21.0,169,133.469163,-179.541321,157.4795074,0.2753808796,J102955.01+001417.9,157.4792106,0.2383073,0.1827,0.2007,0.0398,16.325,0.074,14.7,0.884,15.34,0.103,10.5,0.8717,12.67,,-0.2,1.011,8.734,,0.5,0.9306,1,0,0.0,0.0,0.0,0.0,1612,680,-183,756,0000,0,0nnn,AAUU,1100,14,24,7,24,0,14,0,14,34,11,1.6628369354701567
ACT-CLJ1029.9+0016,all,0,158.0,105.0,5.0,5.0,6.0,157.4782812012009,0.23857858965144593,5.540467623648593E-4,0.0010382955455772863,157.0,104.0,3.0000014400534902,-1.1727997183343717E-5,5.503229892609283E-4,2.0143157053849987E-5,7.332694053649902,1.0382955455772862,7.332694053649902,0.0,1.0270726488670334E-4,1471808.25,ACT-CLJ1029.9+0016,2.058687122071E-4,2.22185538051654,-0.1797460400904608,0.5966962472953266,8520.816831954231,0.0011445969529557,-0.0626467753013416,425.479526158464,21.0,169,133.469163,-179.541321,157.4795074,0.2753808796,J102955.01+001417.9,157.4792106,0.2383073,0.1827,0.2007,0.0398,16.325,0.074,14.7,0.884,15.34,0.103,10.5,0.8717,12.67,,-0.2,1.011,8.734,,0.5,0.9306,1,0,0.0,0.0,0.0,0.0,1612,680,-183,756,0000,0,0nnn,AAUU,1100,14,24,7,24,0,14,0,14,34,11,3.485434484935511
ACT-CLJ1029.9+0016,all,0,158.0,105.0,5.0,5.0,7.0,157.4782812012009,0.23857858965144593,5.540467623648593E-4,0.0010382955455772863,157.0,104.0,3.0000014400534902,-1.1727997183343717E-5,5.503229892609283E-4,2.0143157053849987E-5,7.332694053649902,1.0382955455772862,7.332694053649902,0.0,1.0270726488670334E-4,1471808.25,ACT-CLJ1029.9+0016,2.058687122071E-4,2.22185538051654,-0.1797460400904608,0.5966962472953266,8520.816831954231,0.0011445969529557,-0.0626467753013416,425.479526158464,21.0,169,133.469163,-179.541321,157.4795074,0.2753808796,J102955.01+001417.9,157.4792106,0.2383073,0.1827,0.2007,0.0398,16.325,0.074,14.7,0.884,15.34,0.103,10.5,0.8717,12.67,,-0.2,1.011,8.734,,0.5,0.9306,1,0,0.0,0.0,0.0,0.0,1612,680,-183,756,0000,0,0nnn,AAUU,1100,14,24,7,24,0,14,0,14,34,11,3.485434484935511
ACT-CLJ1029.9+0016,all,0,159.0,104.0,6.0,6.0,7.0,157.47772564082481,0.23802303433388253,5.631356187872348E-4,0.0010247371002056502,158.0,103.0,3.000000751071395,-9.641785326296936E-6,7.28930921103964E-4,2.03132266403974E-5,7.332694053649902,1.0247371002056502,6.9434404373168945,0.0,1.0425521759316325E-4,1498375.625,ACT-CLJ1029.9+0016,2.058687122071E-4,2.22185538051654,-0.1797460400904608,0.5966962472953266,8520.816831954231,0.0011445969529557,-0.0626467753013416,425.479526158464,21.0,169,133.469163,-179.541321,157.4795074,0.2753808796,J102955.01+001417.9,157.4792106,0.2383073,0.1827,0.2007,0.0398,16.325,0.074,14.7,0.884,15.34,0.103,10.5,0.8717,12.67,,-0.2,1.011,8.734,,0.5,0.9306,1,0,0.0,0.0,0.0,0.0,1612,680,-183,756,0000,0,0nnn,AAUU,1100,14,24,7,24,0,14,0,14,34,11,5.442876918706879
ACT-CLJ1031.2+0031,all,0,127.0,92.0,5.120000000000001,2.0,6.0,157.83051081904352,0.48801906847964255,7.588533158792268E-4,0.0011906142220651688,126.0,91.0,3.000000480067665,2.7408368872476424E-5,0.004557983721145882,1.9873051705493874E-5,6.515515327453613,1.1906142220651688,5.869466304779053,0.0,1.3208540622144938E-4,1345210.375,ACT-CLJ1031.2+0031,1.325083891695E-4,1.4810126950793847,0.1966475420728481,0.0581085200426764,16654.047106963255,-3.257647974406651E-5,-0.0628263381067681,437.5831659915367,21.0,170,159.847447,152.801343,157.8098602,0.5267550349,J103119.23+002914.1,157.8301561,0.4872626,0.5542,0.5985,0.1183,17.685,0.208,5.2,0.8008,16.769,0.324,3.4,0.7821,12.582,,-0.2,0.9278,8.735,,0.8,1.017,1,0,0.0,0.0,0.0,0.0,-787,2542,1582,2756,0000,0,nnnn,BBUU,1100,1,27,0,27,0,14,0,14,35,2,3.007801715835348
ACT-CLJ1031.2+0031,all,0,127.0,92.0,5.120000000000001,2.0,7.0,157.83051081904352,0.48801906847964255,7.588533158792268E-4,0.0011906142220651688,126.0,91.0,3.000000480067665,2.7408368872476424E-5,0.004557983721145882,1.9873051705493874E-5,6.515515327453613,1.1906142220651688,5.869466304779053,0.0,1.3208540622144938E-4,1345210.375,ACT-CLJ1031.2+0031,1.325083891695E-4,1.4810126950793847,0.1966475420728481,0.0581085200426764,16654.047106963255,-3.257647974406651E-5,-0.0628263381067681,437.5831659915367,21.0,170,159.847447,152.801343,157.8098602,0.5267550349,J103119.23+002914.1,157.8301561,0.4872626,0.5542,0.5985,0.1183,17.685,0.208,5.2,0.8008,16.769,0.324,3.4,0.7821,12.582,,-0.2,0.9278,8.735,,0.8,1.017,1,0,0.0,0.0,0.0,0.0,-787,2542,1582,2756,0000,0,nnnn,BBUU,1100,1,27,0,27,0,14,0,14,35,2,3.007801715835348
ACT-CLJ1032.1-0249,all,0,96.0,130.0,6.4,4.0,7.0,158.07569811888862,-2.8451037307449094,7.112068609983394E-4,8.459713735913998E-4,96.0,130.0,3.000005409475652,6.957196526149714E-5,0.008053680898727919,1.8319670220419103E-5,4.313425064086914,0.8459713735913998,1.7935149669647217,0.0,1.9810444791801274E-4,1966158.0,ACT-CLJ1032.1-0249,1.45851055359E-4,0.9782226044046028,-0.1093532028448807,0.0,17337.063834422028,-5.794050543829E-4,-0.0701169188288468,408.5360304152924,21.0,171,147.963064,115.10857,158.0385742,-2.828569174,J103218.20-025045.6,158.0758372,-2.8460091,0.6147,0.6814,0.1511,17.736,0.209,5.2,1.085,16.734,,1.4,0.9237,12.362,,0.4,0.9978,8.752,,-0.3,0.9716,1,0,0.0,0.0,0.0,0.0,2638,3205,267,3488,0000,0,nnnn,BUUU,0000,1,27,1,27,0,13,0,13,36,2,3.2974690671574134
ACT-CLJ1032.1-0249,all,0,96.0,130.0,6.0,6.0,7.0,158.07569811888862,-2.8451037307449094,7.112068609983394E-4,8.459713735913998E-4,96.0,130.0,3.000005409475652,6.957196526149714E-5,0.008053680898727919,1.8319670220419103E-5,4.313425064086914,0.8459713735913998,1.7935149669647217,0.0,1.9810444791801274E-4,1966158.0,ACT-CLJ1032.1-0249,1.45851055359E-4,0.9782226044046028,-0.1093532028448807,0.0,17337.063834422028,-5.794050543829E-4,-0.0701169188288468,408.5360304152924,21.0,171,147.963064,115.10857,158.0385742,-2.828569174,J103218.20-025045.6,158.0758372,-2.8460091,0.6147,0.6814,0.1511,17.736,0.209,5.2,1.085,16.734,,1.4,0.9237,12.362,,0.4,0.9978,8.752,,-0.3,0.9716,1,0,0.0,0.0,0.0,0.0,2638,3205,267,3488,0000,0,nnnn,BUUU,0000,1,27,1,27,0,13,0,13,36,2,3.2974690671574134
ACT-CLJ1035.1-0248,all,0,218.0,82.0,4.0,4.0,5.0,158.7544186936272,-2.8468875209033646,9.468645658338579E-4,0.0016901147727701115,217.0,81.0,2.9999996880296904,-1.4836949153012238E-4,-0.011529750575952812,2.6180331366167524E-5,3.615619659423828,1.6901147727701116,3.4758810997009277,0.0,2.840754168573767E-4,807606.6875,ACT-CLJ1035.1-0248,1.516014906438E-4,1.0404434997117398,0.0217352622468487,0.0,11018.149934470644,3.705012048026E-4,-0.076046196035136,415.2045572152988,21.0,172,183.80363,-145.378,158.7846375,-2.803761482,J103501.34-025044.7,158.7555934,-2.8457765,0.2409,0.2662,0.0103,16.464,0.084,13.0,0.9208,16.692,0.346,3.1,0.9068,11.854,,0.8,0.91,8.779,,-0.4,0.7481,1,0,0.0,0.001,0.0,0.0,1107,938,-424,1031,0000,0,0nnn,ABUU,0000,11,21,0,21,0,10,0,10,37,2,5.8169804174973345
ACT-CLJ1035.1-0248,all,0,218.0,82.0,4.0,4.0,6.0,158.7544186936272,-2.8468875209033646,9.468645658338579E-4,0.0016901147727701115,217.0,81.0,2.9999996880296904,-1.4836949153012238E-4,-0.011529750575952812,2.6180331366167524E-5,3.615619659423828,1.6901147727701116,3.4758810997009277,0.0,2.840754168573767E-4,807606.6875,ACT-CLJ1035.1-0248,1.516014906438E-4,1.0404434997117398,0.0217352622468487,0.0,11018.149934470644,3.705012048026E-4,-0.076046196035136,415.2045572152988,21.0,172,183.80363,-145.378,158.7846375,-2.803761482,J103501.34-025044.7,158.7555934,-2.8457765,0.2409,0.2662,0.0103,16.464,0.084,13.0,0.9208,16.692,0.346,3.1,0.9068,11.854,,0.8,0.91,8.779,,-0.4,0.7481,1,0,0.0,0.001,0.0,0.0,1107,938,-424,1031,0000,0,0nnn,ABUU,0000,11,21,0,21,0,10,0,10,37,2,5.8169804174973345
ACT-CLJ1117.9-0211,all,0,163.0,155.0,3.2,2.0,4.0,169.49862006470698,-2.186363025224225,6.856300985713993E-5,0.0013599773707852227,162.0,154.0,3.0000003414334886,1.0614253269693454E-4,0.012399097914921782,1.6381504192325563E-5,7.681783199310303,1.103114398312991,7.681783199310303,0.0,1.5284201072063297E-4,3482984.5,ACT-CLJ1117.9-0211,2.147754002965E-4,1.208655885542505,0.4678746949763714,0.0019053788845912,10382.183739672477,0.0018478826373916,-0.07763612693567,419.5838548881375,21.0,188,14.462792,167.979348,169.4981995,-2.18393755,J111759.76-021116.3,169.4990368,-2.1878669,0.105,0.1117,0.0106,15.314,0.04,27.1,1.186,15.527,0.115,9.4,0.8418,12.372,,0.7,0.9796,9.04,,-0.5,0.9977,1,0,0.0,0.0,0.0,0.0,255,312,106,340,0000,0,0nnn,ABUU,0000,27,27,3,27,0,14,0,14,38,7,5.617678262433601
ACT-CLJ1117.9-0211,all,0,163.0,155.0,3.2,2.0,5.0,169.49862006470698,-2.186363025224225,6.856300985713993E-5,0.0013599773707852227,162.0,154.0,3.0000003414334886,1.0614253269693454E-4,0.012399097914921782,1.6381504192325563E-5,7.681783199310303,1.103114398312991,7.681783199310303,0.0,1.5284201072063297E-4,3482984.5,ACT-CLJ1117.9-0211,2.147754002965E-4,1.208655885542505,0.4678746949763714,0.0019053788845912,10382.183739672477,0.0018478826373916,-0.07763612693567,419.5838548881375,21.0,188,14.462792,167.979348,169.4981995,-2.18393755,J111759.76-021116.3,169.4990368,-2.1878669,0.105,0.1117,0.0106,15.314,0.04,27.1,1.186,15.527,0.115,9.4,0.8418,12.372,,0.7,0.9796,9.04,,-0.5,0.9977,1,0,0.0,0.0,0.0,0.0,255,312,106,340,0000,0,0nnn,ABUU,0000,27,27,3,27,0,14,0,14,38,7,5.617678262433601
ACT-CLJ1117.9-0211,all,0,162.0,155.0,4.800000000000001,3.0,5.0,169.499176025,-2.1863630253270685,6.787391689435145E-5,0.0014750639451995102,161.0,154.0,3.00000052906256,1.0733866855316881E-4,0.012700006655101556,1.6339252604303876E-5,7.681783199310303,1.2551583607819468,7.367703437805176,0.0,1.5293927572201937E-4,3459775.5,ACT-CLJ1117.9-0211,2.147754002965E-4,1.208655885542505,0.4678746949763714,0.0019053788845912,10382.183739672477,0.0018478826373916,-0.07763612693567,419.5838548881375,21.0,188,14.462792,167.979348,169.4981995,-2.18393755,J111759.76-021116.3,169.4990368,-2.1878669,0.105,0.1117,0.0106,15.314,0.04,27.1,1.186,15.527,0.115,9.4,0.8418,12.372,,0.7,0.9796,9.04,,-0.5,0.9977,1,0,0.0,0.0,0.0,0.0,255,312,106,340,0000,0,0nnn,ABUU,0000,27,27,3,27,0,14,0,14,38,7,5.437066069816011
ACT-CLJ1117.9-0211,all,0,162.0,155.0,4.800000000000001,3.0,6.0,169.499176025,-2.1863630253270685,6.787391689435145E-5,0.0014750639451995102,161.0,154.0,3.00000052906256,1.0733866855316881E-4,0.012700006655101556,1.6339252604303876E-5,7.681783199310303,1.2551583607819468,7.367703437805176,0.0,1.5293927572201937E-4,3459775.5,ACT-CLJ1117.9-0211,2.147754002965E-4,1.208655885542505,0.4678746949763714,0.0019053788845912,10382.183739672477,0.0018478826373916,-0.07763612693567,419.5838548881375,21.0,188,14.462792,167.979348,169.4981995,-2.18393755,J111759.76-021116.3,169.4990368,-2.1878669,0.105,0.1117,0.0106,15.314,0.04,27.1,1.186,15.527,0.115,9.4,0.8418,12.372,,0.7,0.9796,9.04,,-0.5,0.9977,1,0,0.0,0.0,0.0,0.0,255,312,106,340,0000,0,0nnn,ABUU,0000,27,27,3,27,0,14,0,14,38,7,5.437066069816011
ACT-CLJ1117.9-0211,all,0,162.0,155.0,4.800000000000001,3.0,7.0,169.499176025,-2.1863630253270685,6.787391689435145E-5,0.0014750639451995102,161.0,154.0,3.00000052906256,1.0733866855316881E-4,0.012700006655101556,1.6339252604303876E-5,7.681783199310303,1.2551583607819468,7.367703437805176,0.0,1.5293927572201937E-4,3459775.5,ACT-CLJ1117.9-0211,2.147754002965E-4,1.208655885542505,0.4678746949763714,0.0019053788845912,10382.183739672477,0.0018478826373916,-0.07763612693567,419.5838548881375,21.0,188,14.462792,167.979348,169.4981995,-2.18393755,J111759.76-021116.3,169.4990368,-2.1878669,0.105,0.1117,0.0106,15.314,0.04,27.1,1.186,15.527,0.115,9.4,0.8418,12.372,,0.7,0.9796,9.04,,-0.5,0.9977,1,0,0.0,0.0,0.0,0.0,255,312,106,340,0000,0,0nnn,ABUU,0000,27,27,3,27,0,14,0,14,38,7,5.437066069816011
ACT-CLJ1117.9-0211,all,0,162.0,155.0,4.0,4.0,5.0,169.499176025,-2.1863630253270685,6.787391689435145E-5,0.0014750639451995102,161.0,154.0,3.00000052906256,1.0733866855316881E-4,0.012700006655101556,1.6339252604303876E-5,7.681783199310303,1.2551583607819468,7.367703437805176,0.0,1.5293927572201937E-4,3459775.5,ACT-CLJ1117.9-0211,2.147754002965E-4,1.208655885542505,0.4678746949763714,0.0019053788845912,10382.183739672477,0.0018478826373916,-0.07763612693567,419.5838548881375,21.0,188,14.462792,167.979348,169.4981995,-2.18393755,J111759.76-021116.3,169.4990368,-2.1878669,0.105,0.1117,0.0106,15.314,0.04,27.1,1.186,15.527,0.115,9.4,0.8418,12.372,,0.7,0.9796,9.04,,-0.5,0.9977,1,0,0.0,0.0,0.0,0.0,255,312,106,340,0000,0,0nnn,ABUU,0000,27,27,3,27,0,14,0,14,38,7,5.437066069816011
ACT-CLJ1117.9-0211,all,0,162.0,155.0,4.0,4.0,6.0,169.499176025,-2.1863630253270685,6.787391689435145E-5,0.0014750639451995102,161.0,154.0,3.00000052906256,1.0733866855316881E-4,0.012700006655101556,1.6339252604303876E-5,7.681783199310303,1.2551583607819468,7.367703437805176,0.0,1.5293927572201937E-4,3459775.5,ACT-CLJ1117.9-0211,2.147754002965E-4,1.208655885542505,0.4678746949763714,0.0019053788845912,10382.183739672477,0.0018478826373916,-0.07763612693567,419.5838548881375,21.0,188,14.462792,167.979348,169.4981995,-2.18393755,J111759.76-021116.3,169.4990368,-2.1878669,0.105,0.1117,0.0106,15.314,0.04,27.1,1.186,15.527,0.115,9.4,0.8418,12.372,,0.7,0.9796,9.04,,-0.5,0.9977,1,0,0.0,0.0,0.0,0.0,255,312,106,340,0000,0,0nnn,ABUU,0000,27,27,3,27,0,14,0,14,38,7,5.437066069816011
ACT-CLJ1125.7+0010,all,0,86.0,125.0,6.4,4.0,7.0,171.4749463718202,0.15770270183657034,8.196074404869735E-4,0.00149584109280819,85.0,124.0,3.000008004290275,2.2140061213400192E-4,0.023696570621374653,1.9066456383307607E-5,4.983654975891113,1.49584109280819,4.059104919433594,0.0,2.9081490356475115E-4,2867835.25,ACT-CLJ1125.7+0010,2.129628826819E-4,1.1069961803171602,0.0528117275251497,0.0,19779.83383176803,-8.147856444909E-4,-0.062485416412433,427.6075738128416,21.0,191,177.457204,114.401707,171.4313507,0.1780129224,J112554.29+000927.5,171.4762412,0.1576481,0.1858,0.2013,0.0256,16.156,0.067,16.3,0.9513,16.012,0.196,5.5,0.842,11.809,,1.7,1.066,8.871,,0.1,0.8477,1,0,0.0,0.0,0.0,0.0,-81,708,15,772,0000,0,0nnn,ABUU,0000,20,23,0,23,0,12,0,12,39,2,4.665506497155924
ACT-CLJ1125.7+0010,all,0,86.0,125.0,6.0,6.0,7.0,171.4749463718202,0.15770270183657034,8.196074404869735E-4,0.00149584109280819,85.0,124.0,3.000008004290275,2.2140061213400192E-4,0.023696570621374653,1.9066456383307607E-5,4.983654975891113,1.49584109280819,4.059104919433594,0.0,2.9081490356475115E-4,2867835.25,ACT-CLJ1125.7+0010,2.129628826819E-4,1.1069961803171602,0.0528117275251497,0.0,19779.83383176803,-8.147856444909E-4,-0.062485416412433,427.6075738128416,21.0,191,177.457204,114.401707,171.4313507,0.1780129224,J112554.29+000927.5,171.4762412,0.1576481,0.1858,0.2013,0.0256,16.156,0.067,16.3,0.9513,16.012,0.196,5.5,0.842,11.809,,1.7,1.066,8.871,,0.1,0.8477,1,0,0.0,0.0,0.0,0.0,-81,708,15,772,0000,0,0nnn,ABUU,0000,20,23,0,23,0,12,0,12,39,2,4.665506497155924
ACT-CLJ1127.5+0003,all,0,225.0,70.0,6.4,4.0,7.0,171.8580511631749,0.015355617255828529,0.0010811667240814172,0.0025312680168389475,225.0,69.0,3.00001903539173,5.6416240327594403E-5,0.009512168548008364,2.2361309389918665E-5,4.26194429397583,2.5312680168389474,3.2100727558135986,0.0,4.487783298827708E-4,1242452.25,ACT-CLJ1127.5+0003,2.193700332718E-4,1.1681655356381624,-0.0725428684389487,0.0,19782.449491475945,6.789430845202E-4,-0.0638032299633722,423.3982060926082,21.0,192,224.821528,-147.22074,171.8916779,0.06628949195,J112725.88+000049.6,171.857867,0.0137835,0.0902,0.0947,0.0075,15.089,0.036,30.6,0.8785,15.027,0.084,12.9,0.912,12.402,,-0.4,1.02,8.718,,0.0,0.8436,1,0,0.0,0.0,0.0,0.0,248,258,-1,282,0000,0,01nn,AAUU,0000,24,24,12,24,0,11,0,11,40,2,5.698322108802391
ACT-CLJ1127.5+0003,all,0,87.0,116.0,6.4,4.0,7.0,171.93471781380762,0.04091115361449024,8.531065990478126E-4,0.0014984791210680248,86.0,115.0,3.000017724766026,2.3130138015166872E-4,0.02465245382526881,1.7926027700189392E-5,4.215483665466309,1.4984791210680248,3.903280019760132,0.0,3.0547796632163227E-4,2729588.0,ACT-CLJ1127.5+0003,2.193700332718E-4,1.1681655356381624,-0.0725428684389487,0.0,19782.449491475945,6.789430845202E-4,-0.0638032299633722,423.3982060926082,21.0,192,176.684795,119.743965,171.8916779,0.06628949195,J112744.22+000230.9,171.9342909,0.0419401,0.3388,0.3738,0.0405,16.857,0.114,9.5,0.8395,16.64,,1.3,0.912,12.074,,0.4,0.9676,8.832,,0.4,1.003,1,0,0.0,0.0,0.0,0.0,-51,1371,715,1509,0000,0,nnnn,BUUU,0000,7,23,0,23,0,10,0,11,41,2,4.010383790443417
ACT-CLJ1127.5+0003,all,0,225.0,70.0,6.0,6.0,7.0,171.8580511631749,0.015355617255828529,0.0010811667240814172,0.0025312680168389475,225.0,69.0,3.00001903539173,5.6416240327594403E-5,0.009512168548008364,2.2361309389918665E-5,4.26194429397583,2.5312680168389474,3.2100727558135986,0.0,4.487783298827708E-4,1242452.25,ACT-CLJ1127.5+0003,2.193700332718E-4,1.1681655356381624,-0.0725428684389487,0.0,19782.449491475945,6.789430845202E-4,-0.0638032299633722,423.3982060926082,21.0,192,224.821528,-147.22074,171.8916779,0.06628949195,J112725.88+000049.6,171.857867,0.0137835,0.0902,0.0947,0.0075,15.089,0.036,30.6,0.8785,15.027,0.084,12.9,0.912,12.402,,-0.4,1.02,8.718,,0.0,0.8436,1,0,0.0,0.0,0.0,0.0,248,258,-1,282,0000,0,01nn,AAUU,0000,24,24,12,24,0,11,0,11,40,2,5.698322108802391
ACT-CLJ1127.5+0003,all,0,87.0,116.0,6.0,6.0,7.0,171.93471781380762,0.04091115361449024,8.531065990478126E-4,0.0014984791210680248,86.0,115.0,3.000017724766026,2.3130138015166872E-4,0.02465245382526881,1.7926027700189392E-5,4.215483665466309,1.4984791210680248,3.903280019760132,0.0,3.0547796632163227E-4,2729588.0,ACT-CLJ1127.5+0003,2.193700332718E-4,1.1681655356381624,-0.0725428684389487,0.0,19782.449491475945,6.789430845202E-4,-0.0638032299633722,423.3982060926082,21.0,192,176.684795,119.743965,171.8916779,0.06628949195,J112744.22+000230.9,171.9342909,0.0419401,0.3388,0.3738,0.0405,16.857,0.114,9.5,0.8395,16.64,,1.3,0.912,12.074,,0.4,0.9676,8.832,,0.4,1.003,1,0,0.0,0.0,0.0,0.0,-51,1371,715,1509,0000,0,nnnn,BUUU,0000,7,23,0,23,0,10,0,11,41,2,4.010383790443417
