cluster,x,y,theta_1,theta_2,ra_deg,dec_deg,amp_fit,x_center_fit,y_center_fit,sigma_x_fit,sigma_y_fit,theta,offset,snr,masked,Unnamed: 0,Source,rms_map,rms_snr,avg_snr,ntail,red_type
ACT-CLJ1116.9-0036,179.0,119.0,5.0,7.0,169.2241060098437,-0.6302381093336195,0.002589256677089471,178.72881125164685,118.68119653627775,2.856695703401994,2.857898630124076,-15086.136432745563,-3.3511072581854455e-07,5.359493732452393,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,135.0,125.0,5.0,7.0,169.2485519219817,-0.6269047634998637,0.0015004561295745035,133.38692612317837,125.3221212613353,3.585662473792786,3.601637250708378,-31507.990410740644,-2.2895959480258282e-07,3.397859573364258,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,193.0,161.0,5.0,7.0,169.21632783666178,-0.606904757963744,0.0015527292940245214,192.00007162597026,160.80294604885376,5.621003172522516,3.16144628093469,-6664.055799993939,-7.200979596408e-07,6.007509708404541,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,141.0,195.0,5.0,7.0,169.24521830561542,-0.5880158844709047,0.011344284948028093,142.34787485044995,196.33707704215976,0.9714889388709261,0.8111989810954102,-36587.954566166205,3.965014994539986e-07,5.965214252471924,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,192.0,130.0,5.0,7.0,169.21688337032833,-0.6241269810441776,0.06634186881394728,192.75056943420344,130.27946363186135,0.8137235285302292,0.23177026822310684,37531.83818769297,3.577149332754202e-07,5.922980785369873,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,209.0,199.0,5.0,7.0,169.20743855197844,-0.5857936138091899,0.0021949668246210702,208.36968309227075,197.91574465752387,2.8259795305666953,3.0439721171142198,-14146.874531246582,-2.0095284189309943e-07,5.111486911773682,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,196.0,105.0,5.0,7.0,169.21466096806228,-0.6380158593495003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.347018241882324,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,152.0,134.0,5.0,7.0,169.23910690774932,-0.6219047824394206,0.0012273481883717352,151.34456231737775,133.92083068631766,4.473535420743574,2.6779348635255618,-2630.8354929150105,5.319921644329984e-08,2.441661834716797,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,173.0,191.0,5.0,7.0,169.22743958972683,-0.5902381153789694,0.03454532029453127,168.52059247378094,187.07460376695914,0.08538325085236424,3.096878086136302,-22387.094849040946,4.989269736131353e-07,2.218689441680908,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,161.0,170.0,5.0,10.0,169.23410661122418,-0.6019047852415684,0.001241062751653339,158.5153617728006,168.42058175439294,4.921541538652046,7.02274698143108,5663.543635068971,-1.635946674816169e-06,5.808745384216309,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,179.0,119.0,5.0,10.0,169.2241060098437,-0.6302381093336195,0.002589256677089471,178.72881125164685,118.68119653627775,2.856695703401994,2.857898630124076,-15086.136432745563,-3.3511072581854455e-07,5.359493732452393,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,135.0,125.0,5.0,10.0,169.2485519219817,-0.6269047634998637,0.0015004561295745035,133.38692612317837,125.3221212613353,3.585662473792786,3.601637250708378,-31507.990410740644,-2.2895959480258282e-07,3.397859573364258,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,194.0,164.0,5.0,10.0,169.21577225544954,-0.6052380895396628,0.0013585796282434913,193.88421439977802,162.9685222473974,4.374207418398318,4.299085645770056,-17084.95039971894,-5.980314692720264e-07,3.410562515258789,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,141.0,195.0,5.0,10.0,169.24521830561542,-0.5880158844709047,0.011344284948028093,142.34787485044995,196.33707704215976,0.9714889388709261,0.8111989810954102,-36587.954566166205,3.965014994539986e-07,5.965214252471924,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,192.0,130.0,5.0,10.0,169.21688337032833,-0.6241269810441776,0.06634186881394728,192.75056943420344,130.27946363186135,0.8137235285302292,0.23177026822310684,37531.83818769297,3.577149332754202e-07,5.922980785369873,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,209.0,203.0,5.0,10.0,169.20743856269678,-0.5835713920820104,0.0028266860202692014,208.2025319806429,199.27299194698026,6.854091159382294,1.1898696351170328,11119.50509719365,-4.489482092443645e-07,3.281526565551758,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,196.0,105.0,5.0,10.0,169.21466096806228,-0.6380158593495003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.347018241882324,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,152.0,134.0,5.0,10.0,169.23910690774932,-0.6219047824394206,0.0012273481883717352,151.34456231737775,133.92083068631766,4.473535420743574,2.6779348635255618,-2630.8354929150105,5.319921644329984e-08,2.441661834716797,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,173.0,191.0,5.0,10.0,169.22743958972683,-0.5902381153789694,0.03454532029453127,168.52059247378094,187.07460376695914,0.08538325085236424,3.096878086136302,-22387.094849040946,4.989269736131353e-07,2.218689441680908,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,163.0,175.0,5.0,13.0,169.23299543906086,-0.599127007425993,0.0012264498952260787,159.41764197958497,169.4103657666262,5.13274966871177,6.792095045873393,-8941.82464001618,-1.6277613189927874e-06,4.835232257843018,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,179.0,119.0,5.0,13.0,169.2241060098437,-0.6302381093336195,0.002589256677089471,178.72881125164685,118.68119653627775,2.856695703401994,2.857898630124076,-15086.136432745563,-3.3511072581854455e-07,5.359493732452393,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,194.0,164.0,5.0,13.0,169.21577225544954,-0.6052380895396628,0.0013585796282434913,193.88421439977802,162.9685222473974,4.374207418398318,4.299085645770056,-17084.95039971894,-5.980314692720264e-07,3.410562515258789,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,141.0,195.0,5.0,13.0,169.24521830561542,-0.5880158844709047,0.011344284948028093,142.34787485044995,196.33707704215976,0.9714889388709261,0.8111989810954102,-36587.954566166205,3.965014994539986e-07,5.965214252471924,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,192.0,130.0,5.0,13.0,169.21688337032833,-0.6241269810441776,0.06634186881394728,192.75056943420344,130.27946363186135,0.8137235285302292,0.23177026822310684,37531.83818769297,3.577149332754202e-07,5.922980785369873,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,136.0,138.0,5.0,13.0,169.2479963139581,-0.6196825435354869,0.001805938137363776,135.24237219949225,135.9153099872914,3.1069059172979507,0.843167987098778,-9419.340643546162,6.485928815599403e-07,1.2655994892120361,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,209.0,203.0,5.0,13.0,169.20743856269678,-0.5835713920820104,0.0028266860202692014,208.2025319806429,199.27299194698026,6.854091159382294,1.1898696351170328,11119.50509719365,-4.489482092443645e-07,3.281526565551758,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,196.0,105.0,5.0,13.0,169.21466096806228,-0.6380158593495003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.347018241882324,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,173.0,191.0,5.0,13.0,169.22743958972683,-0.5902381153789694,0.03454532029453127,168.52059247378094,187.07460376695914,0.08538325085236424,3.096878086136302,-22387.094849040946,4.989269736131353e-07,2.218689441680908,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,160.0,169.0,7.0,10.0,169.2346621975623,-0.6024603407226309,0.0013354645847956956,156.65274559024766,170.49300806984158,3.4478640804121317,10.326406739751482,32002.62392255913,-1.9146870925421115e-06,3.6129233837127686,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,193.0,163.0,7.0,10.0,169.21632784019658,-0.6057936468759628,0.0012914562895466129,192.90416607484303,161.69598462981966,4.274417033224807,5.268812262851372,25463.203465013856,-8.0921316607935e-07,4.22582483291626,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,209.0,202.0,7.0,10.0,169.20743856001718,-0.5841269475076398,0.0015093290049651242,209.30714407456864,200.17951938414737,5.76369513755356,2.7271582964536183,19508.4558174818,-4.882153011327907e-07,4.308358192443848,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,136.0,126.0,7.0,10.0,169.24799633174624,-0.6263492095800791,0.0013261583117066275,133.66436793280891,125.36945959586185,3.675639404636148,4.722685968769426,44216.92143433077,-4.404502797714898e-07,3.7881386280059814,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,172.0,192.0,7.0,10.0,169.22799517531814,-0.5896825604407326,0.0014464427719313954,170.78488440107958,187.4600288491327,9.730022465715503,1.2970874111668282,-39367.685310308385,-1.5922137055352998e-07,1.68226158618927,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,160.0,169.0,7.0,13.0,169.2346621975623,-0.6024603407226309,0.0013354645847956956,156.65274559024766,170.49300806984158,3.4478640804121317,10.326406739751482,32002.62392255913,-1.9146870925421115e-06,3.6129233837127686,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,193.0,163.0,7.0,13.0,169.21632784019658,-0.6057936468759628,0.0012914562895466129,192.90416607484303,161.69598462981966,4.274417033224807,5.268812262851372,25463.203465013856,-8.0921316607935e-07,4.22582483291626,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,138.0,136.0,7.0,13.0,169.2468851406628,-0.6207936574912593,0.0010890841430383352,137.8439979365412,137.35757085464732,3.5784939395654813,2.401474724344765,-14226.268808856847,3.830428020836379e-07,2.9694666862487793,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,209.0,202.0,7.0,13.0,169.20743856001718,-0.5841269475076398,0.0015093290049651242,209.30714407456864,200.17951938414737,5.76369513755356,2.7271582964536183,19508.4558174818,-4.882153011327907e-07,4.308358192443848,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,172.0,192.0,7.0,13.0,169.22799517531814,-0.5896825604407326,0.0014464427719313954,170.78488440107958,187.4600288491327,9.730022465715503,1.2970874111668282,-39367.685310308385,-1.5922137055352998e-07,1.68226158618927,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,162.0,172.0,10.0,13.0,169.233551025,-0.6007936741403341,0.001221377707771087,158.68051012207223,169.51587085336095,4.900246533830941,7.553544824059379,-31451.29672747849,-1.7746611227672263e-06,6.185125827789307,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,139.0,135.0,10.0,13.0,169.24632955384033,-0.6213492143814148,0.0025988868292732203,138.24698651950453,139.96162038969692,-1.0368155405098929,4.233566992964975,21.34826944760988,2.4889907817180634e-07,2.1650795936584473,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1116.9-0036,195.0,166.0,10.0,13.0,169.2152166727013,-0.604126976610089,0.008711239740123911,198.19123157265795,165.05132152889544,1.198014624054796,1.2442011526064274,-35998.56418030888,1.5476813455771988e-07,3.3990540504455566,0.0,171.0,ACT-CLJ1116.9-0036,0.0004744526188236,1.1617222828565898,-0.005235651621228,0.0685897191632054,19.0
ACT-CLJ1117.9-0211,168.0,166.0,5.0,7.0,169.49989909865033,-2.1875279685712923,0.002451970893551333,168.63283377215325,166.2865038127884,3.8951934654433047,2.7675785621859603,-31268.757403679014,-5.903040349591554e-06,4.008326053619385,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,160.0,195.0,5.0,7.0,169.50434677249584,-2.1714168609899245,0.005865743189642243,162.3383255270976,196.2812167053287,4.257308381089487,0.7124584360788815,-11104.801991430144,-5.386591253948431e-06,2.230640411376953,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,221.0,161.0,5.0,7.0,169.47043312296776,-2.1903053915274553,0.00210891453498256,221.56372482182192,160.3835924234635,2.9118928714220274,2.8778169124018778,-2131.0695864121963,-5.3791561327924686e-06,5.008684158325195,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,187.0,200.0,5.0,7.0,169.48933602033782,-2.168639020136837,0.0038406259274164213,187.9040384906325,201.42342785127178,3.286984604843287,2.209933914853724,13123.38057246973,-5.985831757751915e-06,2.8179914951324463,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,197.0,159.0,5.0,7.0,169.4837761878522,-2.191416735000381,0.0010149664662172679,196.98419088990144,158.99413490826348,3.019406313940079,2.9940249506803904,-15800.741949946188,-4.870365143172536e-06,1.7188409566879272,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,250.0,140.0,5.0,7.0,169.4543098594211,-2.2019716148897475,0.002001003245304935,249.26751693311604,139.79671824112776,4.411986595404216,3.6679549181957363,5402.219892440734,-6.259906832922311e-06,4.020834922790527,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,166.0,121.0,5.0,7.0,169.5010109829956,-2.212527970014413,0.010122380884148874,166.61541101635802,118.0470634532543,1.9641431236426556,0.7863515178633248,-11529.325871749843,-5.257292768041422e-06,4.3183465003967285,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,88.0,201.0,5.0,7.0,169.54437541576368,-2.1680829700160125,0.002388127061066402,87.48976755883665,201.19029137805558,4.124197532438645,2.594233093291573,8473.156645261244,-5.845132446390596e-06,3.117095470428467,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,168.0,166.0,5.0,10.0,169.49989909865033,-2.1875279685712923,0.002451970893551333,168.63283377215325,166.2865038127884,3.8951934654433047,2.7675785621859603,-31268.757403679014,-5.903040349591554e-06,4.008326053619385,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,158.0,196.0,5.0,10.0,169.50545868116637,-2.1708613042544647,0.0016076747195281418,155.0617569920098,194.8984070282929,-2.7185458671244107,-2.289400557977303,-54970.94044254877,-4.9015688616837295e-06,1.4707304239273071,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,189.0,199.0,5.0,10.0,169.4882241074086,-2.1691945650059568,0.006849530047123784,187.5038946746501,201.31496070144877,1.4779074479726373,-2.475256509476103,7768.490868927823,-5.819559324060212e-06,3.4950661659240723,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,224.0,160.0,5.0,10.0,169.46876522549422,-2.190860909601753,0.003699261790818499,221.84364756078278,158.26669679834578,0.6700273173959757,7.492686212134419,39923.55769560444,-5.4331888646231174e-06,2.3428890705108643,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,198.0,102.0,5.0,10.0,169.48321980276904,-2.2230833894238136,0.002546244906481798,196.22010945379543,98.20014497192709,4.080634555358251,3.7702732384167748,-51055.56861983715,-6.666191707456761e-06,4.190021991729736,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,197.0,159.0,5.0,10.0,169.4837761878522,-2.191416735000381,0.0010149664662172679,196.98419088990144,158.99413490826348,3.019406313940079,2.9940249506803904,-15800.741949946188,-4.870365143172536e-06,1.7188409566879272,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,250.0,140.0,5.0,10.0,169.4543098594211,-2.2019716148897475,0.002001003245304935,249.26751693311604,139.79671824112776,4.411986595404216,3.6679549181957363,5402.219892440734,-6.259906832922311e-06,4.020834922790527,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,166.0,121.0,5.0,10.0,169.5010109829956,-2.212527970014413,0.010122380884148874,166.61541101635802,118.0470634532543,1.9641431236426556,0.7863515178633248,-11529.325871749843,-5.257292768041422e-06,4.3183465003967285,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,88.0,201.0,5.0,10.0,169.54437541576368,-2.1680829700160125,0.002388127061066402,87.48976755883665,201.19029137805558,4.124197532438645,2.594233093291573,8473.156645261244,-5.845132446390596e-06,3.117095470428467,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,168.0,166.0,5.0,13.0,169.49989909865033,-2.1875279685712923,0.002451970893551333,168.63283377215325,166.2865038127884,3.8951934654433047,2.7675785621859603,-31268.757403679014,-5.903040349591554e-06,4.008326053619385,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,158.0,196.0,5.0,13.0,169.50545868116637,-2.1708613042544647,0.0016076747195281418,155.0617569920098,194.8984070282929,-2.7185458671244107,-2.289400557977303,-54970.94044254877,-4.9015688616837295e-06,1.4707304239273071,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,189.0,199.0,5.0,13.0,169.4882241074086,-2.1691945650059568,0.006849530047123784,187.5038946746501,201.31496070144877,1.4779074479726373,-2.475256509476103,7768.490868927823,-5.819559324060212e-06,3.4950661659240723,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,198.0,100.0,5.0,13.0,169.48321978792728,-2.2241945001053023,0.001988858664994229,195.7128154016153,102.13171910085327,9.79142065597859,2.909943627798511,-7177.078750883375,-7.713594660323828e-06,3.4098551273345947,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,197.0,159.0,5.0,13.0,169.4837761878522,-2.191416735000381,0.0010149664662172679,196.98419088990144,158.99413490826348,3.019406313940079,2.9940249506803904,-15800.741949946188,-4.870365143172536e-06,1.7188409566879272,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,250.0,140.0,5.0,13.0,169.4543098594211,-2.2019716148897475,0.002001003245304935,249.26751693311604,139.79671824112776,4.411986595404216,3.6679549181957363,5402.219892440734,-6.259906832922311e-06,4.020834922790527,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,166.0,121.0,5.0,13.0,169.5010109829956,-2.212527970014413,0.010122380884148874,166.61541101635802,118.0470634532543,1.9641431236426556,0.7863515178633248,-11529.325871749843,-5.257292768041422e-06,4.3183465003967285,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,88.0,201.0,5.0,13.0,169.54437541576368,-2.1680829700160125,0.002388127061066402,87.48976755883665,201.19029137805558,4.124197532438645,2.594233093291573,8473.156645261244,-5.845132446390596e-06,3.117095470428467,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,168.0,165.0,7.0,10.0,169.49989909741356,-2.1880835241387127,0.0028040478271569463,169.11519525829814,166.67209291252695,2.211550459303253,3.890103454265348,-18132.109101037477,-5.7654585152619615e-06,3.604778289794922,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,159.0,195.0,7.0,10.0,169.5049027272435,-2.1714168604793134,0.003164313810115786,160.36577238696188,197.2699988369694,4.715524909318938,1.5687456327854803,-26278.89818567012,-5.722482471815248e-06,2.101114273071289,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,188.0,199.0,7.0,10.0,169.48878006129533,-2.169194570413024,0.004297676599190324,187.9317161700186,201.24726626504273,2.4898662017874122,2.1907062719351593,22582.718820457907,-5.710396718362867e-06,2.8261890411376953,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,223.0,160.0,7.0,10.0,169.46932118725857,-2.190860922275682,0.0023999985918735024,217.77632167232198,159.94651510499463,7.7445329684528,1.54564971574664,26772.396835721338,-6.041923533778654e-06,3.7916624546051025,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,168.0,165.0,7.0,13.0,169.49989909741356,-2.1880835241387127,0.0028040478271569463,169.11519525829814,166.67209291252695,2.211550459303253,3.890103454265348,-18132.109101037477,-5.7654585152619615e-06,3.604778289794922,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,159.0,195.0,7.0,13.0,169.5049027272435,-2.1714168604793134,0.003164313810115786,160.36577238696188,197.2699988369694,4.715524909318938,1.5687456327854803,-26278.89818567012,-5.722482471815248e-06,2.101114273071289,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,188.0,199.0,7.0,13.0,169.48878006129533,-2.169194570413024,0.004297676599190324,187.9317161700186,201.24726626504273,2.4898662017874122,2.1907062719351593,22582.718820457907,-5.710396718362867e-06,2.8261890411376953,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,199.0,101.0,7.0,13.0,169.48266382129387,-2.223638937133191,0.0016118712002838455,195.6617958680802,97.50511457899138,5.566944523906206,6.838432349647434,23776.676343109768,-7.994394212364715e-06,2.8394815921783447,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
ACT-CLJ1117.9-0211,228.0,156.0,7.0,13.0,169.46654132408543,-2.193083078661938,0.001909759049625492,223.38469790182555,159.14947603590824,4.531294820929775,2.4124579914379503,-27971.409036115318,-5.5709363001653e-06,2.2910029888153076,0.0,172.0,ACT-CLJ1117.9-0211,0.0005357579287692,1.1083422344035174,-0.0487941118739151,0.075255296448712,19.0
