cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps
ACT-CLJ0219.0+0303,78.0,258.0,5.120000000000001,2.0,6.0,34.80912572173583,3.1126284168932568,0.0012368730285331618,0.010573502629995346,78.0,258.0,3.0,0.011048566800450875,2.2989487648010254,78.0,258.0,3.0,2.8733139038085938,0.0,0.0007124474504962564,82471.015625
ACT-CLJ0219.8+0022,171.0,236.0,3.2,2.0,6.0,34.955185875321796,0.4138867475393717,0.0007228114037224145,0.026041043922305107,171.0,236.0,3.0,0.027211059891625523,59.653296257242424,171.45309935192492,235.77563108841042,0.3685711941892036,47.1394157409668,0.0,0.00025194359477609396,946832.5
ACT-CLJ0219.9+0130,60.0,181.0,5.120000000000001,2.0,6.0,35.035484305249085,1.512268330229629,0.001006031880772449,-0.0016260369447991252,60.0,181.0,3.0,-0.001699094276824528,3.436514931823586,59.97766810340002,181.2309376978597,0.26788663464105134,4.298977851867676,0.0,0.00039538275450468063,395714.5625
ACT-CLJ0219.9+0130,49.0,150.0,5.120000000000001,2.0,6.0,35.041597044150215,1.4950459499179864,0.0011018393360141341,0.005853306036442518,49.0,150.0,3.0,0.006116293248337328,3.2883793443560374,49.53693425095594,149.9747304304382,-0.25238019211129514,4.581565856933594,0.0,0.0005572873633354902,189857.15625
ACT-CLJ0219.9+0130,247.0,208.0,5.120000000000001,2.0,6.0,34.93155892313312,1.5272685499669627,0.0009371334328761234,0.009835803881287575,247.0,208.0,3.0,0.010277723477389212,1.1738353967666626,247.0,208.0,3.0,1.4970848560333252,0.0,0.0004376478027552366,325251.25
ACT-CLJ0219.9+0246,172.0,161.0,5.120000000000001,2.0,6.0,34.97420473702959,2.7815095844651814,9.744634594231077e-05,0.001620265655219555,172.0,161.0,3.0,0.0016930636850068519,9.912172698639587,171.48379139496717,161.47628014650815,0.34901068542929264,11.632623672485352,0.0,0.00015995479770936072,2738919.0
ACT-CLJ0219.9+0246,169.0,259.0,3.2,2.0,6.0,34.975873189830764,2.835954020885767,0.0009429841632174175,0.0015737403882667422,169.0,259.0,3.0,0.0016444480523423533,7.8746172972847175,169.00324665173918,259.42659339977325,0.5306831184044232,8.778610229492188,0.0,0.0003693337785080075,425766.71875
ACT-CLJ0219.9+0246,188.0,92.0,5.120000000000001,2.0,6.0,34.9653058335709,2.743176182022075,0.000724046035077575,-0.0009764105780050159,188.0,92.0,3.0,-0.0010202804002858623,2.652316239947958,187.98055797165597,90.85368689606177,0.12185624810525819,3.8246583938598633,0.0,0.0002452027110848576,1303850.75
ACT-CLJ0219.9+0246,98.0,77.0,5.120000000000001,2.0,6.0,35.01536292784807,2.7348424134575358,0.0010316849949555222,-0.0009036597912199795,98.0,77.0,3.0,-0.0009442609433748097,3.9579226101587714,98.02815785767467,76.75196479409253,0.27064750318082664,5.2684149742126465,0.0,0.00043981571798212826,409659.21875
ACT-CLJ0219.9+0246,240.0,128.0,3.2,2.0,6.0,34.93638308080346,2.763175473571505,0.0008250382006222857,0.0014630205696448684,240.0,128.0,3.0,0.0015287536268539367,5.5241056444951635,239.5283445468602,128.33901972318213,0.4511922080100033,5.930009365081787,0.0,0.000342241779435426,539430.25
ACT-CLJ0219.9+0246,255.0,148.0,5.120000000000001,2.0,6.0,34.92803956580651,2.77428624635122,0.000911913554961184,0.003254756797105074,255.0,148.0,3.0,0.003400992003352136,2.515413284301758,255.0,148.0,3.0,3.07281756401062,0.0,0.0003919724840670824,493056.4375
ACT-CLJ0220.9-0332,221.0,153.0,5.120000000000001,2.0,6.0,35.20532206641484,-3.5538320727700583,0.0005786977343756472,0.0033728370908647776,221.0,153.0,3.0,0.0035243776078272273,8.045504622900744,220.59586698840448,153.36384946536356,-0.3157901692186531,9.52684211730957,0.0,0.0002161033044103533,1663239.375
ACT-CLJ0220.9-0332,79.0,232.0,3.2,2.0,6.0,35.28436074429238,-3.5099426329939165,0.00105279350358092,0.0021388272289186716,79.0,232.0,3.0,0.0022349240682358047,7.7921306740733955,78.47409368904464,232.1414862006247,0.4986932495988851,9.23651123046875,0.0,0.0004380449536256492,289362.5625
ACT-CLJ0220.9-0332,50.0,132.0,3.2,2.0,6.0,35.30050586449138,-3.565497216333256,0.0011242656504564792,0.007745211943984032,50.0,132.0,3.0,0.008093201897354163,6.753838006576247,50.07538948021777,131.50170034977285,0.44904360539362004,7.970813274383545,0.0,0.0006796418456360698,128867.1171875
ACT-CLJ0220.9-0332,169.0,178.0,3.2,2.0,6.0,35.2342666712691,-3.539943757752765,0.00016933814129793705,0.002436186885461211,169.0,178.0,3.0,0.0025456440012643577,5.647793889800013,169.04052335722469,177.6989220274742,-0.4066504127616225,6.1666975021362305,0.0,0.000157403846969828,2877797.5
ACT-CLJ0220.9-0332,86.0,84.0,5.120000000000001,2.0,6.0,35.28046831497272,-3.5921650044349787,0.0010559590000965827,0.0032995964866131544,86.0,84.0,3.0,0.0034478463261038124,3.392418258448021,85.48567662644233,83.90908528308745,0.2705638301771195,3.8160674571990967,0.0,0.0004484019591473043,551234.0
ACT-CLJ0221.6-0012,215.0,163.0,3.2,2.0,6.0,35.37412744168655,-0.21025229146650298,0.000513993935297852,0.026121297851204872,215.0,163.0,3.0,0.027294919604482853,66.70309722145527,215.4327197730866,163.0920286836314,0.3651693548051553,50.035709381103516,0.0,0.00021997548174113035,1378727.375
ACT-CLJ0221.7-0346,54.0,113.0,3.2,2.0,6.0,35.50039023199464,-3.800439004108654,0.0011499383289613947,1.995267484744545e-05,54.0,113.0,3.0,2.084914229597861e-05,12.16035613574994,54.28099727104544,113.21816221015759,0.36448626379576593,16.1013126373291,0.0,0.0007722151931375265,190277.328125
ACT-CLJ0221.7-0346,222.0,216.0,3.2,2.0,6.0,35.40685343685583,-3.7432182378005634,0.0007826999789436142,0.0052741216495633125,222.0,216.0,3.0,0.00551108628786808,10.150364924707795,221.71825178841297,215.491522045385,0.37149696609703003,12.088861465454102,0.0,0.00036544722388498485,594525.9375
ACT-CLJ0221.7-0346,112.0,261.0,5.120000000000001,2.0,6.0,35.46809438376712,-3.718218448134676,0.001075412090584541,-0.001301329000853002,112.0,261.0,3.0,-0.001359797306381785,7.282829363951189,112.26537659445945,261.6226613131283,0.31658592611875064,8.111430168151855,0.0,0.0005572857335209846,250593.65625
ACT-CLJ0221.7-0346,48.0,194.0,3.2,2.0,6.0,35.50372761978015,-3.755438794932317,0.0011480972825333893,0.002781848656013608,48.0,194.0,3.0,0.0029068362471977157,7.687323343576204,47.798971868078354,194.0611800145519,-0.3956212526501148,9.478144645690918,0.0,0.0005771061405539513,276805.59375
ACT-CLJ0221.9-0340,166.0,270.0,5.120000000000001,2.0,6.0,35.47981376551706,-3.6102149091905984,0.0010479151893382896,-0.005943623371422291,166.0,270.0,3.0,-0.006210668512966467,4.439450032640057,166.17307824966002,270.03963101522186,0.2083094989692874,5.781060695648193,0.0,0.0005305992672219872,199622.875
ACT-CLJ0221.9-0340,114.0,248.0,5.120000000000001,2.0,6.0,35.50876044636563,-3.6224367307058,0.00095497193394386,0.000413541158195585,114.0,248.0,3.0,0.0004321214332607354,2.230553388595581,114.0,248.0,3.0,2.874743938446045,0.0,0.00043585168896242976,312756.78125
ACT-CLJ0222.2+0520,252.0,110.0,5.120000000000001,2.0,6.0,35.515283406192935,5.30345314284804,0.0010078525842179707,0.010074890218675137,252.0,110.0,3.0,0.01052755188923525,3.916800384063499,251.48061585455,109.75513388891997,0.1944468442778384,3.9296789169311523,0.0,0.0006565224612131715,93935.9296875
ACT-CLJ0222.2+0520,158.0,172.0,5.120000000000001,2.0,6.0,35.567730253272394,5.337899606826158,0.00010443206509030896,0.001830624882131815,158.0,172.0,3.0,0.001912874286277051,1.7216153144836426,158.0,172.0,3.0,2.2474279403686523,0.0,0.0001892517029773444,1610915.5
ACT-CLJ0222.2+0520,37.0,191.0,5.120000000000001,2.0,6.0,35.635246428671536,5.348451226298025,0.0012442243729598914,0.0003705532872118056,37.0,191.0,3.0,0.00038720213066122783,3.9956238830880157,37.80512305081489,191.50963036474255,0.34553583026329676,4.631364822387695,0.0,0.0005796447512693703,217130.875
ACT-CLJ0223.1-0057,180.0,174.0,3.2,2.0,6.0,35.77988129915219,-0.9451270490645713,0.00020976247235721845,0.023960458114743233,180.0,174.0,3.0,0.02503699401361594,84.54970438397059,179.76613866029132,174.28925003286528,-0.37528207047374873,55.59721374511719,0.0,0.00017518071399535984,2460154.25
ACT-CLJ0223.6+0020,168.0,211.0,3.2,2.0,6.0,35.90488116420532,0.3762182335993437,0.00047866602657112013,0.0035624317824840546,168.0,211.0,3.0,0.0037224907297196833,14.499311818546543,167.73645606063337,211.3548096667843,0.36571340286667886,16.99823570251465,0.0,0.00021224119700491428,1237164.0
ACT-CLJ0223.6+0020,234.0,65.0,5.120000000000001,2.0,6.0,35.86821406174497,0.29510706718310176,0.0011713237942390007,0.0021936194971203804,234.0,65.0,3.0,0.0022921781359330545,4.056878973330973,233.72396030524624,65.18279858373553,-0.22221315497111846,6.079564094543457,0.0,0.0006179851479828358,141292.15625
ACT-CLJ0224.5+0102,158.0,276.0,5.120000000000001,2.0,6.0,36.127676588670454,1.1122155542555776,0.0011060549996306855,-0.003981121350079775,158.0,276.0,3.0,-0.004159991888806758,3.3283392449309512,157.81409603561735,275.65814423190847,0.21699454519505967,3.7496659755706787,0.0,0.0006994536379352212,165866.21875
ACT-CLJ0224.5+0102,223.0,73.0,3.2,2.0,6.0,36.09155991943999,0.9994376378130646,0.0010462091452737177,0.005825830157846212,223.0,73.0,3.0,0.0060875828870979795,4.168963068258537,223.3231685858539,73.43215879681625,0.37051010988983685,4.154110908508301,0.0,0.0005163097521290183,209570.25
ACT-CLJ0224.5-0002,84.0,233.0,5.120000000000001,2.0,6.0,36.18888309008473,0.0022414842347096087,0.0010227152488873068,0.007004153449088335,84.0,233.0,3.0,0.0073188478757577925,4.219427842096944,83.34670104844857,231.91006396264777,0.27134254635549887,5.4256696701049805,0.0,0.0005278879543766379,283232.8125
ACT-CLJ0224.5-0002,114.0,70.0,5.120000000000001,2.0,6.0,36.17221646065437,-0.08831404351840043,0.001006172051852907,-0.0002966145984828472,114.0,70.0,3.0,-0.0003099413997429626,1.7902460842415373,111.19436519090847,82.18948209957482,0.07747310157290266,4.756496906280518,0.0,0.00051930733025074,284789.125
ACT-CLJ0224.5-0002,54.0,169.0,5.120000000000001,2.0,6.0,36.20554976372439,-0.03331404704874976,0.001049394503739574,0.00757776340469718,54.0,169.0,3.0,0.007918229947500917,2.3810040950775146,54.0,169.0,3.0,2.923156976699829,0.0,0.0005232152761891484,218077.0625
ACT-CLJ0225.4-0355,164.0,165.0,3.2,2.0,6.0,36.365131538079744,-3.9312573647630558,3.496041255822959e-05,0.02541901357471943,164.0,165.0,3.0,0.026561081914818506,72.5176582304033,164.34190307059163,164.8193475588434,0.35869564920598723,52.75383758544922,0.0,0.00021485963952727616,1593660.25
ACT-CLJ0226.4+0426,217.0,216.0,3.2,2.0,6.0,36.590708090091894,4.472384557399074,0.0007473681197303723,0.02760503813624382,217.0,216.0,3.0,0.028845323877071574,67.9627811639363,217.40035498632392,216.18526903670727,0.3733605254434492,49.62027359008789,0.0,0.00021348503651097417,1619675.25
ACT-CLJ0227.6-0318,167.0,268.0,5.120000000000001,2.0,6.0,36.909765826561454,-3.2454586417133244,0.001028947458911028,0.0076349289156496525,167.0,268.0,3.0,0.007977963887004424,10.869787892274202,166.5610903546489,268.50275199271783,-0.3535657599950257,13.023431777954102,0.0,0.0002877798106055707,769150.875
ACT-CLJ0227.6-0318,191.0,262.0,5.120000000000001,2.0,6.0,36.89641102731045,-3.2487918470429604,0.0010095768829979522,0.00024421041598543525,191.0,262.0,3.0,0.00025518271369476785,4.269451273186145,191.34301154820528,262.13302114380906,0.3048429130481313,5.016497611999512,0.0,0.00028578806086443365,903256.0625
ACT-CLJ0227.6-0318,245.0,197.0,3.2,2.0,6.0,36.86636107806649,-3.284902005978393,0.0008734182540751195,0.0029220639262348413,245.0,197.0,3.0,0.003053351345712733,4.87169430349581,245.14060890421615,197.50078398068013,-0.43743007045519755,4.837344646453857,0.0,0.00029446877306327224,705746.4375
ACT-CLJ0228.4+0030,164.0,163.0,3.2,2.0,6.0,37.11973082531759,0.5072462960586155,2.1681527469314643e-05,0.002395416609942913,164.0,163.0,3.0,0.0025030419300019133,12.895775399232548,164.2372373780204,163.20886114000214,-0.4127521706104786,14.949115753173828,0.0,0.00012017576955258846,5017715.0
ACT-CLJ0228.4+0030,102.0,91.0,5.120000000000001,2.0,6.0,37.15417641090754,0.46724622234223906,0.000901336084096103,0.0002714120491873473,102.0,91.0,3.0,0.00028360650777981466,1.3731143474578857,102.0,91.0,3.0,1.6866620779037476,0.0,0.0003028046921826899,680777.5625
ACT-CLJ0228.4+0030,81.0,110.0,5.120000000000001,2.0,6.0,37.16584353086767,0.477801706075256,0.0009333133086574701,-0.001598935341462493,81.0,110.0,3.0,-0.001670775006915363,1.5100888612228238,101.2736532605945,120.6905931844579,-0.0658423794895156,4.41863489151001,0.0,0.0002711088163778186,1078478.625
ACT-CLJ0229.6-0336,266.0,163.0,5.120000000000001,2.0,6.0,37.35186311364347,-3.609377413639789,0.0010084587548857874,0.022903667762875557,266.0,163.0,3.0,0.023932722401334972,21.03520342645274,266.3758595425413,162.90217842644836,0.3609911026840976,22.672773361206055,0.0,0.0006980662001296878,98261.546875
ACT-CLJ0229.6-0336,114.0,138.0,5.120000000000001,2.0,6.0,37.43647578096968,-3.6232677472812007,0.0005203566123781482,0.0013217220548540354,114.0,138.0,3.0,0.0013811066139291662,5.230690982059162,114.09925739627778,138.12612190779808,-0.1853874952416792,6.357028007507324,0.0,0.0002614096156321466,880166.375
ACT-CLJ0229.6-0336,153.0,163.0,5.120000000000001,2.0,6.0,37.414765644438425,-3.6093792374893168,8.780349395424921e-05,-0.002787116914987564,153.0,163.0,3.0,-0.0029123412074017916,1.6644424200057983,153.0,163.0,3.0,1.907981038093567,0.0,0.0002146804181393236,1396669.0
ACT-CLJ0229.6-0336,104.0,263.0,3.2,2.0,6.0,37.442039993334404,-3.5538231495733874,0.0011293136758535446,0.053603433072566986,104.0,263.0,3.0,0.05601181857709671,6.001446074187975,104.13420211899256,263.14686377899784,-0.4235495885561048,6.2610764503479,0.0,0.0007663656142540276,97132.46875
ACT-CLJ0229.6-0336,177.0,272.0,5.120000000000001,2.0,6.0,37.40140636749163,-3.5488236798188333,0.0010764606757947283,0.0038100359961390495,177.0,272.0,3.0,0.003981219723353226,5.162759020849813,177.1001928226582,273.66710742595353,0.3552491626910023,4.192538738250732,0.0,0.0005936294328421354,193195.5625
ACT-CLJ0230.9+0248,161.0,160.0,5.120000000000001,2.0,6.0,37.732257118804306,2.8041788724801933,2.1681527469296015e-05,0.007263077422976494,161.0,160.0,3.0,0.007589405222915967,17.97970890759759,161.19553358440655,160.39509470911247,0.3378642990194754,22.623979568481445,0.0,0.00020949207828380167,1747598.75
ACT-CLJ0230.9+0248,82.0,235.0,5.120000000000001,2.0,6.0,37.77620020230006,2.845844676618788,0.0010501109969405448,0.0036557652056217194,82.0,235.0,3.0,0.0038200175944055523,3.057640274816489,82.01452292258091,234.87518740758694,-0.22699004208887136,3.749361038208008,0.0,0.0005950795020908117,243626.84375
ACT-CLJ0231.7-0453,187.0,171.0,5.120000000000001,2.0,6.0,37.92161129805145,-4.878703564855259,0.000257636395176771,0.0015845306916162372,187.0,171.0,3.0,0.0016557231606509123,6.7731275445660275,187.19846520183188,170.33638172322458,0.3410689035600781,8.01063060760498,0.0,0.00020818936172872782,1559496.375
ACT-CLJ0231.7-0453,220.0,162.0,5.120000000000001,2.0,6.0,37.903211062737086,-4.883702934476177,0.0005623838244153964,0.0014856723137199879,220.0,162.0,3.0,0.001552423106714915,4.746421662423995,219.78133224469218,162.05457080675404,0.2623345070037139,5.008299350738525,0.0,0.0002723420911934227,726270.75
ACT-CLJ0231.7-0453,161.0,176.0,3.2,2.0,6.0,37.93610826306723,-4.875925930501919,0.0001360936880717753,0.0022937830071896315,161.0,176.0,3.0,0.002396841961222919,6.595635404160107,161.36808024457736,175.5722227591976,0.39183128164879377,7.087361812591553,0.0,0.00020148989278823137,1523493.625
ACT-CLJ0231.7-0453,173.0,58.0,5.120000000000001,2.0,6.0,37.92941678303175,-4.941481440064814,0.0010140370664466552,0.006350433919578791,173.0,58.0,3.0,0.006635756931981417,4.58864867844315,172.34290149431285,57.30854199254534,0.3482102255673101,5.23883581161499,0.0,0.0005673002451658249,174909.28125
ACT-CLJ0231.7-0453,209.0,95.0,5.120000000000001,2.0,6.0,37.90934298455746,-4.9209254142755405,0.0007935555866651438,0.0004559472145047039,209.0,95.0,3.0,0.00047643278043398403,4.0014140044570174,208.65068177218123,95.2256525905381,-0.2613922544890242,4.639107704162598,0.0,0.00035832071444019675,537950.25
ACT-CLJ0231.7-0453,143.0,49.0,5.120000000000001,2.0,6.0,37.946145698326575,-4.946481378674247,0.0011110588354277303,-0.0006922653410583735,143.0,49.0,3.0,-0.0007233686065980309,3.7302911174816384,142.89019916200687,49.09653318032562,0.27554708781650944,3.3502092361450195,0.0,0.0006886027986183763,155582.15625
ACT-CLJ0231.7-0453,232.0,71.0,5.120000000000001,2.0,6.0,37.89651716450404,-4.93425811291847,0.0011132145489243322,-0.00585045525804162,232.0,71.0,3.0,-0.0061133143853533385,1.4954851865768433,232.0,71.0,3.0,1.8117039203643799,0.0,0.0007556948694400489,92602.6953125
ACT-CLJ0232.1+0230,143.0,262.0,5.120000000000001,2.0,6.0,38.042045065262705,2.5706173511569785,0.0009869736743372656,0.005410583224147558,143.0,262.0,3.0,0.005653679038373634,3.3327988657153815,142.47040474780098,261.32997849156834,0.222284897457518,5.014132022857666,0.0,0.0004306789196562022,307459.65625
ACT-CLJ0232.1+0230,91.0,85.0,5.120000000000001,2.0,6.0,38.070960058849906,2.4722834982302926,0.001015565730442228,0.003734297351911664,91.0,85.0,3.0,0.003902078165498219,2.7765695640963743,91.52427696368683,82.58319458636069,0.16489885044534763,4.182257652282715,0.0,0.0004806146607734263,297453.8125
ACT-CLJ0232.1+0230,274.0,120.0,5.120000000000001,2.0,6.0,37.96919780149104,2.491727052465701,0.0011598294820257123,0.00018591235857456923,274.0,120.0,3.0,0.0001942653427742523,3.0964868251342903,273.8264926120505,119.27595149011721,-0.2313715857535821,3.2884488105773926,0.0,0.0007268404006026685,132756.8125
ACT-CLJ0232.7+0214,215.0,213.0,5.120000000000001,2.0,6.0,38.16640548810077,2.280247293219023,0.0007131870224737756,0.027307506650686264,215.0,213.0,3.0,0.02853442439480403,45.1462510850571,215.4497575422477,213.09853629035436,0.3668874955110775,40.84987258911133,0.0,0.0003146645613014698,614701.375
ACT-CLJ0232.7+0350,163.0,264.0,5.120000000000001,2.0,6.0,38.19167719532175,3.8987677464889043,0.0009890671405044483,0.011372547596693039,163.0,264.0,3.0,0.011883512607914811,10.179740993522111,162.41370664300155,263.3116243140009,0.35110068588628623,12.332965850830078,0.0,0.0004264726594556123,339011.28125
ACT-CLJ0232.7+0350,55.0,138.0,5.120000000000001,2.0,6.0,38.25181143491033,3.8287656999635256,0.0010632790374907814,0.0020538093522191048,55.0,138.0,3.0,0.002146086364892076,4.000300277209795,53.86140091562738,138.8380605468062,0.3867813529661486,3.8911778926849365,0.0,0.0005393507890403271,221809.71875
ACT-CLJ0233.2+0211,158.0,160.0,3.2,2.0,6.0,38.304660686353955,2.1975223195984603,4.336305491802708e-05,0.003224016400054097,158.0,160.0,3.0,0.003368870449863644,9.7792814651339,157.95682603357182,159.71917151815194,-0.32820453656248355,12.376178741455078,0.0,0.0001834938011597842,2040695.875
ACT-CLJ0233.2+0211,166.0,70.0,5.120000000000001,2.0,6.0,38.30021304535062,2.1475223319827488,0.000892899713706726,0.0025373792741447687,166.0,70.0,3.0,0.0026513829323632915,1.9702950716018677,166.0,70.0,3.0,2.390263319015503,0.0,0.0004606547299772501,306489.0625
ACT-CLJ0233.2+0211,152.0,70.0,5.120000000000001,2.0,6.0,38.307996286708814,2.147522323498765,0.0008973111942600304,0.00861106626689434,152.0,70.0,3.0,0.008997958784536962,4.095053014100006,151.70174362012588,70.22164193106164,-0.31088520576392187,4.8611016273498535,0.0,0.0004442052450031042,362074.0
ACT-CLJ0233.2+0211,246.0,81.0,5.120000000000001,2.0,6.0,38.25573719945792,2.1536327258688277,0.001131476156147291,-0.0006983174826018512,246.0,81.0,3.0,-0.0007296926689706268,2.4217002391815186,246.0,81.0,3.0,2.9378855228424072,0.0,0.0007405845099128783,118796.1015625
ACT-CLJ0233.2+0248,109.0,279.0,5.120000000000001,2.0,6.0,38.33453538371337,2.880485785706426,0.001245432796784515,0.0027216197922825813,109.0,279.0,3.0,0.0028439013194321745,3.0870672592313655,108.40141662876044,278.6804844028295,0.24694700466593614,4.517091751098633,0.0,0.0009692300809547305,84634.453125
ACT-CLJ0233.2+0248,123.0,98.0,5.120000000000001,2.0,6.0,38.326745900535215,2.779930441925206,0.0007267030927433517,0.00519585283473134,123.0,98.0,3.0,0.0054293008796335385,3.3281207647764823,122.78374676835016,97.74985130534691,-0.19431969236112306,5.560798168182373,0.0,0.00030105156474746764,674517.875
ACT-CLJ0233.2+0248,48.0,157.0,5.120000000000001,2.0,6.0,38.368463410914316,2.8127066951169732,0.001106437445302749,0.0066803148947656155,48.0,157.0,3.0,0.006980459356342672,3.1472470790142135,47.48317477027964,156.22699319244558,0.32680102347315765,3.6397171020507812,0.0,0.0005980384885333478,176262.0625
ACT-CLJ0233.2+0448,158.0,203.0,3.2,2.0,6.0,38.31443641944727,4.832921721085695,0.00039943468208951855,0.02380232699215412,158.0,203.0,3.0,0.0248717581090823,69.83701563934918,158.21194742632747,202.6245208655496,0.3696353825002188,50.9454231262207,0.0,0.00021046683832537383,1554137.5
ACT-CLJ0233.6-0530,235.0,159.0,3.2,2.0,6.0,38.36382024020397,-5.507888961248165,0.0007084253364062624,0.003681949572637677,235.0,159.0,3.0,0.003847378416852661,9.961772658031824,234.6088158497098,158.84305027868126,0.3661808359276125,11.625324249267578,0.0,0.0003090814861934632,685368.0
ACT-CLJ0233.6-0530,60.0,208.0,5.120000000000001,2.0,6.0,38.46149078992382,-5.480665435420969,0.00108494286240865,0.006177023518830538,60.0,208.0,3.0,0.006454555256093541,3.075063630027319,59.875857240045775,207.4570469642871,-0.21613325597424654,3.2501871585845947,0.0,0.0005797808989882469,200652.28125
ACT-CLJ0233.6-0530,108.0,66.0,5.120000000000001,2.0,6.0,38.43470567467989,-5.559556233318812,0.0010679991540697461,0.002368591260164976,108.0,66.0,3.0,0.002475011325637546,5.794804199264588,106.64028139483635,67.04972432268814,-0.43996635062443407,4.664929389953613,0.0,0.0006855253595858812,164791.125
ACT-CLJ0233.6-0530,70.0,106.0,5.120000000000001,2.0,6.0,38.45591462138265,-5.537332577302135,0.001044320275051726,0.0016024064971134067,70.0,106.0,3.0,0.0016744021205054318,2.126718759536743,70.0,106.0,3.0,2.6442739963531494,0.0,0.0005117525579407811,360838.3125
ACT-CLJ0233.7+0127,264.0,115.0,5.120000000000001,2.0,6.0,38.37406733543347,1.436771421240787,0.0010889649441103168,-0.010365457274019718,264.0,115.0,3.0,-0.010831174031615739,2.0257480144500732,264.0,115.0,3.0,2.5119829177856445,0.0,0.0005859285593032837,163587.1875
ACT-CLJ0233.7+0127,276.0,146.0,5.120000000000001,2.0,6.0,38.36739809367532,1.4539934565126256,0.0011162087078469506,0.009736725129187107,276.0,146.0,3.0,0.01017419314790484,3.3610637160604626,275.4880083556365,145.785646262118,0.2558578552278615,4.179837226867676,0.0,0.0005994149250909686,155096.953125
ACT-CLJ0233.7+0127,151.0,172.0,5.120000000000001,2.0,6.0,38.43686491929937,1.468438781338263,0.00014414547275245818,0.0014275405555963516,151.0,172.0,3.0,0.0014916795068566596,4.201101368300421,151.04350695237892,169.963277556192,-4.115944712540055,4.363620758056641,0.0,0.0001816398580558598,1784408.75
ACT-CLJ0234.5-0107,173.0,267.0,5.120000000000001,2.0,6.0,38.64239017620028,-1.0699156093027535,0.0010236800524635213,0.012041288428008556,173.0,267.0,3.0,0.012582299755895292,3.4159379582667957,174.21000107838614,268.33097220755576,0.1950541718063883,4.775848388671875,0.0,0.00048116641119122505,226326.53125
ACT-CLJ0234.5-0107,111.0,93.0,5.120000000000001,2.0,6.0,38.676841549187905,-1.1665821158643044,0.0008319604465643173,0.001655081519857049,111.0,93.0,3.0,0.0017294438155675215,5.022863111087232,111.03204448313254,94.17126066909309,0.3831289346322935,5.408693790435791,0.0,0.0003675722982734442,455038.375
ACT-CLJ0234.5-0107,140.0,267.0,5.120000000000001,2.0,6.0,38.66072669716033,-1.069915591043376,0.0010402159564944747,0.002091635949909687,140.0,267.0,3.0,0.002185612499801485,3.9532143838947733,140.6633298289273,266.6744094194159,0.2855123046550594,5.014444351196289,0.0,0.0005100152920931578,187932.078125
ACT-CLJ0234.5-0107,285.0,179.0,5.120000000000001,2.0,6.0,38.58015601854781,-1.1188036896016413,0.001203978367572595,0.005429384298622608,285.0,179.0,3.0,0.005673324839252195,4.252106228854627,284.5381644959042,178.10232019313412,-0.33337056591122377,4.933216571807861,0.0,0.0013601889368146658,35634.6640625
ACT-CLJ0234.6-0259,173.0,158.0,3.2,2.0,6.0,38.65319753751379,-2.9966565619041496,0.00011349197526098443,0.02525833062827587,173.0,158.0,3.0,0.026393179533781716,84.74587319637234,173.47131922385765,158.3371134911093,-0.36218238035155104,55.071815490722656,0.0,0.0001891572610475123,1874161.5
ACT-CLJ0235.2-0323,170.0,242.0,5.120000000000001,2.0,6.0,38.80879947835868,-3.3425563525059165,0.0007795706120847048,0.0021749737206846476,170.0,242.0,3.0,0.002272694610586208,8.091978744447532,169.66127243244188,241.13190458988174,0.3526843634495116,8.86333179473877,0.0,0.0001345273485640064,4012235.25
ACT-CLJ0235.2-0323,197.0,190.0,5.120000000000001,2.0,6.0,38.79377334034271,-3.3714450492580617,0.00043460509566180564,0.0007325184997171164,197.0,190.0,3.0,0.0007654303271019455,7.8421550763653,197.60541218000301,190.41461397078626,0.3909080386297712,8.275087356567383,0.0,8.913670899346471e-05,10242318.0
ACT-CLJ0235.2-0323,168.0,274.0,5.120000000000001,2.0,6.0,38.80991254392786,-3.3247785942789436,0.001087539456488813,0.001675302628427744,168.0,274.0,3.0,0.0017505734522300874,3.2567027926233214,165.09577697996264,274.0845380023496,0.1221256237823362,5.504339218139648,0.0,0.00024385162396356463,1093215.625
ACT-CLJ0235.5-0005,222.0,262.0,5.120000000000001,2.0,6.0,38.84493587055692,-0.045113844328193604,0.001130769646436427,-0.0003081352624576539,222.0,262.0,3.0,-0.00032197968355159436,3.013307122735349,221.8405298456957,263.24338759709894,-0.1806011217927642,3.4797611236572266,0.0,0.0002790433936752379,867514.75
ACT-CLJ0236.5+0106,159.0,169.0,3.2,2.0,6.0,39.138359029175426,1.1145282222254964,7.384462153293923e-05,0.025399329140782356,159.0,169.0,3.0,0.02654051306541321,178.63371956486137,158.55911232992872,169.21148750252488,0.36350717930058135,62.50845718383789,0.0,8.781081123743206e-05,11102922.0
ACT-CLJ0236.7-0228,160.0,181.0,3.2,2.0,6.0,39.17837730416107,-2.4611162635351986,0.0001852470498117431,0.005993821658194065,160.0,181.0,3.0,0.006263122193083099,42.64507374026283,159.61549114444304,180.67023121700507,0.36556997486305054,38.858421325683594,0.0,8.233630796894431e-05,8730994.0
