col1,cluster,ra_1,dec_1,RA_2,DEC_2,SIDEPROB,FPEAK,FINT,RMS,MAJOR,MINOR,POSANG,FITTED_MAJOR,FITTED_MINOR,FITTED_POSANG,FLDNAME,NSDSS,SDSS_SEP,SDSS_MAG,SDSS_CLASS,NTMASS,TMASS_SEP,TMASS_MAG,YEAR,MJD,MJDRMS,MJDSTART,MJDSTOP,GroupID,GroupSize,Separation
202,ACT-CLJ1148.0-0234,177.026016235,-2.57751822472,177.0090105298944,-2.5511360594852346,0.014053002,4.02,4.243926,0.14120479,1.72,0.72,82.4,6.44,5.66,1.9,11480-02360G,1,6.8540316,20.909315,s,0,99.0,99.0,1998.6815,2451063.2579625202,0.5122852651420702,2451060.28894676,2451063.34837963,152,4,112.96394717579848
202,ACT-CLJ1148.0-0234,177.026016235,-2.57751822472,177.05881626932214,-2.6020056008761974,0.014053002,60.16,108.29,0.14010222,7.92,1.61,115.7,9.72,6.4,120.7,11480-02360G,2,0.4236781,20.186089,g,0,99.0,99.0,1998.6821,2451063.469944014,1.083840534321192,2451061.3626620374,2451069.3107638895,152,4,147.2605663651269
202,ACT-CLJ1148.0-0234,177.026016235,-2.57751822472,177.0026994351013,-2.6244278312608795,0.014053002,8.01,8.030645,0.14109547,1.15,0.0,104.4,6.3,5.5,175.8,11480-02360G,0,99.0,99.0,-,0,99.0,99.0,1998.6818,2451063.3463541674,0.0,2451063.3463541674,2451063.34837963,152,4,188.54739079349784
202,ACT-CLJ1148.0-0234,177.026016235,-2.57751822472,177.01717943614173,-2.645144435343763,0.014053002,2.91,2.6146243,0.14119834,0.0,0.0,137.9,6.17,5.03,171.1,11480-02360G,0,99.0,99.0,-,0,99.0,99.0,1998.6823,2451063.5298734987,1.1149178008628768,2451063.3463541674,2451070.3054282414,152,4,245.51976969296734
203,ACT-CLJ1152.2+0031,178.058059692,0.520951747894,178.0256841878508,0.6022416847821193,0.26943177,1.06,1.7535802,0.14543071,5.97,3.63,153.9,8.66,6.63,162.6,11510+00260G,0,99.0,99.0,-,0,99.0,99.0,1998.6024,2451034.3828612217,0.9583916240602122,2451029.417870371,2451035.3976851855,153,8,314.9974539426079
203,ACT-CLJ1152.2+0031,178.058059692,0.520951747894,178.11215438274314,0.599741675463336,0.014053002,4.59,4.304447,0.14119932,0.94,0.0,96.8,5.94,5.46,171.4,11510+00260G,0,99.0,99.0,-,0,99.0,99.0,1998.6028,2451034.5117173768,0.34299669435585195,2451034.4515509265,2451036.4690856487,153,8,344.0554469896477
203,ACT-CLJ1152.2+0031,178.058059692,0.520951747894,178.10113045742276,0.5153722439884295,0.21689495,1.15,0.69000006,0.1484511,0.0,0.0,41.4,5.34,3.9,10.4,11510+00260G,2,3.9682138,21.436825,g,0,99.0,99.0,1998.6036,2451034.814641047,0.7380838913070182,2451034.4515509265,2451036.4690856487,153,8,156.34406580177233
203,ACT-CLJ1152.2+0031,178.058059692,0.520951747894,178.0615563413717,0.5123250191232518,0.014053002,2.39,2.3676636,0.14977889,4.15,0.0,113.2,7.0,4.89,123.2,11510+00260G,3,2.425315,18.884203,g,0,99.0,99.0,1998.6038,2451034.864757105,0.7398092978515771,2451034.4515509265,2451036.4690856487,153,8,33.51018226851244
203,ACT-CLJ1152.2+0031,178.058059692,0.520951747894,178.0922102303667,0.483319446874029,0.014053002,6.24,7.094224,0.15267052,3.68,0.0,78.6,6.62,5.94,62.3,11510+00260G,1,7.5198326,22.609385,s,0,99.0,99.0,1998.6041,2451035.0279209022,0.8665334115246314,2451034.4515509265,2451036.4690856487,153,8,182.94092534757885
203,ACT-CLJ1152.2+0031,178.058059692,0.520951747894,178.0888634376734,0.48263333302756006,0.016282696,1.68,1.5272727,0.15272804,2.7,0.0,67.2,6.29,4.97,49.9,11510+00260G,0,99.0,99.0,-,0,99.0,99.0,1998.6042,2451035.0349560166,0.8670061564637398,2451034.4515509265,2451036.4690856487,153,8,176.99039839588332
203,ACT-CLJ1152.2+0031,178.058059692,0.520951747894,178.04280064191084,0.4514194218814547,0.014053002,1.99,1.5325288,0.15547346,1.98,0.0,138.2,6.42,4.14,152.9,11510+00260G,1,0.4251982,19.982695,s,0,99.0,99.0,1998.605,2451035.30282088,0.893486583847868,2451034.4515509265,2451036.4690856487,153,8,256.27262368585593
203,ACT-CLJ1152.2+0031,178.058059692,0.520951747894,178.0397407171627,0.43899722877190556,0.41999722,1.05,0.8925,0.15553871,4.08,0.0,133.0,7.23,4.06,142.6,11510+00260G,2,0.47663578,17.625664,g,1,0.6686085,14.786,1998.6052,2451035.401485566,0.8991869296516732,2451034.4515509265,2451036.4690856487,153,8,302.31651212121056
204,ACT-CLJ1152.5+0356,178.146453857,3.94077920914,178.14586819648633,3.9449832221369037,0.014053002,3.36,3.0466878,0.15255699,0.54,0.0,83.0,5.81,5.4,12.4,11540+03542I,4,1.7216489,20.540764,g,0,99.0,99.0,2000.2528,2451637.005465111,469.50215634446533,2451000.554907408,2451983.7771875006,154,2,15.279912259665027
204,ACT-CLJ1152.5+0356,178.146453857,3.94077920914,178.23261159894548,3.9089445827549776,0.6228415,1.1600001,0.8285713,0.15556031,2.12,0.0,83.3,5.82,4.21,78.4,11540+03542I,0,99.0,99.0,-,0,99.0,99.0,1999.5353,2451374.856791223,477.0686741286551,2451000.554907408,2451983.7771875006,154,2,329.98121353230937
205,ACT-CLJ1153.4+0259,178.372817993,2.98415994644,178.41574263097186,3.0689805117880917,0.014053002,3.85,4.8231945,0.14130175,4.87,0.0,23.3,7.96,5.44,15.9,11540+03020G,1,0.03130164,21.537766,g,0,99.0,99.0,1998.5261,2451006.5175378253,0.5896950447063318,2451005.441307871,2451009.509143519,155,3,342.1310155298671
205,ACT-CLJ1153.4+0259,178.372817993,2.98415994644,178.4270534242374,3.0247499142703815,0.069681555,1.12,3.102529,0.13913095,9.54,6.17,138.0,11.28,8.48,144.1,11540+03020G,0,99.0,99.0,-,0,99.0,99.0,1998.5262,2451006.595566405,0.6461961814237116,2451005.441307871,2451009.509143519,155,3,243.65768513296737
205,ACT-CLJ1153.4+0259,178.372817993,2.98415994644,178.3769061753512,2.886586072975013,0.059738636,1.34,2.1390827,0.15450372,4.67,4.4,22.6,7.91,6.99,3.7,11540+03020G,1,5.179685,21.611223,s,0,99.0,99.0,1998.5306,2451008.192723601,2.176294031959488,2451006.5024884264,2451012.4795138896,155,3,351.5733197998936
206,ACT-CLJ1154.2+0221,178.56842041,2.35701608658,178.5705966798344,2.4508722975640325,0.4393158,1.21,1.0839584,0.15235914,5.15,0.0,70.0,7.58,4.07,64.6,11540+02360G,0,99.0,99.0,-,0,99.0,99.0,1998.5437,2451012.968499351,0.7758435678348106,2451012.4774884265,2451014.471180556,156,10,337.9730187402917
206,ACT-CLJ1154.2+0221,178.56842041,2.35701608658,178.55174535772517,2.447975016695478,0.77984947,1.13,0.6934091,0.15199539,0.0,0.0,64.5,5.51,3.83,46.7,11540+02360G,1,4.7577224,22.412275,g,0,99.0,99.0,1998.5437,2451012.966317041,0.7962311621077715,2451012.4774884265,2451014.471180556,156,10,332.89968442228314
206,ACT-CLJ1154.2+0221,178.56842041,2.35701608658,178.50576452423263,2.4005167279081134,0.44070798,1.3,0.8542857,0.15482126,0.0,0.0,129.9,5.73,3.95,151.2,11540+02360G,0,99.0,99.0,-,0,99.0,99.0,1998.5447,2451013.3197930087,0.93836650918335,2451012.4774884265,2451014.471180556,156,10,274.434843694672
206,ACT-CLJ1154.2+0221,178.56842041,2.35701608658,178.62799758961918,2.3998776783338944,0.86636144,1.12,1.0813793,0.15766379,7.14,0.0,178.8,9.59,3.5,179.0,11540+02360G,0,99.0,99.0,-,0,99.0,99.0,1998.5448,2451013.3667256627,0.8003520177695569,2451012.4774884265,2451014.471180556,156,10,264.0654170094321
206,ACT-CLJ1154.2+0221,178.56842041,2.35701608658,178.53469720555682,2.3610333253069737,0.7968315,1.1,0.40117648,0.15584521,0.0,0.0,90.5,3.61,3.53,99.7,11540+02100G,0,99.0,99.0,-,0,99.0,99.0,1998.5457,2451013.6706562904,0.9298958090338114,2451012.4774884265,2451014.471180556,156,10,122.15972596811194
206,ACT-CLJ1154.2+0221,178.56842041,2.35701608658,178.5887103415133,2.3410834099584243,0.014053002,1.86,1.4556522,0.15479271,0.0,0.0,101.0,5.56,4.86,172.5,11540+02100G,5,0.39818895,21.21819,g,0,99.0,99.0,1998.546,2451013.7893043905,0.8340503894206666,2451012.4774884265,2451014.471180556,156,10,92.82416223647664
206,ACT-CLJ1154.2+0221,178.56842041,2.35701608658,178.63109849550239,2.321727721067666,0.72698534,1.0699999,0.88731706,0.15494543,4.52,0.0,109.1,7.16,3.97,115.1,11540+02100G,1,3.6919217,16.933346,s,1,3.5900195,15.218,1998.5461,2451013.845438999,0.7325680592601709,2451012.4774884265,2451014.471180556,156,10,258.78129955713416
206,ACT-CLJ1154.2+0221,178.56842041,2.35701608658,178.65186227057922,2.3199998966510647,0.49910182,1.15,0.805,0.15537673,0.0,0.0,95.6,5.16,4.73,111.9,11540+02100G,1,3.4577465,23.25839,g,0,99.0,99.0,1998.546,2451013.8110730895,0.6941339373167474,2451012.4774884265,2451014.471180556,156,10,328.39321839221003
206,ACT-CLJ1154.2+0221,178.56842041,2.35701608658,178.63368030700863,2.3180276795282233,0.014053002,217.21,230.7556,0.15480874,1.9,0.93,33.1,6.62,5.54,5.5,11540+02100G,0,99.0,99.0,-,0,99.0,99.0,1998.5461,2451013.860377193,0.7211320043478322,2451012.4774884265,2451014.471180556,156,10,273.50205380843477
206,ACT-CLJ1154.2+0221,178.56842041,2.35701608658,178.54932747075898,2.3071333143586417,0.51414067,1.06,0.7590123,0.14841041,0.62,0.0,97.7,5.48,4.54,107.5,11540+02100G,1,3.528472,22.429367,s,0,99.0,99.0,1998.5468,2451014.0526803206,0.7520673563392404,2451012.4774884265,2451014.471180556,156,10,192.26250460121105
207,ACT-CLJ1158.3+0228,179.598999023,2.46775388718,179.5057315394792,2.487875060835988,0.014053002,1.27,1.27,0.14734308,3.03,0.0,142.0,6.87,5.03,157.7,11570+02360G,1,5.3644814,20.669352,g,0,99.0,99.0,1998.5438,2451012.981709665,1.0379093490009759,2451009.5112731485,2451013.4760995377,157,3,343.18077875270905
207,ACT-CLJ1158.3+0228,179.598999023,2.46775388718,179.68069366525825,2.465427857572153,0.014053002,1.76,2.948874,0.13793276,6.65,2.94,145.7,9.06,6.39,153.4,12000+02360G,0,99.0,99.0,-,0,99.0,99.0,1998.5443,2451013.1883455785,0.9246766500160005,2451009.5112731485,2451013.4760995377,157,3,293.94751912044956
207,ACT-CLJ1158.3+0228,179.598999023,2.46775388718,179.6858709486491,2.465091684198941,0.014053002,1.77,2.259079,0.13830316,5.36,0.0,90.6,7.61,5.79,90.8,12000+02360G,1,7.5012603,22.18876,s,0,99.0,99.0,1998.5443,2451013.186099181,0.9187900757143209,2451009.5112731485,2451013.4760995377,157,3,312.5961668867475
208,ACT-CLJ1158.9-0244,179.733413696,-2.74832653999,179.66137789028545,-2.6992638661191823,0.014053002,5.85,6.6439285,0.14303204,2.46,1.9,2.1,6.86,5.73,0.4,12000-02360G,0,99.0,99.0,-,0,99.0,99.0,1998.6947,2451068.048247195,2.7799997542827817,2451061.3707638895,2451069.3170138896,158,2,313.5222704384953
208,ACT-CLJ1158.9-0244,179.733413696,-2.74832653999,179.66451977730364,-2.7504721422042953,0.014053002,2.21,2.097245,0.13748994,0.0,0.0,152.6,6.31,5.21,177.3,12000-02360G,2,1.7254286,15.114141,s,1,1.6635686,13.964,1998.6965,2451068.7394674364,1.9339531681887794,2451061.3707638895,2451069.3170138896,158,2,247.8529994121114
209,ACT-CLJ1200.9-0125,180.232772827,-1.43522465229,180.20972277969807,-1.3403417018496102,0.014053002,3.16,3.246873,0.15735172,2.22,0.0,138.8,6.61,5.38,165.2,12000-01180R,0,99.0,99.0,-,0,99.0,99.0,1998.6503,2451051.860753745,2.7494220328695333,2451048.40306713,2451055.422685186,159,3,351.5076427656799
209,ACT-CLJ1200.9-0125,180.232772827,-1.43522465229,180.23551357400405,-1.3434806006600541,0.31758744,1.25,6.1000004,0.15752134,28.71,0.0,80.4,29.21,5.75,80.2,12000-01180R,2,2.9647639,17.836758,g,1,2.9803746,15.334,1998.6514,2451052.2351280577,2.924431021182985,2451048.40306713,2451055.422685186,159,3,330.42584430740146
209,ACT-CLJ1200.9-0125,180.232772827,-1.43522465229,180.27952731301562,-1.4609555855160423,0.09331629,1.1,1.5400001,0.14262284,6.25,0.0,67.6,8.39,5.79,61.1,12000-01180R,0,99.0,99.0,-,0,99.0,99.0,1998.6582,2451054.741015146,1.8713761735910774,2451048.40306713,2451056.349305556,159,3,192.07498997301272
210,ACT-CLJ1202.8-0230,180.718154907,-2.50607705116,180.72105806172192,-2.495436080247192,0.031924523,6.09,7.0806675,0.34934136,3.3,0.0,71.5,6.64,6.06,33.0,12030-02360G,1,1.0885869,19.594828,g,0,99.0,99.0,1998.6808,2451062.984538795,0.9468513220043012,2451060.2993634264,2451063.3587962966,,,39.70500099438041
211,ACT-CLJ1203.9+0126,180.988571167,1.43627798557,181.00828117669928,1.4448333508670503,0.014053002,3.83,4.2686315,0.14159241,2.19,1.82,5.2,6.76,5.7,0.6,12030+01180G,1,0.30250168,15.193008,g,1,0.24949215,13.532,1998.5685,2451021.9910213323,10.000455697335097,2451018.4626620375,2451096.219907408,160,4,77.331589129242
211,ACT-CLJ1203.9+0126,180.988571167,1.43627798557,180.99956585531837,1.4363388366953758,0.014053002,13.15,20.673023,0.14346784,5.25,3.37,72.7,7.69,7.06,49.8,12030+01180G,5,2.1651497,18.61512,g,0,99.0,99.0,1998.5691,2451022.231234262,10.708313297884516,2451018.4626620375,2451096.219907408,160,4,39.569048286676356
211,ACT-CLJ1203.9+0126,180.988571167,1.43627798557,181.01931876239803,1.4318082868415418,0.014053002,3.37,3.4024038,0.14275403,3.13,0.0,28.2,7.01,4.97,16.3,12030+01180G,0,99.0,99.0,-,0,99.0,99.0,1998.5702,2451022.6346216695,11.871448733709775,2451020.514282408,2451096.219907408,160,4,111.82046847399391
211,ACT-CLJ1203.9+0126,180.988571167,1.43627798557,180.992038986853,1.4256722156459316,0.014053002,2.5,2.4666667,0.1453499,2.28,0.0,119.2,6.34,5.38,150.5,12030+01180G,2,1.3769195,17.768003,g,0,99.0,99.0,1998.5701,2451022.5884880573,11.694787252414706,2451018.4626620375,2451096.219907408,160,4,40.168746203149354
212,ACT-CLJ1205.3-0245,181.346206665,-2.75294876099,181.28908391385684,-2.7444056535608543,0.014053002,3.21,3.0798647,0.15187894,1.87,0.0,133.3,6.42,5.17,160.4,12060-02360G,0,99.0,99.0,-,0,99.0,99.0,1998.6935,2451067.6022098856,2.779314317659258,2451063.358854167,2451070.317928241,161,3,207.69502536359997
212,ACT-CLJ1205.3-0245,181.346206665,-2.75294876099,181.3420315403028,-2.7509611410601855,0.36048016,1.1,1.2811766,0.15316308,3.47,0.0,90.8,6.42,6.24,94.9,12060-02360G,2,4.450329,18.27403,s,0,99.0,99.0,1998.691,2451066.709849712,3.0950174861124267,2451063.358854167,2451070.317928241,161,3,16.63111019470399
212,ACT-CLJ1205.3-0245,181.346206665,-2.75294876099,181.33509206810606,-2.751449926472665,0.13195772,1.1800001,1.1926881,0.15327987,1.93,0.0,178.9,6.69,5.22,179.7,12060-02360G,1,4.793471,20.4549,s,0,99.0,99.0,1998.6914,2451066.8488610815,3.0685775190289895,2451063.358854167,2451070.317928241,161,3,40.328991076929626
214,ACT-CLJ1208.3+0254,182.088562012,2.91368246078,182.08217815952204,3.0099582858490725,0.014053002,1.56,6.0970993,0.14881244,12.2,8.07,32.7,13.66,9.87,29.3,12090+03020G,0,99.0,99.0,-,0,99.0,99.0,1998.5273,2451006.999279854,1.3265567559517903,2451005.4518981487,2451009.5195601857,162,5,347.35204487702305
214,ACT-CLJ1208.3+0254,182.088562012,2.91368246078,182.07865378191033,3.0007917450960924,0.014053002,1.67,3.4223242,0.14957109,8.7,3.52,28.0,10.7,6.62,24.0,12090+03020G,1,3.0999398,21.03154,g,0,99.0,99.0,1998.5276,2451007.089256206,1.3783496227324221,2451005.4518981487,2451009.5195601857,162,5,315.61015671635704
214,ACT-CLJ1208.3+0254,182.088562012,2.91368246078,182.06235695055068,2.961475041799383,0.014053002,5.44,17.66166,0.15277517,11.5,6.53,23.2,13.1,8.57,20.7,12090+03020G,2,6.5034432,20.726912,g,0,99.0,99.0,1998.5289,2451007.559714594,1.5502771246327034,2451005.4518981487,2451009.5195601857,162,5,196.15978404980456
214,ACT-CLJ1208.3+0254,182.088562012,2.91368246078,182.06084064855494,2.960455636065759,0.014053002,3.2,5.0332203,0.15288599,7.11,1.43,157.5,9.49,5.71,161.7,12090+03020G,0,99.0,99.0,-,0,99.0,99.0,1998.529,2451007.5837409175,1.5572128701619299,2451005.4518981487,2451009.5195601857,162,5,195.6687361766088
214,ACT-CLJ1208.3+0254,182.088562012,2.91368246078,182.04646993054124,2.878427838898256,0.014053002,11.09,12.338137,0.15126716,2.14,1.79,152.8,6.73,5.71,177.4,12090+03020G,1,0.83520037,11.945885,g,1,0.8655112,11.804,1998.5325,2451008.863163788,1.7239680981818717,2451006.512893519,2451012.489930556,162,5,197.51205410255798
215,ACT-CLJ1210.2+0223,182.57635498,2.38945174217,182.57393811938462,2.3954638820261853,0.014053002,38.36,71.08327,0.13456845,9.15,1.72,18.4,11.12,5.76,16.1,12090+02360G,4,0.59447813,17.377728,g,1,0.86694294,14.801,1998.5398,2451011.5104383035,0.172422307121025,2451011.4800231485,2451012.489930556,163,5,23.324239179427156
215,ACT-CLJ1210.2+0223,182.57635498,2.38945174217,182.5179578889472,2.3944084043560068,0.014053002,5.97,9.414231,0.1383031,5.65,3.28,29.8,8.42,6.48,19.5,12090+02360G,1,6.742194,21.995354,g,0,99.0,99.0,1998.5403,2451011.681405533,0.5321011372149109,2451011.4800231485,2451013.4807870374,163,5,210.80294234835236
215,ACT-CLJ1210.2+0223,182.57635498,2.38945174217,182.5157039265211,2.387769460482754,0.5930665,1.0,4.2133336,0.13849168,13.95,7.72,31.0,15.25,9.58,28.9,12090+02360G,0,99.0,99.0,-,0,99.0,99.0,1998.5403,2451011.69335769,0.5523243720552788,2451011.4800231485,2451013.4807870374,163,5,218.23812873658974
215,ACT-CLJ1210.2+0223,182.57635498,2.38945174217,182.49963932159324,2.385958393135643,0.014053002,1.37,5.0029464,0.14082074,11.74,7.55,54.5,13.09,9.68,50.4,12090+02360G,2,6.0495243,19.58295,g,0,99.0,99.0,1998.5404,2451011.755088335,0.6157062197201835,2451011.4800231485,2451013.4807870374,163,5,276.2230257830759
215,ACT-CLJ1210.2+0223,182.57635498,2.38945174217,182.5159361529529,2.385252749217016,0.014053002,2.59,2.944188,0.13843825,3.28,0.0,40.7,7.0,5.6,19.8,12090+02360G,0,99.0,99.0,-,0,99.0,99.0,1998.5403,2451011.694486525,0.5561033941886789,2451011.4800231485,2451013.4807870374,163,5,217.84409282545394
216,ACT-CLJ1210.2+0321,182.557342529,3.36201357841,182.59266649808882,3.4388999286979853,0.014053002,2.15,1.663421,0.15139613,0.0,0.0,93.8,5.42,4.94,174.6,12090+03281G,2,5.1238933,20.240433,g,0,99.0,99.0,1998.5188,2451003.8533736872,1.9264600419574023,2451001.52332176,2451005.456018519,164,5,304.5119861571069
216,ACT-CLJ1210.2+0321,182.557342529,3.36201357841,182.6229378964903,3.417236062754586,0.014053002,9.1,9.593559,0.14702833,1.63,1.04,49.6,6.54,5.58,3.8,12090+03281G,1,0.37587598,19.519203,g,0,99.0,99.0,1998.5198,2451004.1975501557,1.8282693642207923,2451001.52332176,2451005.456018519,164,5,308.3675389266213
216,ACT-CLJ1210.2+0321,182.557342529,3.36201357841,182.63745887866574,3.3430416387914414,0.014053002,1.49,2.1629033,0.13833779,5.2,2.26,55.7,7.85,6.38,39.7,12120+03281G,1,0.48319608,21.35191,g,0,99.0,99.0,1998.5221,2451005.0615720106,1.175384154691989,2451001.52332176,2451005.456018519,164,5,295.915036386471
216,ACT-CLJ1210.2+0321,182.557342529,3.36201357841,182.50409260493208,3.3027806618419784,0.014053002,1.1800001,1.1419355,0.14351606,4.09,0.0,117.9,7.03,4.75,128.6,12090+03281G,1,0.44423395,20.52925,g,0,99.0,99.0,1998.5217,2451004.9348684913,1.4049694369496495,2451001.579108797,2451006.514930556,164,5,286.5227185654458
216,ACT-CLJ1210.2+0321,182.557342529,3.36201357841,182.52862664443077,3.274330576071348,0.014053002,4.1099997,4.0674095,0.13867678,0.99,0.0,143.4,6.42,5.33,174.5,12090+03281G,0,99.0,99.0,-,0,99.0,99.0,1998.5225,2451005.2060293746,1.0605768667270765,2451001.579108797,2451006.514930556,164,5,332.10167230686744
217,ACT-CLJ1218.5+0233,184.627746582,2.55289936066,184.57131765912814,2.500866720967587,0.014053002,1.15,0.77944446,0.14412259,0.0,0.0,108.6,5.37,4.38,174.6,12180+02360G,0,99.0,99.0,-,0,99.0,99.0,1998.5424,2451012.4680088153,0.41802962758115597,2451011.4862731486,2451013.4870370375,,,276.17958677103735
218,ACT-CLJ1220.4-0240,185.101669312,-2.67259454727,185.10905845248325,-2.586488905185809,0.014053002,4.59,4.843825,0.1452901,2.08,0.0,103.5,6.36,5.74,170.4,12210-02360G,1,0.52683717,20.425259,g,0,99.0,99.0,1998.6827,2451063.697369636,1.9863199566780203,2451061.385358797,2451069.3315856485,165,8,311.11720010531064
218,ACT-CLJ1220.4-0240,185.101669312,-2.67259454727,185.01790274782024,-2.6674360383605693,0.014053002,5.38,5.516336,0.15591341,1.93,0.0,90.9,6.18,5.73,178.9,12210-02360G,1,0.22073747,20.21785,g,0,99.0,99.0,1998.6895,2451066.1581070693,3.302853511279716,2451061.385358797,2451069.3315856485,165,8,301.80414138331554
218,ACT-CLJ1220.4-0240,185.101669312,-2.67259454727,185.07571346895523,-2.681561083007567,0.014053002,49.84,64.64426,0.1547494,3.89,2.43,141.8,7.34,6.11,163.7,12210-02360G,2,7.499548,21.384237,g,0,99.0,99.0,1998.6873,2451065.3664661073,2.9828527103063323,2451061.385358797,2451069.3315856485,165,8,98.76308802376269
218,ACT-CLJ1220.4-0240,185.101669312,-2.67259454727,185.07531731798338,-2.6841582624394644,0.014053002,45.21,79.18789,0.15257493,6.6,3.36,53.7,8.83,6.86,43.0,12210-02360G,3,2.1395502,23.595606,g,1,5.642263,15.441,1998.6879,2451065.570475598,3.0670628948516945,2451061.385358797,2451070.328344908,165,8,103.50427063950141
218,ACT-CLJ1220.4-0240,185.101669312,-2.67259454727,185.0730087140439,-2.747252775227692,0.7333023,1.05,2.113125,0.15588658,9.25,1.76,62.8,10.84,6.43,59.2,12210-02360G,1,4.6505017,22.033236,g,0,99.0,99.0,1998.6918,2451067.0105325915,3.0190573036989097,2451063.3692592597,2451070.328344908,165,8,287.85246524403925
218,ACT-CLJ1220.4-0240,185.101669312,-2.67259454727,185.0629000340723,-2.749072166867854,0.6524125,1.05,2.28375,0.15566345,8.02,4.78,33.5,10.12,7.41,26.9,12210-03020R,0,99.0,99.0,-,0,99.0,99.0,1998.6924,2451067.238072658,2.9518358895904133,2451063.3692592597,2451070.328344908,165,8,308.6046509278099
218,ACT-CLJ1220.4-0240,185.101669312,-2.67259454727,185.06397920396117,-2.7504055478598874,0.6513452,1.11,2.5168605,0.15565322,10.96,2.83,161.6,12.65,6.18,163.3,12210-02360G,2,5.9920464,20.16508,g,0,99.0,99.0,1998.6924,2451067.240652889,2.954330830768598,2451063.3692592597,2451070.328344908,165,8,311.1848982318852
218,ACT-CLJ1220.4-0240,185.101669312,-2.67259454727,185.04981339162256,-2.75238886404013,0.014053002,1.67,3.481127,0.1548821,7.35,4.79,56.3,9.37,7.69,45.1,12210-02360G,0,99.0,99.0,-,0,99.0,99.0,1998.6932,2451067.537660388,2.8341647221955406,2451063.3692592597,2451070.328344908,165,8,342.4761325541807
219,ACT-CLJ1222.4-0127,185.609893799,-1.45408439636,185.58696678870905,-1.4443194858537125,0.014053002,2.4,5.2688375,0.14077719,8.86,4.34,176.1,10.93,6.93,176.8,12210-01180G,0,99.0,99.0,-,0,99.0,99.0,1998.6586,2451054.887946542,1.764142276630567,2451048.4197337967,2451055.437268519,166,4,89.68734149245388
219,ACT-CLJ1222.4-0127,185.609893799,-1.45408439636,185.5887562982716,-1.4486555887596129,0.014053002,2.71,7.017358,0.14037475,10.0,5.23,4.8,11.87,7.53,4.2,12210-01180G,3,3.6251209,18.790432,g,0,99.0,99.0,1998.6587,2451054.932797102,1.6959471153719583,2451048.4197337967,2451055.437268519,166,4,78.54101578323265
219,ACT-CLJ1222.4-0127,185.609893799,-1.45408439636,185.60606399762838,-1.4667611395888474,0.014053002,2.04,5.333631,0.14052045,12.45,3.48,10.3,13.98,6.45,9.5,12210-01180G,3,1.6220552,21.430798,g,0,99.0,99.0,1998.6595,2451055.2280424493,1.1877229001106355,2451048.4197337967,2451055.437268519,166,4,47.67216592559581
219,ACT-CLJ1222.4-0127,185.609893799,-1.45408439636,185.54974225773248,-1.493463870870718,0.014053002,2.68,3.032922,0.14075217,3.2,0.0,107.5,6.55,5.98,143.1,12210-01180G,0,99.0,99.0,-,0,99.0,99.0,1998.6594,2451055.194449064,1.1525840103957468,2451050.363483797,2451056.3638888896,166,4,258.7635673749631
220,ACT-CLJ1222.6-0214,185.654815674,-2.2481071949,185.62632233870664,-2.3157666734695375,0.014053002,1.37,0.8807143,0.13757737,0.0,0.0,104.1,5.18,4.26,174.1,12240-02100G,1,1.0864098,17.869299,g,1,1.2765342,14.663,1998.6758,2451061.1659231195,1.0268506105739557,2451056.405960649,2451061.3894560193,,,264.2603039566327
221,ACT-CLJ1224.3+0211,186.080551147,2.20015621185,186.07103595556617,2.265458274807574,0.014053002,2.6,2.6442554,0.19235839,2.19,0.0,64.9,6.33,5.57,23.2,12240+02100G,2,0.28381327,19.542606,g,0,99.0,99.0,1998.8926,2451140.279635417,477.07508507254454,2451011.4904513895,2452933.2882407415,167,2,237.56620280354016
221,ACT-CLJ1224.3+0211,186.080551147,2.20015621185,186.10167618418285,2.211797320480192,0.18059096,2.43,4.26922,0.2501382,8.53,0.0,50.1,10.36,5.87,45.6,12240+02100G,2,3.3252592,22.107973,g,0,99.0,99.0,1999.0332,2451191.620821148,557.0891452717354,2451011.4904513895,2452933.2882407415,167,2,86.78325484792671
222,ACT-CLJ1238.5-0004,189.644668579,-0.0667811483145,189.64871636357555,-0.12058333457815211,0.014053002,2.29,8.688529,0.14723107,19.46,2.91,144.5,20.39,6.44,145.4,12390+00000G,1,2.0710247,19.05529,g,0,99.0,99.0,1998.6129,2451038.1930723935,0.45525053023611206,2451037.4631250007,2451038.482523149,168,2,194.23525558399885
222,ACT-CLJ1238.5-0004,189.644668579,-0.0667811483145,189.66763598757646,-0.12908889444637495,0.014053002,1.33,1.0467592,0.14643237,0.0,0.0,27.7,6.19,4.4,12.2,12390+00000G,3,0.71182305,18.721792,s,0,99.0,99.0,1998.6129,2451038.207849268,0.44710598001426805,2451037.4631250007,2451038.482523149,168,2,239.0615635582339
223,ACT-CLJ1241.0+0010,190.256210327,0.176851093769,190.3103021469613,0.2286083258306044,0.20898804,1.03,2.3769228,0.14985135,8.76,4.94,2.8,10.85,7.32,2.3,12420+00260R,1,0.96248436,17.563223,g,1,0.82085884,15.066,1998.6068,2451035.9946011677,1.145109825077159,2451035.4328125007,2451038.484594908,169,2,269.51234106286944
