,cluster,ra_deg,dec_deg,flux_offset,flux_no_offset
2385,ACT-CLJ0258.4+0147,44.6203765869,1.8417992551005116,0.5659788498665559,0.06461285688180188
2386,ACT-CLJ0258.4+0147,44.6203765869,1.8417992551005116,0.5659788498665559,0.06461285688180188
2387,ACT-CLJ0258.4+0147,44.61926490182875,1.84179925475408,0.5658404417007522,0.0543361250461377
2388,ACT-CLJ0259.8-0037,44.91476595900589,-0.6646820468835739,4.017741238910847,0.23730008016955162
2389,ACT-CLJ0259.8-0037,44.95921332231676,-0.6907934213344956,4.017556837982951,0.27303643973193586
2390,ACT-CLJ0259.8-0037,45.01143905075704,-0.6602377141334604,4.01718355908142,0.0691358658795839
2391,ACT-CLJ0259.8-0037,44.95921332231676,-0.6907934213344956,4.017556837982951,0.27303643973193586
2392,ACT-CLJ0300.2+0125,45.07060337652906,1.3514618850109472,1.065539166007586,0.18876866591599153
2393,ACT-CLJ0300.2+0125,45.07060338012776,1.352017439839787,1.0663438275368031,0.19255158164766048
2394,ACT-CLJ0839.5-0140,129.92876960392974,-1.6244949706738792,0.624754719414869,0.1657351863180399
2395,ACT-CLJ0839.5-0140,129.92876960392974,-1.6244949706738792,0.624754719414869,0.1657351863180399
2396,ACT-CLJ0839.5-0140,129.82928323795898,-1.701161521934912,0.6247725975430981,0.12162451850649786
2397,ACT-CLJ0839.5-0140,129.92876960392974,-1.6244949706738792,0.624754719414869,0.1657351863180399
2398,ACT-CLJ0839.5-0140,129.84818179230194,-1.6194952976840968,0.6247671930980102,0.15736193780627258
2399,ACT-CLJ0839.5-0140,129.93988623320362,-1.6594946397616726,0.6248837214250438,0.1262607760638499
2400,ACT-CLJ0839.5-0140,129.82928323795898,-1.701161521934912,0.6247725975430981,0.12162451850649786
2401,ACT-CLJ0839.5-0140,129.92876960392974,-1.6244949706738792,0.624754719414869,0.1657351863180399
2402,ACT-CLJ0839.5-0140,129.84818179230194,-1.6194952976840968,0.6247671930980102,0.15736193780627258
2403,ACT-CLJ0839.5-0140,129.93988623320362,-1.6594946397616726,0.6248837214250438,0.1262607760638499
2404,ACT-CLJ0839.5-0140,129.92876960392974,-1.6244949706738792,0.624754719414869,0.1657351863180399
2405,ACT-CLJ0839.5-0140,129.82928323795898,-1.701161521934912,0.6247725975430981,0.12162451850649786
2406,ACT-CLJ0839.5-0140,129.92876960392974,-1.6244949706738792,0.624754719414869,0.1657351863180399
2407,ACT-CLJ0839.5-0140,129.84818179230194,-1.6194952976840968,0.6247671930980102,0.15736193780627258
2408,ACT-CLJ0839.5-0140,129.93988623320362,-1.6594946397616726,0.6248837214250438,0.1262607760638499
2409,ACT-CLJ0839.5-0140,129.82928323795898,-1.701161521934912,0.6247725975430981,0.12162451850649786
2410,ACT-CLJ0839.5-0140,129.92876960392974,-1.6244949706738792,0.624754719414869,0.1657351863180399
